,S&P 500,S&P 500 Information Technology (Sector),S&P 500 Performance (%),S&P 500 Information Technology (Sector) Performance (%),S&P 500 Information Technology (Sector) Outperform/Underperform,overall,communication,information technology commodities,video and audio,video and audio products,video and audio services
1993-05-04,444.05,76.230003,-1.1508837540626038,-0.470026137617241,-0.470026137617241,144.3,,,,,
1993-05-05,444.52,76.889999,-0.27593942793046056,4.144652467976329,OUTPERFORM,144.3,,,,,
1993-05-06,443.26,76.41999799999998,-0.6210344595654949,5.23271115810886,OUTPERFORM,144.3,,,,,
1993-05-07,442.31,77.089996,-1.1177930294426708,4.514633825525105,OUTPERFORM,144.3,,,,,
1993-05-10,442.8,77.029999,-0.9794713538172517,4.193154335181926,OUTPERFORM,144.3,,,,,
1993-05-11,444.36,76.540001,-0.03374502260915513,4.420188086486165,OUTPERFORM,144.3,,,,,
1993-05-12,444.8,75.800003,-0.5144263028405316,2.3770961321299744,OUTPERFORM,144.3,,,,,
1993-05-13,439.23,75.059998,-2.195551003139673,1.3092212881209875,OUTPERFORM,144.3,,,,,
1993-05-14,439.56,75.93,-1.936462609316436,2.4143526087719636,OUTPERFORM,144.3,,,,,
1993-05-17,440.37,76.629997,-1.5250788255551262,3.8346800609208698,OUTPERFORM,144.3,,,,,
1993-05-18,440.32,78.400002,-2.2032693674484793,6.4927992464222095,OUTPERFORM,144.3,,,,,
1993-05-19,447.57,80.349998,-0.12496373820096718,8.90485102879981,OUTPERFORM,144.3,,,,,
1993-05-20,450.59,80.739998,0.09774519604575094,7.941169467600151,OUTPERFORM,144.3,,,,,
1993-05-21,445.84,79.220001,-0.7634607251764014,5.697136985876061,OUTPERFORM,144.3,,,,,
1993-05-24,448.0,80.470001,-0.1203906006153388,5.951289240998925,OUTPERFORM,144.3,,,,,
1993-05-25,448.85,79.900002,0.16066766340125938,4.7456778283387235,OUTPERFORM,144.3,,,,,
1993-05-26,453.44,82.389999,1.0608897209592572,7.264680569318616,OUTPERFORM,144.3,,,,,
1993-05-27,452.41,82.040001,0.3749556265530751,6.35208978937114,OUTPERFORM,144.3,,,,,
1993-05-28,450.19,80.639999,0.16464567805094532,5.397983129055461,OUTPERFORM,144.3,,,,,
1993-06-01,453.83,81.91999799999998,0.7481241397682359,6.805738206221812,OUTPERFORM,144.3,,,,,
1993-06-02,453.85,82.779999,1.0891838916607277,8.308254612063326,OUTPERFORM,144.5,,,,,
1993-06-03,452.49,82.949997,0.522059803616659,8.106338794226286,OUTPERFORM,144.5,,,,,
1993-06-04,450.06,82.699997,-0.5128431849330206,6.120873861157428,OUTPERFORM,144.5,,,,,
1993-06-07,447.69,81.220001,-1.2005384768168037,2.8752426678369636,OUTPERFORM,144.5,,,,,
1993-06-08,444.71,80.480003,-2.4844311902464833,1.9637691625490783,OUTPERFORM,144.5,,,,,
1993-06-09,445.78,80.230003,-2.333326030278471,2.386424165563761,OUTPERFORM,144.5,,,,,
1993-06-10,445.38,79.620003,-2.36320589266924,1.802843649186081,OUTPERFORM,144.5,,,,,
1993-06-11,447.26,80.620003,-1.7507633503943132,1.9345139428253333,OUTPERFORM,144.5,,,,,
1993-06-14,447.71,81.279999,-2.62305065576266,2.6651522714450815,OUTPERFORM,144.5,,,,,
1993-06-15,446.27,80.709999,-3.0121922065503237,2.6453034202710057,OUTPERFORM,144.5,,,,,
1993-06-16,447.43,79.860001,-2.952021516571235,2.6742119140423126,OUTPERFORM,144.5,,,,,
1993-06-17,448.54,78.870003,-2.6056368610761327,0.9600614070636837,OUTPERFORM,144.5,,,,,
1993-06-18,443.68,77.860001,-3.9445767482138905,-1.042194966954768,OUTPERFORM,144.5,,,,,
1993-06-21,446.22,78.139999,-3.7406161014755357,-1.648833290704832,OUTPERFORM,144.5,,,,,
1993-06-22,445.93,78.07,-3.7180179207600084,-1.3146264528551832,OUTPERFORM,144.5,,,,,
1993-06-23,443.19,77.440002,-3.9258616952091985,-2.0366868297272522,OUTPERFORM,144.5,,,,,
1993-06-24,446.62,77.949997,-3.1907053366280747,-1.1790061300332,OUTPERFORM,144.5,,,,,
1993-06-25,447.6,79.379997,-2.3815755037948083,2.1884616374871158,OUTPERFORM,144.5,,,,,
1993-06-28,451.85,79.980003,-1.0511332530384276,3.964647081762629,OUTPERFORM,144.5,,,,,
1993-06-29,450.69,78.82,-1.488524590163931,0.999486148135742,OUTPERFORM,144.5,,,,,
1993-06-30,450.53,78.58000200000002,-2.4235467382829556,-0.2665300131167392,OUTPERFORM,144.5,,,,,
1993-07-01,449.02,77.849998,-2.822144310262742,0.14149730232819735,OUTPERFORM,144.5,,,,,
1993-07-02,445.84,77.620003,-3.0571863448575765,1.2787108726345364,OUTPERFORM,144.8,,,,,
1993-07-06,441.43,75.470001,-4.369584055459274,-2.480938137756028,OUTPERFORM,144.8,,,,,
1993-07-07,442.83,75.260002,-3.6131728446118117,-2.2216434686027853,OUTPERFORM,144.8,,,,,
1993-07-08,448.64,76.230003,-2.2208661159906717,-1.2052889473670891,OUTPERFORM,144.8,,,,,
1993-07-09,448.11,76.870003,-1.525107131084491,-0.2724429093813763,OUTPERFORM,144.8,,,,,
1993-07-12,448.98,77.809998,-0.8764764322772844,1.22283720998424,OUTPERFORM,144.8,,,,,
1993-07-13,448.09,77.459999,-1.7777290661990408,-1.3374130343290602,OUTPERFORM,144.8,,,,,
1993-07-14,450.08,77.370003,-1.673439070214533,-2.5689471064628155,UNDERPERFORM,144.8,,,,,
1993-07-15,449.22,76.589996,-1.8377291698533638,-3.720938891730785,UNDERPERFORM,144.8,,,,,
1993-07-16,445.75,73.83000200000002,-3.4755305326981456,-8.580980471000954,UNDERPERFORM,144.8,,,,,
1993-07-19,446.03,72.620003,-3.3583949039065697,-10.917559283030897,UNDERPERFORM,144.8,,,,,
1993-07-20,447.31,73.760002,-2.781943448305846,-8.543087202899269,UNDERPERFORM,144.8,,,,,
1993-07-21,447.18,73.93,-2.5603033142309273,-7.309430609091505,UNDERPERFORM,144.8,,,,,
1993-07-22,444.51,73.300003,-3.635535900104059,-8.614881044943024,UNDERPERFORM,144.8,,,,,
1993-07-23,447.1,74.040001,-3.0866605973902006,-8.05910602333424,UNDERPERFORM,144.8,,,,,
1993-07-26,449.09,74.089996,-2.6257588898525586,-6.167683715396189,UNDERPERFORM,144.8,,,,,
1993-07-27,448.24,74.139999,-2.7130268698181137,-5.901766646760165,UNDERPERFORM,144.8,,,,,
1993-07-28,447.19,73.800003,-2.6111764449671226,-5.8913480206923445,UNDERPERFORM,144.8,,,,,
1993-07-29,450.24,73.620003,-2.187656144771999,-7.291274031418016,UNDERPERFORM,144.8,,,,,
1993-07-30,448.13,73.779999,-2.766446797430999,-6.180061116226621,UNDERPERFORM,144.8,,,,,
1993-08-02,450.15,74.800003,-2.3789902845246402,-5.959263188845066,UNDERPERFORM,145.0,,,,,
1993-08-03,449.27,74.949997,-2.647944700860261,-4.740725724453498,UNDERPERFORM,145.0,,,,,
1993-08-04,448.54,75.949997,-3.9179144442302305,-4.41731946158217,UNDERPERFORM,145.0,,,,,
1993-08-05,448.13,76.279999,-4.551650692225772,-5.8039069225522155,UNDERPERFORM,145.0,,,,,
1993-08-06,448.68,76.809998,-4.220300992635284,-5.090821697763515,UNDERPERFORM,145.0,,,,,
1993-08-09,450.72,77.139999,-3.322537054117236,-2.2306754821121544,OUTPERFORM,145.0,,,,,
1993-08-10,449.45,76.510002,-3.5659879417254903,-3.469593654564884,OUTPERFORM,145.0,,,,,
1993-08-11,450.46,76.699997,-3.2018222451435485,-5.6928622723998235,UNDERPERFORM,145.0,,,,,
1993-08-12,448.96,76.43,-3.088911433937014,-5.990163370596669,UNDERPERFORM,145.0,,,,,
1993-08-13,450.14,76.730003,-3.0288668677294295,-5.318358769516807,UNDERPERFORM,145.0,,,,,
1993-08-16,452.38,77.93,-2.567305621365501,-4.2981702075402195,UNDERPERFORM,145.0,,,,,
1993-08-17,453.13,78.949997,-2.4708895632896466,-4.453588446820356,UNDERPERFORM,145.0,,,,,
1993-08-18,456.04,78.93,-2.4993051546832623,-3.378628880435086,UNDERPERFORM,145.0,,,,,
1993-08-19,456.43,78.360001,-2.436782591967168,-4.217084811565453,UNDERPERFORM,145.0,,,,,
1993-08-20,456.16,78.209999,-2.7584736729908355,-5.850488744432402,UNDERPERFORM,145.0,,,,,
1993-08-23,455.23,79.089996,-2.819998292203907,-5.530345132222347,UNDERPERFORM,145.0,,,,,
1993-08-24,459.77,79.16999799999998,-0.7019135242538166,-2.989833317120061,UNDERPERFORM,145.0,,,,,
1993-08-25,460.13,78.629997,0.5770617937004063,-0.9198638996992914,UNDERPERFORM,145.0,,,,,
1993-08-26,461.04,77.779999,0.31986422090215516,-3.630281298851201,UNDERPERFORM,145.0,,,,,
1993-08-27,460.54,78.120003,0.07170639490667874,-3.769397634885452,UNDERPERFORM,145.0,,,,,
1993-08-30,461.9,78.68,0.34105967458126774,-3.3534011372852834,UNDERPERFORM,145.0,,,,,
1993-08-31,463.56,79.449997,-0.03450357974640328,-4.918622664399774,UNDERPERFORM,145.0,,,,,
1993-09-01,463.15,79.110001,0.11023690126232832,-6.522505253072386,UNDERPERFORM,145.0,,,,,
1993-09-02,461.3,79.050003,-0.8788328068931373,-6.438626025295912,UNDERPERFORM,145.6,,,,,
1993-09-03,461.34,78.879997,-0.5196765498652334,-5.123889886022248,UNDERPERFORM,145.6,,,,,
1993-09-07,458.52,77.68,-1.7611518189998732,-8.1688099382343,UNDERPERFORM,145.6,,,,,
1993-09-08,456.65,76.93,-1.7555560336481646,-6.954523463957429,UNDERPERFORM,145.6,,,,,
1993-09-09,457.5,78.040001,-1.320046589879642,-4.875670345250239,UNDERPERFORM,145.6,,,,,
1993-09-10,461.72,78.790001,-0.19022913964548138,-3.1825953495672854,UNDERPERFORM,145.6,,,,,
1993-09-13,462.06,77.739998,0.6381634831093663,-3.3445256744995766,UNDERPERFORM,145.6,,,,,
1993-09-14,459.9,76.639999,-0.2451033555300075,-6.456732576589774,UNDERPERFORM,145.6,,,,,
1993-09-15,461.6,77.389999,-0.16437408080283156,-6.983170924873939,UNDERPERFORM,145.6,,,,,
1993-09-16,459.43,76.970001,-0.7839156912711087,-8.161313880475207,UNDERPERFORM,145.6,,,,,
1993-09-17,458.83,77.160004,-0.6646460272786259,-6.0399401105720845,UNDERPERFORM,145.6,,,,,
1993-09-20,455.05,77.08000200000002,-1.459537885185913,-6.93069065443126,UNDERPERFORM,145.6,,,,,
1993-09-21,452.95,76.870003,-1.935525774535063,-7.685834310766227,UNDERPERFORM,145.6,,,,,
1993-09-22,456.2,78.510002,-1.492086113450375,-6.835166969330741,UNDERPERFORM,145.6,,,,,
1993-09-23,457.74,79.410004,-1.5379982361418798,-6.466428587363282,UNDERPERFORM,145.6,,,,,
1993-09-24,457.63,79.550003,-1.8866710974851597,-4.9922367732388455,UNDERPERFORM,145.6,,,,,
1993-09-27,461.8,80.760002,-1.0626446139343493,-3.62768602764848,UNDERPERFORM,145.6,,,,,
1993-09-28,461.53,81.519997,-1.0208239507602634,-2.813543257518236,UNDERPERFORM,145.6,,,,,
1993-09-29,460.11,80.650002,-0.8768150286526777,-1.7661340259715996,UNDERPERFORM,145.6,,,,,
1993-09-30,458.93,79.760002,-1.0777487983100853,-2.3864851595457703,UNDERPERFORM,145.6,,,,,
1993-10-01,461.28,80.209999,-0.9491088683701965,-3.2915395878577502,UNDERPERFORM,145.6,,,,,
1993-10-04,461.34,80.529999,-0.371442145726264,-1.9481286478069682,UNDERPERFORM,146.0,,,,,
1993-10-05,461.2,78.959999,-0.13857613026155846,-4.556997296373844,UNDERPERFORM,146.0,,,,,
1993-10-06,460.74,78.790001,-0.5611430051366106,-5.129442319225442,UNDERPERFORM,146.0,,,,,
1993-10-07,459.18,78.41999799999998,-1.5438054805094525,-6.252246114710225,UNDERPERFORM,146.0,,,,,
1993-10-08,460.31,79.410004,-1.1892239991413533,-4.5323346958403565,UNDERPERFORM,146.0,,,,,
1993-10-11,460.88,78.639999,-0.9499247797120192,-5.537538738738734,UNDERPERFORM,146.0,,,,,
1993-10-12,461.12,79.540001,-1.3267140289309198,-5.049535814117312,UNDERPERFORM,146.0,,,,,
1993-10-13,461.49,78.68,-1.260216526167146,-5.975143403441685,UNDERPERFORM,146.0,,,,,
1993-10-14,466.83,79.459999,-0.788455816721223,-5.707841665165847,UNDERPERFORM,146.0,,,,,
1993-10-15,469.5,80.980003,-0.3057714358516983,-4.07485795012692,UNDERPERFORM,146.0,,,,,
1993-10-18,468.45,80.93,-0.45263292107611264,-4.326748047133133,UNDERPERFORM,146.0,,,,,
1993-10-19,466.21,78.900002,-0.5185216797541803,-6.671396892933568,UNDERPERFORM,146.0,,,,,
1993-10-20,466.07,79.260002,-0.08146639511201759,-5.597900257240351,UNDERPERFORM,146.0,,,,,
1993-10-21,465.36,81.33000200000002,-0.017188037126159017,-2.7036656396059344,UNDERPERFORM,146.0,,,,,
1993-10-22,463.27,81.300003,-0.7753432285977468,-4.622237321028555,UNDERPERFORM,146.0,,,,,
1993-10-25,464.2,81.040001,-0.7165009089937002,-6.592900954520486,UNDERPERFORM,146.0,,,,,
1993-10-26,464.3,81.43,-0.6036992635725325,-6.056760498384861,UNDERPERFORM,146.0,,,,,
1993-10-27,464.61,82.629997,-1.1257714407320596,-5.392717215146192,UNDERPERFORM,146.0,,,,,
1993-10-28,467.73,81.690002,-1.5864666400151384,-7.611395784017061,UNDERPERFORM,146.0,,,,,
1993-10-29,467.83,81.809998,-1.3287494990825377,-7.60108755815353,UNDERPERFORM,146.0,,,,,
1993-11-01,469.1,83.07,-1.0692367716219953,-7.080538991486829,UNDERPERFORM,146.0,,,,,
1993-11-02,468.44,83.720001,-0.8529642093678014,-5.8373667377182965,UNDERPERFORM,146.3,,,,,
1993-11-03,463.02,81.610001,-2.5036322671664224,-9.402754009707948,UNDERPERFORM,146.3,,,,,
1993-11-04,457.49,79.360001,-3.340376082822738,-11.200628470382846,UNDERPERFORM,146.3,,,,,
1993-11-05,459.57,80.709999,-3.095413811280967,-9.821230167597772,UNDERPERFORM,146.3,,,,,
1993-11-08,460.21,81.18,-2.9706936538056117,-7.539866484970393,UNDERPERFORM,146.3,,,,,
1993-11-09,460.33,81.410004,-3.0843403932797275,-7.2356402179662656,UNDERPERFORM,146.3,,,,,
1993-11-10,463.72,83.559998,-2.3171553758004726,-5.2929897327556485,UNDERPERFORM,146.3,,,,,
1993-11-11,462.64,84.629997,-1.976820560628867,-4.963510220207401,UNDERPERFORM,146.3,,,,,
1993-11-12,465.39,84.489998,-1.1742971205300323,-4.368987082489806,UNDERPERFORM,146.3,,,,,
1993-11-15,463.75,83.139999,-1.9970414201183395,-4.87414519738798,UNDERPERFORM,146.3,,,,,
1993-11-16,466.74,84.589996,-2.161199035740491,-3.864077823936307,UNDERPERFORM,146.3,,,,,
1993-11-17,464.81,82.68,-2.9016085230833433,-6.27975621990754,UNDERPERFORM,146.3,,,,,
1993-11-18,463.62,82.040001,-3.73538755424514,-6.920805615166847,UNDERPERFORM,146.3,,,,,
1993-11-19,462.6,81.379997,-3.5486426754513967,-7.322629707838047,UNDERPERFORM,146.3,,,,,
1993-11-22,459.13,80.43,-4.744813278008298,-9.29288168022737,UNDERPERFORM,146.3,,,,,
1993-11-23,461.03,81.93,-4.093944373946867,-6.908307989812334,UNDERPERFORM,146.3,,,,,
1993-11-24,462.36,83.199997,-1.5857474298120455,-1.7361533420609976,UNDERPERFORM,146.3,,,,,
1993-11-26,463.06,83.809998,-1.844158046464306,-2.7500603388257328,UNDERPERFORM,146.3,,,,,
1993-11-29,461.9,82.120003,-1.9424689523405259,-5.836482121734687,UNDERPERFORM,146.3,,,,,
1993-11-30,461.79,82.82,-2.3224823910146464,-5.585956388668989,UNDERPERFORM,146.3,,,,,
1993-12-01,461.89,83.269997,-1.50129017124091,-4.452099725711989,UNDERPERFORM,146.3,,,,,
1993-12-02,463.11,84.269997,-1.5036794419158617,-3.304652821465226,UNDERPERFORM,146.3,,,96.7,,
1993-12-03,464.89,84.900002,-1.1356144865278806,-3.170618156934313,UNDERPERFORM,146.3,,,96.7,,
1993-12-06,466.43,83.730003,-1.2888343350546005,-5.730687908128795,UNDERPERFORM,146.3,,,96.7,,
1993-12-07,466.76,83.800003,-1.2754076862877883,-6.919911217593144,UNDERPERFORM,146.3,,,96.7,,
1993-12-08,466.29,83.879997,-0.8610792192881633,-6.111483371904336,UNDERPERFORM,146.3,,,96.7,,
1993-12-09,464.18,82.099998,-0.7504971241634406,-8.257906095829837,UNDERPERFORM,146.3,,,96.7,,
1993-12-10,463.93,81.709999,-1.5971662495227523,-10.474414719220393,UNDERPERFORM,146.3,,,96.7,,
1993-12-13,465.7,82.940002,-1.0601457434829764,-8.867157260363534,UNDERPERFORM,146.3,,,96.7,,
1993-12-14,463.06,82.129997,-0.258475854047302,-8.774855145783134,UNDERPERFORM,146.3,,,96.7,,
1993-12-15,461.84,82.730003,-0.9075889887785182,-8.413593304249012,UNDERPERFORM,146.3,,,96.7,,
1993-12-16,463.34,83.050003,-0.8134606327867444,-8.232040883977898,UNDERPERFORM,146.3,,,96.7,,
1993-12-17,466.38,83.650002,0.4177073464817882,-7.405351224500823,UNDERPERFORM,146.3,,,96.7,,
1993-12-20,465.85,83.18,0.22374733762182686,-8.169575884972913,UNDERPERFORM,146.3,,,96.7,,
1993-12-21,465.3,83.25,0.49458974968144,-8.58680136158998,UNDERPERFORM,146.3,,,96.7,,
1993-12-22,467.32,83.769997,0.5551491156345456,-8.767156392942699,UNDERPERFORM,146.3,,,96.7,,
1993-12-23,467.38,83.68,0.10066179777685758,-9.466623390674023,UNDERPERFORM,146.3,,,96.7,,
1993-12-27,470.54,84.269997,1.0002575770584832,-9.162445052143308,UNDERPERFORM,146.3,,,96.7,,
1993-12-28,470.94,84.41999799999998,0.8307283860745862,-9.807692517258415,UNDERPERFORM,146.3,,,96.7,,
1993-12-29,470.58,84.589996,1.4399655098081388,-9.451939829842438,UNDERPERFORM,146.3,,,96.7,,
1993-12-30,468.64,84.540001,0.47165766229311235,-9.282112688440547,UNDERPERFORM,146.3,,,96.7,,
1993-12-31,466.45,83.959999,-0.20111684032606547,-11.303617734898896,UNDERPERFORM,146.3,,,96.7,,
1994-01-03,465.44,83.589996,-0.33618123808911715,-11.834197064322261,UNDERPERFORM,146.7,,,96.4,,
1994-01-04,466.89,85.239998,-0.5389629755868985,-10.715411011674759,UNDERPERFORM,146.7,,,96.4,,
1994-01-05,467.55,86.760002,-0.7114036950520153,-9.35116194077068,UNDERPERFORM,146.7,,,96.4,,
1994-01-06,467.12,86.68,-0.8364114974737769,-9.03557656589803,UNDERPERFORM,146.7,,,96.4,,
1994-01-07,469.9,87.339996,0.2902633713236735,-8.34295825015261,UNDERPERFORM,146.7,,,96.4,,
1994-01-10,475.27,88.41999799999998,1.3801194539249106,-6.165769728352888,UNDERPERFORM,146.7,,,96.4,,
1994-01-11,474.13,88.540001,1.1930678277201512,-5.587543245761816,UNDERPERFORM,146.7,,,96.4,,
1994-01-12,474.17,89.400002,2.114784106815981,-2.624982085284433,UNDERPERFORM,146.7,,,96.4,,
1994-01-13,472.47,88.910004,2.5815276390638076,-0.6924997284988299,UNDERPERFORM,146.7,,,96.4,,
1994-01-14,474.91,90.080002,3.2413043478261017,1.521468448502139,UNDERPERFORM,146.7,,,96.4,,
1994-01-17,473.3,89.370003,4.601308345120225,3.6294121899214327,UNDERPERFORM,146.7,,,96.4,,
1994-01-18,474.25,89.5,6.441476826394332,4.118195720314044,UNDERPERFORM,146.7,,,96.4,,
1994-01-19,474.3,87.800003,6.400161518271763,0.38875372042939116,UNDERPERFORM,146.7,,,96.4,,
1994-01-20,474.98,87.760002,8.215620158571046,2.2963060695150306,UNDERPERFORM,146.7,,,96.4,,
1994-01-21,474.72,88.230003,5.895737134444223,-0.11321068463241435,UNDERPERFORM,146.7,,,96.4,,
1994-01-24,471.97,89.050003,5.338689878361791,0.25895406439992996,UNDERPERFORM,146.7,,,96.4,,
1994-01-25,470.92,88.349998,4.444641589779996,-1.4830530776092865,UNDERPERFORM,146.7,,,96.4,,
1994-01-26,473.2,87.400002,5.83762021919032,-1.1200328218127997,UNDERPERFORM,146.7,,,96.4,,
1994-01-27,477.05,87.989998,6.041745393113573,-0.6548515298633761,UNDERPERFORM,146.7,,,96.4,,
1994-01-28,478.7,88.220001,6.955336595392891,3.8371022108886876,UNDERPERFORM,146.7,,,96.4,,
1994-01-31,481.61,88.139999,7.921391117285892,5.912037900600375,UNDERPERFORM,146.7,,,96.4,,
1994-02-01,479.62,87.809998,7.446570186836321,6.578467126817156,UNDERPERFORM,146.7,,,96.4,,
1994-02-02,482.0,88.66999799999998,8.028150073961182,9.239867173583027,OUTPERFORM,147.1,,,96.3,,
1994-02-03,480.71,88.010002,8.64484925190978,9.274895588839138,OUTPERFORM,147.1,,,96.3,,
1994-02-04,469.81,84.66999799999998,6.162154833461386,6.947076088090842,OUTPERFORM,147.1,,,96.3,,
1994-02-07,471.76,86.18,6.742691646302834,9.979580015574552,OUTPERFORM,147.1,,,96.3,,
1994-02-08,471.05,87.209999,4.974037840126577,4.807114587274541,UNDERPERFORM,147.1,,,96.3,,
1994-02-09,472.77,87.720001,5.616245559949062,5.623115991940408,OUTPERFORM,147.1,,,96.3,,
1994-02-10,468.93,87.150002,3.5828676194473275,2.6380849069327583,UNDERPERFORM,147.1,,,96.3,,
1994-02-11,470.18,87.150002,4.052050368468807,2.7227794777359593,UNDERPERFORM,147.1,,,96.3,,
1994-02-14,470.23,87.68,4.704965486528612,4.7550814129659,OUTPERFORM,147.1,,,96.3,,
1994-02-15,472.52,88.82,4.792530660220429,5.67518956543045,OUTPERFORM,147.1,,,96.3,,
1994-02-16,472.79,90.029999,4.364045737495048,5.84293571227219,OUTPERFORM,147.1,,,96.3,,
1994-02-17,470.34,89.339996,3.8209390106615393,6.167550655554344,OUTPERFORM,147.1,,,96.3,,
1994-02-18,467.69,89.489998,3.5353758965730897,6.485003492563024,OUTPERFORM,147.1,,,96.3,,
1994-02-22,471.46,91.269997,4.448579910496697,8.680630792547127,OUTPERFORM,147.1,,,96.3,,
1994-02-23,470.69,91.010002,5.106962618909394,9.26882087562948,OUTPERFORM,147.1,,,96.3,,
1994-02-24,464.26,90.029999,4.960209802857651,9.339328848157823,OUTPERFORM,147.1,,,96.3,,
1994-02-25,466.07,90.330002,4.497657003206212,8.491472291821456,OUTPERFORM,147.1,,,96.3,,
1994-02-28,467.14,90.5,5.809871118258614,9.803448430076433,OUTPERFORM,147.1,,,96.3,,
1994-03-01,464.44,90.339996,4.662535211267604,9.370457854006254,OUTPERFORM,147.1,,,96.3,,
1994-03-02,464.81,90.580002,4.653937947494047,10.530817957198945,OUTPERFORM,147.2,,,95.8,,
1994-03-03,463.01,91.07,4.166572926275047,12.072357566518388,OUTPERFORM,147.2,,,95.8,,
1994-03-04,464.74,91.82,3.4203440372076566,11.621684618971928,OUTPERFORM,147.2,,,95.8,,
1994-03-07,466.91,92.43,2.9138839295554275,9.761312311617543,OUTPERFORM,147.2,,,95.8,,
1994-03-08,465.88,92.769997,2.059235892043465,8.604541292543733,OUTPERFORM,147.2,,,95.8,,
1994-03-09,467.06,93.599998,2.6686010727160703,9.460876869117607,OUTPERFORM,147.2,,,95.8,,
1994-03-10,463.9,93.419998,2.3609885260370778,9.455184755833269,OUTPERFORM,147.2,,,95.8,,
1994-03-11,466.44,93.190002,2.557111760955122,6.991968013592853,OUTPERFORM,147.2,,,95.8,,
1994-03-14,467.39,94.660004,2.4214401542709485,8.281864751358171,OUTPERFORM,147.2,,,95.8,,
1994-03-15,467.01,94.809998,2.1769570734695654,8.714595903160127,OUTPERFORM,147.2,,,95.8,,
1994-03-16,469.42,95.470001,2.643605274090932,9.811362783267462,OUTPERFORM,147.2,,,95.8,,
1994-03-17,470.9,95.709999,3.154435925520249,10.112748737062805,OUTPERFORM,147.2,,,95.8,,
1994-03-18,471.06,95.290001,2.9346852260559775,8.666893404792031,OUTPERFORM,147.2,,,95.8,,
1994-03-21,468.54,95.290001,2.379547689282213,8.87797562424506,OUTPERFORM,147.2,,,95.8,,
1994-03-22,468.8,94.230003,1.8842501032316994,8.64752650821423,OUTPERFORM,147.2,,,95.8,,
1994-03-23,468.54,93.779999,2.105125523012563,8.378597115203945,OUTPERFORM,147.2,,,95.8,,
1994-03-24,464.35,91.809998,1.3399969446323823,6.979722675367039,OUTPERFORM,147.2,,,95.8,,
1994-03-25,460.58,89.529999,0.7701395878002781,6.8377038124927125,OUTPERFORM,147.2,,,95.8,,
1994-03-28,460.0,88.730003,0.46739177914645325,6.301667589533144,OUTPERFORM,147.2,,,95.8,,
1994-03-29,452.48,86.239998,-1.3495541456820748,1.61422758521641,OUTPERFORM,147.2,,,95.8,,
1994-03-30,445.55,85.959999,-2.9514267044217,1.3320723486485164,OUTPERFORM,147.2,,,95.8,,
1994-03-31,445.77,87.459999,-3.5901983260159698,1.2737355109571968,OUTPERFORM,147.2,,,95.8,,
1994-04-04,438.92,85.790001,-4.708972883784545,-0.6485199918591755,OUTPERFORM,147.5,,,95.9,,
1994-04-05,448.29,88.33000200000002,-2.952828350615888,3.116971603223395,OUTPERFORM,147.5,,,95.9,,
1994-04-06,448.05,88.82,-2.2685134692987163,5.000596051570905,OUTPERFORM,147.5,,,95.9,,
1994-04-07,450.88,89.68,-1.0099235970843945,6.838215229015598,OUTPERFORM,147.5,,,95.9,,
1994-04-08,447.1,88.389999,-0.9394248238578373,7.478114238280997,OUTPERFORM,147.5,,,95.9,,
1994-04-11,449.87,88.57,-0.7106755832174572,6.364841108376629,OUTPERFORM,147.5,,,95.9,,
1994-04-12,447.57,84.959999,-0.4581544825745576,4.617657980761702,OUTPERFORM,147.5,,,95.9,,
1994-04-13,446.26,83.220001,0.7813911472448032,3.250624150139547,OUTPERFORM,147.5,,,95.9,,
1994-04-14,446.38,82.389999,-0.2079095034763334,-0.9020928662748728,UNDERPERFORM,147.5,,,95.9,,
1994-04-15,446.18,81.16999799999998,0.02465980675678825,-2.5102137278353864,UNDERPERFORM,147.5,,,95.9,,
1994-04-18,442.46,80.540001,-1.1549717400531678,-2.799903417814331,UNDERPERFORM,147.5,,,95.9,,
1994-04-19,442.54,79.16999799999998,-0.38940284061492747,-3.191490623520332,UNDERPERFORM,147.5,,,95.9,,
1994-04-20,441.96,78.360001,-0.9502465262214321,-3.8527595092024525,UNDERPERFORM,147.5,,,95.9,,
1994-04-21,448.73,83.209999,0.5287093666689113,3.1870040077753403,OUTPERFORM,147.5,,,95.9,,
1994-04-22,447.63,83.050003,0.3362248671911816,3.5665306505416883,OUTPERFORM,147.5,,,95.9,,
1994-04-25,452.71,84.910004,0.965698737677867,4.209623065428714,OUTPERFORM,147.5,,,95.9,,
1994-04-26,451.87,84.839996,0.5160716271827459,3.88147187171477,OUTPERFORM,147.5,,,95.9,,
1994-04-28,449.1,83.699997,0.23211177074500267,2.8002936084572383,OUTPERFORM,147.5,,,95.9,,
1994-04-29,450.91,84.050003,0.6607880343788342,1.2650638554216886,OUTPERFORM,147.5,,,95.9,,
1994-05-02,453.02,85.059998,0.9560314665834513,0.7103942778876826,UNDERPERFORM,147.9,,,95.7,,
1994-05-03,453.03,84.150002,-0.08380935577072535,-0.15424418787665095,UNDERPERFORM,147.9,,,95.7,,
1994-05-04,451.72,84.040001,-0.537255592742647,1.399618776530609,OUTPERFORM,147.9,,,95.7,,
1994-05-05,451.38,83.980003,-0.8435481745090345,0.4906102668421619,OUTPERFORM,147.9,,,95.7,,
1994-05-06,447.82,83.290001,-1.3308068567399634,1.4370965602594543,OUTPERFORM,147.9,,,95.7,,
