,S&P 500,S&P 500 Industrials (Sector),S&P 500 Performance (%),S&P 500 Industrials (Sector) Performance (%),S&P 500 Industrials (Sector) Outperform/Underperform,overall,energy,commodities,communication,transportation,services,durable
2000-12-04,1324.97,289.51001,6.043410753445477,1.1918923203378062,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-05,1376.54,300.630005,8.693660970910578,4.752784234739349,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-06,1351.46,297.799988,6.629951950009061,3.647494342431923,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-07,1343.55,295.589996,7.606240689423194,4.048013010637663,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-08,1369.89,301.98999,8.15404899692882,4.483960504044382,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-11,1380.2,301.829987,9.23538397005168,4.302295177581472,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-12,1371.18,295.559998,8.72026641294006,2.3690762594587245,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-13,1359.99,293.350006,8.319129617535094,1.6353119628016666,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-14,1340.93,286.23999,6.831689478799863,-1.7808746953509536,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-15,1312.15,279.690002,5.3368869764865545,-2.95617406268196,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-18,1322.74,284.769989,5.910706850719016,-2.1341747766996932,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-19,1305.6,281.540009,4.494813676527065,-3.829202732707093,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-20,1264.74,271.540009,-1.5758877500992252,-10.441953082772315,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-21,1274.86,274.649994,-1.0578273793355075,-9.939007704128644,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-22,1305.95,280.51001,1.0828508622557909,-8.860221290727877,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-26,1315.19,283.440002,0.17976432592188285,-8.806021741938952,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-27,1328.92,284.869995,1.4923093372435803,-7.710505393343792,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-28,1334.22,287.220001,3.5041309491486095,-5.157837540058596,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2000-12-29,1320.28,285.769989,2.0963987720098665,-5.611712392267398,UNDERPERFORM,175.6,135.0,150.6,93.3,155.4,200.6,125.5
2001-01-02,1283.27,270.829987,0.4210065029071286,-8.839075483376412,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-03,1347.56,284.700012,6.280315159354211,-3.8630385697792313,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-04,1333.34,284.720001,6.8312928658419425,-2.82925794924207,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-05,1298.35,279.869995,3.386631842142984,-4.9322392948687455,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-08,1295.86,275.980011,2.791372841425588,-6.364924895328928,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-09,1300.8,274.049988,2.6588062599143036,-7.605946576613065,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-10,1313.27,275.329987,2.3138590026254846,-7.61049033218717,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-11,1326.82,280.649994,4.471547916190954,-4.919205325915,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-12,1318.55,277.950012,3.2569540157874943,-5.9613609577104265,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-16,1326.65,283.470001,4.876834050088541,-2.7847303101578125,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-17,1329.47,279.709991,5.985379347730757,-2.91892411007435,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-18,1347.97,282.450012,7.335270932038074,-3.041428739428298,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-19,1342.54,278.920013,8.129832474226806,-3.263612674459715,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-22,1342.9,275.970001,10.085500914031842,-3.6417574086960225,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-23,1360.4,281.149994,12.026087815804232,-1.9563453077017345,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-24,1364.3,279.73999,12.898554322550737,-2.8309509101939634,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-25,1357.51,280.76001,11.952201091886728,-1.6946764349857868,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-26,1354.95,276.399994,10.7763624769037,-4.429306524199572,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-29,1364.17,276.190002,10.276951432451664,-4.968517617442836,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-30,1373.73,282.440002,12.109193291712582,-2.5060440798324923,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-01-31,1366.01,282.809998,12.096668307894308,-0.6952529714622124,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-02-01,1373.47,282.799988,12.87928597258292,0.07076503742182716,UNDERPERFORM,176.0,134.1,150.8,93.2,155.2,201.2,125.7
2001-02-02,1349.47,280.940002,11.427910855689616,-0.0035629113979251947,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-05,1354.31,285.859985,10.447724677866566,0.708113072930483,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-06,1352.26,285.130005,10.444469854130233,0.877414135023824,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-07,1340.89,283.119995,8.423086874959584,-1.3725364131020434,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-08,1332.53,283.799988,7.945238770302554,-0.7171656312646824,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-09,1314.76,278.579987,7.834388635543443,-1.7285254020961593,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-12,1330.31,284.2799990000001,11.73535809976567,2.7877180478214747,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-13,1318.8,285.170013,10.011845376132399,2.8900306264968867,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-14,1315.92,281.730011,11.375177737152153,2.9639705241570447,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-15,1326.61,288.070007,12.407429375180046,6.803353823211622,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-16,1301.53,283.079987,7.730064396510317,1.1541829304088091,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-20,1278.94,284.23999,5.203672018952354,1.0164137284736974,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-21,1255.27,280.820007,4.3926982410910975,1.4156782538608415,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-22,1252.82,279.679993,3.160304337801767,-0.014302874251737041,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-23,1245.86,275.929993,3.158870920999246,-1.4254143379165862,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-26,1267.65,283.579987,4.3316159404783505,0.6066598184741201,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-27,1257.94,283.329987,3.8890035925176702,0.6214930324575985,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-02-28,1239.94,278.459991,4.1065296424103614,0.8438003685981244,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-03-01,1241.23,275.380005,5.938633550975103,2.2501105905585517,UNDERPERFORM,176.1,131.7,150.5,93.7,154.2,201.6,125.4
2001-03-02,1234.18,273.309998,3.6699174289578362,0.8821736620838072,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-05,1241.41,276.52999900000003,3.1988561262916493,1.5907372553679355,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-06,1253.8,278.429993,3.9790350135177732,1.3172719429225488,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-07,1261.89,281.809998,4.762893102646704,3.7019311867525273,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-08,1264.74,283.369995,4.417823204511118,3.8213500855766913,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-09,1233.42,275.540009,1.438405171350321,1.544132267312337,OUTPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-12,1180.16,259.470001,-3.3250051198033925,-3.7431358787886504,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-13,1197.66,263.540009,-1.374397825997431,-2.652183796349805,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-14,1166.71,256.209991,-2.8130414500866285,-3.716653429913863,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-15,1173.56,257.02999900000003,-2.5606110926602588,-4.849519030660798,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-16,1150.53,250.919998,-2.7882689919140224,-5.480846402678862,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-19,1170.81,255.25,-1.0663917595464145,-4.062992588611536,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-20,1142.62,249.589996,-3.9944209181958845,-7.3602613180780985,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-21,1122.14,244.880005,-5.804631953596506,-8.756240987475937,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-22,1117.58,239.429993,-5.826936202843114,-10.292244892294756,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-23,1139.83,247.179993,-3.241880443455969,-7.218201535705104,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-26,1152.69,251.410004,-2.4516358343347533,-5.824837999788524,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-27,1182.17,257.140015,1.738426981763741,-2.2169775935773073,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-28,1153.29,253.75,-1.5468537915845126,-4.447205184871262,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-29,1147.95,252.990005,-0.8044864593954593,-3.3762297822670817,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-03-30,1160.33,255.020004,-0.42735409461860385,-3.3539209336779674,UNDERPERFORM,176.4,132.3,150.9,93.3,154.8,202.0,125.2
2001-04-02,1145.87,254.179993,-1.3957610856301983,-3.730638956674026,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-03,1106.46,244.869995,-6.622332120884778,-9.051402430968736,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-04,1103.25,245.77999900000003,-6.441600732693931,-8.642158899164254,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-05,1151.44,257.269989,-0.8669748861395932,-2.7371444279178703,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-06,1128.43,252.429993,-1.7526293793967973,-3.5053565709780687,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-09,1137.59,256.859985,0.7581729449173125,-0.5690404033504737,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-10,1168.38,265.600006,3.069920076218713,1.789757070970377,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-11,1165.89,261.700012,2.908362313979551,0.6964473029100526,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-12,1183.5,267.809998,4.573488610458232,2.4169215808222733,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-16,1179.68,266.940002,6.623282718727408,4.383531918563044,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-17,1191.81,269.950012,9.765329993184624,8.435434927922492,UNDERPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-18,1238.16,282.670013,13.32857378219563,13.819209249384912,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-19,1253.69,284.640015,20.689854346968062,26.1590378991011,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-20,1242.98,281.98999,20.357495594244448,27.033964808252353,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-23,1224.36,277.769989,20.496014171833465,28.943455379662588,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-24,1209.47,274.730011,22.846202287362626,34.995832022894,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-25,1228.75,280.75,27.226133775108718,36.8777722350067,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-26,1234.52,286.359985,23.027554935472615,29.90382072306459,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-27,1253.05,290.2799990000001,23.786144012960975,30.803894023106526,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-04-30,1249.46,286.100006,24.072529393072784,30.43081749448413,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-05-01,1266.44,286.98999,24.330214704352016,29.46722271364841,OUTPERFORM,177.3,138.4,151.9,92.9,157.6,202.7,124.8
2001-05-02,1267.43,287.320007,21.758218533248797,25.692292763328094,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-03,1248.58,284.089996,20.223388378027064,24.880210011864023,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-04,1266.61,289.0299990000001,20.47691971122292,25.04542712228708,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-07,1263.51,289.380005,17.83396127877048,22.59787052272959,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-08,1261.2,288.720001,17.909931471630358,23.00089716697309,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-09,1255.54,288.630005,17.18904590341428,22.65425650782,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-10,1255.18,291.429993,18.1412597417266,25.373197143986204,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-11,1245.67,288.209991,17.8774544594275,24.357092344604148,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-14,1248.92,290.980011,15.534833809748472,22.37877196654292,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-15,1249.44,292.75,13.851452940050834,20.191317316010917,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-16,1284.99,303.200012,17.710804745110597,25.481109848091933,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-17,1288.49,304.959991,18.21226077542708,26.15205786894892,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-18,1291.96,307.7799990000001,17.71416075951675,27.318603720555103,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-21,1312.83,310.809998,21.886750410829194,32.00118438797126,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-22,1309.38,308.670013,22.531138581896126,31.404862019706982,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-23,1289.05,302.839996,20.081417446063266,28.86808340425531,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-24,1293.17,302.76001,18.650334893109456,27.194055905533144,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-25,1277.89,297.089996,17.801766256752536,25.306845928665833,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-29,1267.93,296.140015,16.83837080722448,24.554181202771286,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-30,1248.08,293.01001,13.452535701624413,21.268941339064273,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-05-31,1255.82,294.390015,13.688994305682556,19.78272783850383,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-06-01,1260.67,294.73999,16.912733005657053,23.960123245823706,OUTPERFORM,177.7,136.9,151.9,93.1,157.3,203.5,124.6
2001-06-04,1267.11,296.609985,19.5623661291388,27.50837906259951,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-05,1283.57,298.01001,21.116646851233266,27.835456585352112,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-06,1270.03,295.170013,17.150631860529476,23.27000070916685,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-07,1276.96,295.570007,17.454010301692424,22.121228038347397,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-08,1264.96,291.589996,14.700228500961178,18.364111588452726,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-11,1254.39,288.119995,12.113222387072575,15.344890938044898,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-12,1255.85,291.309998,12.551532532711951,16.97317948446939,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-13,1241.6,288.329987,11.00184168648417,14.412123614382821,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-14,1219.87,286.399994,8.886825967812474,13.619227217302377,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-15,1214.36,286.76001,8.586910840270768,15.312859124939738,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-18,1208.43,287.890015,6.087315313100827,13.355913638004836,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-19,1212.58,285.600006,6.253888416680531,11.584297459476044,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-20,1223.14,289.209991,7.082574590278767,11.914703370903412,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-21,1237.04,290.630005,8.6409344399069,12.953757697027179,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-22,1225.35,289.700012,6.454051048598686,11.217751752935868,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-25,1218.6,284.790009,6.645896417131936,10.285403271736682,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-26,1216.76,282.600006,7.012128088089153,10.330284005019674,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-27,1211.07,280.950012,5.27930872611575,8.261724470666842,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-28,1226.2,283.850006,5.942527345302473,8.57591462353746,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-06-29,1224.38,282.649994,6.514136581122232,8.523701661415162,OUTPERFORM,177.4,129.6,150.9,93.6,154.0,203.8,124.4
2001-07-02,1236.72,287.059998,9.58777868358558,12.78041846847293,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-03,1234.45,285.850006,8.266093667777575,11.472921968219207,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-05,1219.24,283.480011,7.0025012067225445,11.330167471818564,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-06,1190.59,276.570007,5.371271793964061,10.601459334571373,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-09,1198.78,277.160004,4.7152341020265665,9.221315203761726,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-10,1181.52,273.619995,0.9544153458367122,5.820469347784818,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-11,1180.18,269.720001,1.1207265872676064,3.998455662268241,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-12,1208.14,279.850006,4.30195716172701,8.569985701040284,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-13,1215.68,281.380005,6.645144877317022,10.792614833277092,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-16,1202.45,276.899994,5.778704387909506,8.904271000241293,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-17,1214.44,279.720001,6.804330428205829,9.926901401052014,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-18,1207.71,279.920013,7.890975361360741,10.903335837638718,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-19,1215.02,281.869995,8.185452635140567,11.143091316812859,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-20,1210.85,281.579987,6.743009273951839,9.598307937186679,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-23,1191.03,276.130005,4.2093934833584035,5.389105171974129,OUTPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-24,1171.65,269.320007,1.9216047879188736,1.5726996395858839,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-25,1190.49,270.920013,4.435360065968963,2.493105710325616,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-26,1202.93,272.200012,5.069482657722579,2.0660729531210675,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-27,1205.82,274.809998,5.34399161315684,3.137543863199377,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-30,1204.52,271.75,4.7982807973063535,2.0082605557416144,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-07-31,1211.23,272.940002,4.675360590426303,1.6801434704057039,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-08-01,1215.93,271.350006,4.729462024771336,0.9111238581879677,UNDERPERFORM,177.4,127.3,150.4,93.5,153.4,204.4,124.2
2001-08-02,1220.75,269.559998,6.329698278865581,1.4260485219796504,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-03,1214.35,270.720001,5.168576303186168,1.740014682851898,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-06,1200.48,266.100006,3.021617307576796,0.1053340578687223,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-07,1204.4,270.130005,2.7198062276654333,0.6895802918204019,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-08,1183.53,265.470001,1.6001510872271085,0.587294605809241,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-09,1183.43,266.059998,1.957422612021964,1.4760272971812372,UNDERPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-10,1190.16,269.420013,3.031667157227691,3.380541232907852,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-13,1191.29,268.380005,3.003761186286802,3.100152534287215,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-14,1186.73,266.899994,3.590258379888267,4.310782512814759,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-15,1178.02,266.410004,3.479414270781178,4.609889697332936,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-16,1181.66,266.959991,3.094600371666134,4.916484239534102,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-17,1161.97,262.970001,3.0508083755332427,5.754844675382542,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-20,1171.41,265.559998,2.8563149761168916,5.330796155219675,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-21,1157.26,261.829987,2.632185742918458,3.617074252110708,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-22,1165.31,263.869995,4.109674710312605,4.56923166472587,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-23,1162.09,264.02999900000003,3.0057260366253447,5.32971680160943,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-24,1184.93,269.23999,4.661926423177132,6.520017141161882,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-27,1179.21,269.02999900000003,4.052837780601437,5.04880620736885,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-28,1161.51,264.51001,2.5108996875717216,3.57101336611072,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-29,1148.56,261.600006,4.353830498618971,6.945752393827909,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-30,1129.03,258.329987,1.3883276309527126,4.3167452928313255,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-08-31,1133.58,260.929993,0.2990621129003612,3.679419507127757,OUTPERFORM,178.1,130.9,151.6,93.1,156.0,204.5,123.9
2001-09-04,1132.94,259.890015,0.9570486544288048,3.7485089820359363,OUTPERFORM,177.6,122.9,150.3,93.6,152.9,204.8,123.9
2001-09-05,1131.74,261.48999,3.4081356675560004,8.659878046786895,OUTPERFORM,177.6,122.9,150.3,93.6,152.9,204.8,123.9
2001-09-06,1106.4,255.729996,1.5027247206473415,6.51422394125909,OUTPERFORM,177.6,122.9,150.3,93.6,152.9,204.8,123.9
2001-09-07,1085.78,248.949997,0.20950429622246247,2.566741914276771,OUTPERFORM,177.6,122.9,150.3,93.6,152.9,204.8,123.9
2001-09-10,1092.54,248.350006,1.1451901089643224,1.8788209889843532,OUTPERFORM,177.6,122.9,150.3,93.6,152.9,204.8,123.9
