,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
1994-08-11,458.88,91.339996,-12.368948725293604,-18.787236429383512,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-12,461.94,92.910004,-11.772794988349444,-17.82965950296276,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-15,461.23,92.839996,-13.530183727034117,-19.854973061290504,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-16,465.01,93.75,-12.836229357626205,-18.51369182493633,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-17,465.17,93.82,-12.64577191038665,-18.332170569259333,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-18,463.17,94.639999,-13.523151605675876,-17.589688003820548,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-19,463.68,94.529999,-13.419848753617769,-17.678309367267964,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-22,462.32,94.660004,-13.281938739144294,-17.406855270858955,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-23,464.51,95.07,-12.743495820418904,-17.01291754561658,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-24,469.03,95.620003,-11.15846497708074,-15.604589171987937,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-25,468.08,95.43,-11.82941531042797,-16.40680040620881,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-26,473.8,96.730003,-11.612722693778554,-15.571263856157803,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-29,474.59,96.410004,-11.534661770462474,-16.245327806052224,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-30,476.07,96.57,-11.366175156389636,-16.41132101109082,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-08-31,475.49,97.07,-11.918566956264009,-16.856531049250545,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-09-01,473.17,96.809998,-13.214849051758925,-17.545358400635102,UNDERPERFORM,149.3,145.8,145.3,137.9,121.3,,220.9,145.7,125.1,129.5,130.7,130.2
1994-09-02,470.99,96.220001,-13.576645014495947,-18.00596281220218,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-06,471.86,96.080002,-13.257840361778007,-18.3895357583572,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-07,470.99,95.779999,-14.531729181410713,-19.69480891325922,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-08,473.14,96.199997,-13.929162649396964,-19.05763683731825,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-09,468.18,95.019997,-13.958061492658002,-19.69236223799864,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-12,466.21,94.889999,-14.051582692697673,-19.58474661016949,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-13,467.51,95.029999,-14.175830227819286,-19.459275692165022,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-14,468.8,95.769997,-13.802930847445161,-18.576777285067735,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-15,474.81,97.559998,-12.838916934373568,-17.11834268217095,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-16,471.19,96.5,-13.873402913597399,-18.25497878216912,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-19,470.85,96.889999,-13.962284837188898,-17.4631571468026,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-20,463.36,95.669998,-16.359501074026607,-18.841194066199375,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-21,461.46,95.599998,-17.058791811204777,-17.918779789484162,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-22,461.27,95.870003,-17.214953606489715,-17.743457286740703,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-23,459.67,95.360001,-17.143732650780485,-18.307205903181544,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-26,460.82,96.480003,-17.84128795307458,-18.13321626021581,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-27,462.05,96.43,-17.638146167557935,-17.81300745226271,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-28,464.84,96.980003,-16.97654896497527,-16.905146233443112,OUTPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-29,462.24,96.440002,-17.856127381290875,-17.741382083612788,OUTPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-09-30,462.71,96.760002,-17.145364036815536,-17.405035981134688,UNDERPERFORM,149.4,145.8,145.3,137.6,121.4,,221.6,145.5,124.1,128.6,130.1,130.0
1994-10-03,461.74,97.059998,-16.196595157718974,-16.936243336521073,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-04,454.59,95.730003,-17.875853596849367,-17.89175205049326,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-05,453.52,95.860001,-18.080994183736145,-18.089377237369717,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-06,452.36,95.790001,-18.73237159333848,-18.233035113392482,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-07,455.1,95.779999,-18.891463197291035,-18.630532823299063,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-10,459.04,96.269997,-18.263563682982852,-18.916874785221726,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-11,465.79,98.349998,-17.591380347475315,-16.9060517327978,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-12,465.47,97.839996,-17.312987405183577,-17.190017483029752,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-13,467.79,98.57,-16.772230722698634,-16.253183931686934,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-14,469.1,99.040001,-16.178257451218634,-16.15306596292585,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-17,468.96,99.220001,-16.077308518253396,-16.06462918589484,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-18,467.66,99.190002,-16.302460850111856,-15.954919063419393,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-19,470.28,99.709999,-15.862167674526795,-15.90621658092266,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-20,466.85,98.809998,-16.63839437173008,-16.74250252780588,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-21,464.89,98.519997,-17.04170309962705,-17.133486560126897,UNDERPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-24,460.83,97.75,-17.666291472369632,-17.447853476974807,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-25,461.53,98.599998,-17.206924387837486,-16.61028444875312,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-26,462.62,99.18,-16.661562573183698,-15.476390505416404,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-27,465.85,100.029999,-16.773859291814052,-15.307765512591942,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-28,473.77,100.760002,-15.181624505433533,-14.202997033327714,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-10-31,472.35,99.739998,-15.647266817865246,-14.49635980289139,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-11-01,468.42,99.650002,-16.209931310818536,-14.19098891391516,OUTPERFORM,149.8,146.2,145.6,138.0,121.3,,221.6,145.9,124.9,131.2,129.7,127.6
1994-11-02,466.51,99.110001,-16.57695677831227,-14.375809071274304,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-03,467.91,99.129997,-16.161688556019417,-14.565200504741881,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-04,462.28,98.330002,-17.379182156133833,-15.240065248856737,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-07,463.07,98.949997,-16.884445561259287,-14.440125128575442,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-08,465.65,99.589996,-16.46934309188104,-14.537031790414757,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-09,465.4,99.199997,-16.907695054454575,-15.242655372157765,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-10,464.37,99.330002,-16.93587335658706,-15.175060891119752,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-11,462.35,99.489998,-17.437499999999993,-15.183294581842421,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-14,466.04,100.709999,-16.915068102403186,-14.194430922865365,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-15,465.03,100.489998,-17.236776535915144,-14.20643680200897,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-16,465.62,101.18,-17.419835414301932,-13.867371125671468,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-17,463.57,101.019997,-18.55333204490749,-14.098640545895247,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-18,461.47,101.110001,-19.064489538207894,-14.349853087254905,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-21,458.3,100.709999,-19.637377474618166,-14.420463120326321,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-22,450.09,99.18,-21.406370049591395,-15.770700636942669,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-23,449.93,98.809998,-21.602690317297135,-16.58083537140149,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-25,452.29,98.93,-21.546894242944614,-17.27568918055653,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-28,454.16,99.459999,-21.530141506988954,-17.767671379107185,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-29,455.17,99.220001,-22.007847706516337,-18.705449765535853,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-11-30,453.69,98.489998,-22.22679352018514,-19.71796706879687,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-12-01,448.92,97.57,-22.967894709748272,-20.84854192054536,OUTPERFORM,150.1,147.2,146.8,138.3,121.1,,222.7,147.8,124.7,131.3,128.8,127.7
1994-12-02,453.3,98.980003,-22.40671003081137,-20.132330347776982,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-05,453.32,98.660004,-22.743153194607768,-20.748650024076632,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-06,453.11,98.400002,-22.279588336192102,-20.94480500566558,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-07,451.23,98.220001,-22.433087514826468,-21.530716170499588,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-08,445.45,97.540001,-23.437204585689486,-22.17346250421347,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-09,446.96,97.550003,-23.12481725460518,-22.511713579408323,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-12,449.47,98.029999,-22.643879939418966,-22.087109362581458,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-13,450.15,98.550003,-23.165548671206928,-21.66136673303577,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-14,454.97,99.449997,-22.14883386663472,-20.864169186984483,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-15,455.34,99.400002,-21.725228632331717,-21.01708098557141,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-16,458.8,100.120003,-21.214410825291075,-21.146725831718317,OUTPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-19,457.91,99.949997,-21.24959155244467,-21.975025512489054,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-20,457.1,99.910004,-21.545406175445812,-21.7496835839599,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-21,459.61,100.360001,-21.0956411268863,-21.661072346724918,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-22,459.68,99.910004,-20.52146549786469,-22.103533529687102,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-23,459.83,100.07,-20.37851502978252,-21.875241529400945,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-27,462.47,100.790001,-20.18948676353847,-21.25165827410982,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-28,460.86,100.690002,-20.963814097067402,-21.249803525341747,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-29,461.17,100.510002,-21.10008554319931,-21.507224017792492,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1994-12-30,459.27,100.0,-21.22703805979109,-21.789457830521997,UNDERPERFORM,150.5,147.2,146.7,138.4,122.0,,222.2,147.3,125.3,129.0,128.9,127.4
1995-01-03,459.11,100.199997,-21.757728620607374,-21.497964756330035,OUTPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-04,460.71,99.919998,-21.573267057061162,-21.76636609954301,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-05,460.34,98.989998,-22.062134936087364,-23.947453166949806,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-06,460.68,98.839996,-21.581043815749158,-23.82860680597283,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-09,460.83,98.839996,-21.233719618500658,-23.290654716771996,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-10,461.68,98.730003,-21.287550721178427,-23.954400770940453,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-11,461.66,98.790001,-20.740982368190643,-23.755502305406218,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-12,461.64,98.970001,-19.954223886808165,-22.83642222190949,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-13,465.97,99.910004,-19.618768328445746,-22.249024124513618,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-16,469.38,100.120003,-19.523360480068586,-22.182496590004764,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-17,470.05,100.389999,-19.16595012897678,-22.093746530391545,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-18,469.71,99.839996,-19.600492964978955,-22.604654263565894,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-19,466.95,99.18,-20.818354473309377,-23.501731901352795,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-20,464.78,98.910004,-21.299761247608252,-23.9095313520451,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-23,465.82,99.400002,-20.840838799578563,-23.070972358975272,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-24,465.86,99.169998,-20.545094828762455,-23.17167921952774,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-25,467.44,99.620003,-21.001842118605406,-23.849566068284954,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-26,468.32,100.610001,-21.059906280551534,-22.71469779538243,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-27,470.39,101.870003,-20.638750168713738,-21.776851624874503,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-30,468.51,101.989998,-20.89988181664697,-22.26964975316251,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-01-31,470.42,102.050003,-20.171732084372707,-22.17052555561796,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-02-01,470.4,101.720001,-20.80274765977508,-23.44396415458584,UNDERPERFORM,150.9,147.7,147.3,138.5,122.3,,222.7,148.1,125.4,126.8,128.5,126.1
1995-02-02,472.79,102.360001,-20.85077175477952,-23.68597839089025,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-03,478.65,103.360001,-20.234305997633616,-23.220914545420978,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-06,481.14,104.019997,-19.38678059814024,-22.59840927597595,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-07,480.81,104.18,-19.897041183526586,-22.8639111930092,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-08,481.19,103.779999,-19.587232620320847,-22.50018975430692,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-09,480.19,103.25,-19.96433154991083,-23.096973152725052,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-10,481.46,103.739998,-19.93281447482207,-22.547411937473317,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-13,481.65,103.480003,-20.578778135048235,-23.08035102267414,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-14,482.55,103.690002,-20.586202356658546,-23.01009252354208,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-15,484.54,103.629997,-19.959694071394352,-22.894344028021308,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-16,485.22,104.209999,-20.059969026986057,-22.6527112789345,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-17,481.97,103.75,-21.46232564202841,-23.493843201136777,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-21,482.72,103.709999,-21.84950135992746,-24.530635635724572,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-22,485.07,103.720001,-21.78561062917217,-25.273776110797353,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-23,486.91,104.459999,-20.977976857036197,-24.484929162366388,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-24,488.11,105.519997,-20.951285871607173,-23.81227653429603,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-27,483.81,104.610001,-21.905668904958674,-24.6325657500166,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-28,487.39,104.970001,-21.233717961149356,-24.687905557185196,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-03-01,485.65,104.839996,-21.88228860042788,-25.178418683215053,UNDERPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-03-02,485.13,104.839996,-21.362575374440762,-25.13033153703015,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-03,485.42,105.080002,-21.24152253626246,-25.007132636566254,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-06,485.63,105.949997,-19.970007086237864,-23.08530163339383,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-07,482.12,104.959999,-21.213210661350146,-23.73756071577562,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-08,483.14,105.169998,-20.266032940555178,-21.631892435884325,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-09,483.16,105.209999,-20.857016494946677,-21.648793726904934,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-10,489.57,106.980003,-19.998365879565327,-20.496429406902937,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-13,490.05,107.099998,-20.22627380758586,-21.099164538854996,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-14,492.89,107.910004,-19.79398890208778,-20.782555272481606,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-15,491.88,108.050003,-19.904904578909665,-20.592344057129353,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-16,495.41,108.690002,-19.567158605685698,-20.20995360292208,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-17,495.52,109.07,-20.171411080502,-20.65328499510408,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-20,496.14,109.730003,-20.147428056396066,-20.761116284261018,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-21,495.07,109.93,-19.85267929415575,-20.363658668107853,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-22,495.67,109.919998,-19.626728932561498,-19.74299621640645,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-23,495.95,109.57,-19.808880121592352,-20.248925833386167,UNDERPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
