,S&P 500,S&P 500 Health Care (Sector),S&P 500 Performance (%),S&P 500 Health Care (Sector) Performance (%),S&P 500 Health Care (Sector) Outperform/Underperform,overall,medical Care,medical care commodities,medical care services,personal Care
1993-08-13,450.14,77.089996,-1.393209200438117,-12.118108616984625,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-16,452.38,78.959999,-1.147214999016677,-9.955528339479347,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-17,453.13,80.889999,-0.987654320987652,-7.85966729855716,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-18,456.04,83.709999,-0.8888792297828796,-5.455163706176158,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-19,456.43,84.360001,-0.5339086471408572,-3.456164000554962,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-20,456.16,84.110001,-0.4473931166932066,-4.235455898088247,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-23,455.23,83.239998,-0.400385069793896,-4.781514636959816,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-24,459.77,83.18,0.4171580832568855,-5.777071882386398,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-25,460.13,82.379997,0.31831164017703806,-6.333144047747941,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-26,461.04,83.900002,0.4225658897843543,-5.036781098738674,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-27,460.54,83.599998,-0.39578692389211634,-5.9617591459671715,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-30,461.9,83.629997,0.28006339419464066,-5.63078969879971,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-31,463.56,83.779999,0.35286731755894696,-5.589361180738361,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-09-01,463.15,83.449997,1.0251935870869255,-5.073378224394121,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-09-02,461.3,85.41999799999998,1.2777728989198156,-2.533091083216499,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-03,461.34,84.82,2.215624584570386,-3.062857142857156,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-07,458.52,83.739998,1.1984373965437278,-3.4252116644586716,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-08,456.65,82.040001,1.5612837221715692,-4.781804559804803,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-09,457.5,82.339996,3.3197831978319714,-3.2773418281689892,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-10,461.72,82.269997,3.2214795108537864,-3.653826017728379,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-13,462.06,81.199997,3.5846391821911405,-5.118023951436723,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-14,459.9,83.18,2.7411031432209576,-3.155197382177166,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-15,461.6,83.040001,3.900781056564706,-2.432146605191554,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-16,459.43,82.099998,2.9650380995069447,-3.9091806201034585,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-17,458.83,82.370003,2.791406232497695,-4.053576099093215,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-20,455.05,80.879997,1.9994172102302032,-5.137233048622258,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-21,452.95,82.550003,1.019224764708504,-3.6193799505106816,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-22,456.2,82.690002,1.4792570348125755,-3.467198063637722,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-23,457.74,84.269997,2.1604249430879907,-0.7069706360208206,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-24,457.63,83.790001,2.160955463779435,-0.10729137245916176,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-27,461.8,83.650002,2.9126646312927607,-0.7003751353365395,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-28,461.53,82.620003,1.7908736022584248,-3.096409732666916,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-29,460.11,82.610001,1.310110974106049,-3.18762561379059,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-30,458.93,82.83000200000002,0.8149905540178359,-2.929801876718574,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-10-01,461.28,83.16999799999998,1.6348653769884924,-2.1068750247984602,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-10-04,461.34,82.410004,2.1567759078830795,-2.4733680473372766,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-05,461.2,82.879997,1.89788117805616,-2.2410969832637018,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-06,460.74,82.209999,1.6839178124517185,-2.825057986407997,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-07,459.18,82.58000200000002,1.0853054485415514,-3.5843548491685695,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-08,460.31,82.550003,1.532998058937718,-3.337235284842266,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-11,460.88,84.480003,1.8361800384470994,-1.0193263273421516,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-12,461.12,84.480003,1.5146178231771668,-1.1582988047467047,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-13,461.49,84.400002,0.7048400471348248,-2.0654420979345667,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-14,466.83,85.57,1.2624455000976198,-0.7538865604977185,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-15,469.5,85.949997,1.9411151641479885,-1.8050977014177794,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-18,468.45,87.5,1.5169574168382383,-1.0628697181621627,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-19,466.21,86.800003,1.7037521815008727,-1.6207638573921268,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-20,466.07,87.760002,1.9646021571244177,-0.2613888001224862,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-21,465.36,88.010002,1.6313961868571036,-0.17014745144521282,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-22,463.27,86.790001,1.1683263452131332,-2.1091844299939266,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-25,464.2,86.860001,0.8472735172713408,-4.1386160011188995,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-26,464.3,86.400002,1.1811366806136814,-4.69887691599925,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-27,464.61,86.18,0.5779971424860308,-5.7730144956594565,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-28,467.73,86.57,1.40927519892462,-6.004341064155083,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-29,467.83,87.370003,0.606438571213519,-6.874863568535494,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-11-01,469.1,87.529999,0.8448524195455498,-8.056720842123543,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-11-02,468.44,87.75,1.1378111708443939,-7.162502343287214,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-03,463.02,88.610001,-0.14233954451345898,-6.539391552355056,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-04,457.49,87.58000200000002,-1.0447309223048928,-7.703653785474252,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-05,459.57,87.449997,-1.063486254332524,-7.830944598364608,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-08,460.21,87.33000200000002,-1.8804767285674706,-7.899175279476878,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-09,460.33,87.410004,-1.6556998803623268,-7.375223883377425,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-10,463.72,88.5,-2.127479949345712,-7.281296195326226,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-11,462.64,88.690002,-2.5179628732168835,-7.150329998440008,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-12,465.39,89.33000200000002,-2.2433675719957136,-6.578122571278289,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-15,463.75,89.629997,-2.4690319459925614,-6.53806555707892,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-16,466.74,90.889999,-1.3589196271952986,-5.421435076408631,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-17,464.81,90.110001,-1.3121297692095357,-5.624216413147787,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-18,463.62,90.269997,-1.7462806764718342,-5.327741066129854,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-19,462.6,90.290001,-1.781354168878313,-5.2769607637431655,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-22,459.13,89.610001,-2.9610686054867497,-6.412531592689296,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-23,461.03,89.949997,-1.5271903968559153,-5.514706056135699,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-24,462.36,89.610001,-0.8258081122241023,-5.782777775388737,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-26,463.06,89.480003,-0.9518512972984561,-6.107030237973876,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-29,461.9,89.220001,-1.471843003412976,-6.311038339461151,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-11-30,461.79,89.290001,-2.7421494913754896,-7.317827789820541,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-12-01,461.89,89.33000200000002,-1.973726097752504,-6.656212329870792,UNDERPERFORM,146.3,205.8,197.5,207.7,
1993-12-02,463.11,89.489998,-1.6438356164383605,-7.1005957209468225,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-03,464.89,89.620003,0.33019682320440946,-5.772261531150646,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-06,466.43,90.089996,1.0770164261257875,-5.307970415261409,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-07,466.76,89.800003,1.190192295185044,-6.0669405034924795,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-08,466.29,89.519997,1.4401635956229564,-6.350035834293788,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-09,464.18,88.370003,0.7291350201814151,-7.601417896292539,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-10,463.93,87.980003,0.40688237203765354,-9.439010613710542,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-13,465.7,88.110001,0.1850098958781521,-10.009194770332153,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-14,463.06,87.68,0.1773970231914168,-9.673431544246402,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-15,461.84,87.720001,-0.1880227356227504,-10.205753706505206,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-16,463.34,87.629997,0.34651535496166286,-11.071649978976561,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-17,466.38,88.260002,2.593545832508415,-9.057187767423358,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-20,465.85,88.41999799999998,2.718733462691847,-8.020388266526234,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-21,465.3,88.860001,2.86055354142718,-7.302315801144211,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-22,467.32,89.290001,2.6851241485387867,-7.471501554404137,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-23,467.38,90.019997,1.8168351341930844,-7.128858970391006,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-27,470.54,91.290001,1.0197728590137123,-6.98930296506769,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-28,470.94,91.379997,1.1751562936386906,-7.2190081677126265,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-29,470.58,91.629997,0.5964214711729587,-6.993504070041745,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-30,468.64,91.199997,-0.09806011511405144,-7.326498025546268,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-31,466.45,90.720001,-0.5352268850221775,-7.973220572667461,UNDERPERFORM,146.3,206.4,198.0,208.4,
1994-01-03,465.44,90.790001,-0.47470384467348525,-7.442140175028655,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-04,466.89,91.830002,-0.7208471548864503,-6.941627482772617,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-05,467.55,92.519997,0.14994109456998306,-6.1663297396821415,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-06,467.12,91.739998,0.47968336595753946,-6.49271525336137,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-07,469.9,92.239998,1.9681878349933735,-5.229635154019618,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-10,475.27,93.120003,2.9770545793339487,-3.9504838767555617,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-11,474.13,92.470001,2.4880031127058944,-4.423771576227398,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-12,474.17,92.07,1.7859826124288825,-5.7142876453807006,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-13,472.47,91.629997,-0.2743947485066456,-7.153718570195188,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-14,474.91,91.910004,0.5419709960834185,-6.851113952591758,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-17,473.3,91.790001,1.0418000939327987,-6.755384868846304,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-18,474.25,92.050003,1.6591284216844304,-6.109749019688405,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-19,474.3,90.32,1.3656472398538178,-7.864938364428642,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-20,474.98,90.099998,2.7472527472527597,-7.017547842775073,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-21,474.72,89.970001,2.5158183427991476,-7.571394393728969,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-24,471.97,88.449997,1.3572425641576347,-10.01119534020557,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-25,470.92,89.099998,1.186076493339061,-10.935628639188044,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-26,473.2,89.790001,1.9015009582875608,-10.549906671146836,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-27,477.05,90.089996,3.179409538228617,-9.837872494753263,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-28,478.7,90.68,2.716505021028226,-10.111020324475229,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-31,481.61,91.050003,3.565361374534981,-8.940889267744556,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-02-01,479.62,90.559998,3.006743696576608,-9.863643775618158,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-02-02,482.0,91.050003,3.975667105291536,-9.411997623878266,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-03,480.71,90.68,4.169285110624732,-9.869795150881666,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-04,469.81,88.589996,2.51145537857298,-10.839376903790487,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-07,471.76,88.760002,4.814592637028148,-8.711303855457043,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-08,471.05,88.129997,4.694063520992153,-8.692499234122442,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-09,472.77,88.029999,4.528068274779451,-9.406194492254706,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-10,468.93,87.790001,3.252157829839697,-10.700841434255736,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-11,470.18,87.739998,3.29766900279016,-11.418480219531146,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-14,470.23,87.489998,3.645661134254663,-11.955323177357657,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-15,472.52,87.510002,5.257061391784723,-11.247460674390686,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-16,472.79,86.82,4.2995808515332135,-12.1877239146033,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-17,470.34,86.190002,3.7545221918291682,-12.842549427065919,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-18,467.69,85.910004,3.2177616914214946,-13.466957226701826,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-22,471.46,86.18,4.483301198945089,-12.729113924050628,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-23,470.69,86.16999799999998,5.666180267145582,-10.999795496798203,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-24,464.26,84.5,3.8705924467513864,-13.208710833928606,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-25,466.07,85.08000200000002,3.693238703361734,-13.395761673366458,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-28,467.14,85.41999799999998,3.7742974564034304,-12.783340559866463,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-03-01,464.44,85.129997,2.0814559201705496,-14.114210630118718,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-03-02,464.81,84.82,2.0797645715289637,-14.279936764424562,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-03,463.01,83.760002,0.9176111595466496,-15.962673140617511,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-04,464.74,83.650002,1.4915594767530793,-16.291401981386976,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-07,466.91,84.510002,2.146138700503175,-15.97733115972696,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-08,465.88,84.440002,1.3642000826787903,-16.61070478746385,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-09,467.06,85.550003,1.6054646710755405,-15.061554655862242,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-10,463.9,84.57,0.8851097144596975,-16.432803846822253,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-11,466.44,84.769997,0.8584340605876983,-16.47453082026861,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-14,467.39,84.800003,1.4169162001475444,-16.006335340791743,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-15,467.01,84.230003,1.2663442981980522,-16.44677643977336,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-16,469.42,84.389999,2.2100289590001543,-15.610000999999995,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-17,470.9,84.75,2.5680120232624004,-14.952334873008832,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-18,471.06,84.889999,2.2465325258839597,-14.973955928443738,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-21,468.54,85.360001,1.7812920884563654,-14.53744136576216,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-22,468.8,83.739998,1.7626117912650896,-15.754530870130168,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-23,468.54,82.959999,1.673068159625024,-15.989874430379746,UNDERPERFORM,147.2,209.0,199.4,211.2,
