,S&P 500,S&P 500 Health Care (Sector),S&P 500 Performance (%),S&P 500 Health Care (Sector) Performance (%),S&P 500 Health Care (Sector) Outperform/Underperform,overall,medical Care,medical care commodities,medical care services,personal Care
1993-05-04,444.05,90.959999,-2.967462797456455,8.557104564302364,8.557104564302364,144.3,201.3,194.7,202.9,
1993-05-05,444.52,91.760002,-3.7418796015591282,9.695158166284322,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-06,443.26,90.550003,-3.958572573830521,9.59815990323798,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-07,442.31,90.120003,-3.868640107800314,9.090911401877367,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-10,442.8,90.230003,-3.514697230514452,8.933962116770179,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-11,444.36,90.489998,-3.668054110301755,8.801250662528592,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-12,444.8,89.620003,-3.585208306238341,8.748936597551914,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-13,439.23,88.040001,-4.76366001734605,6.225873777480961,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-14,439.56,89.400002,-4.596952728219817,8.74589841559299,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-17,440.37,90.809998,-4.096432771462178,9.966088399949392,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-18,440.32,90.389999,-4.342725554517612,9.497269188469915,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-19,447.57,91.540001,-2.887953480298555,8.357004911564703,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-20,450.59,92.330002,-2.2835704371964027,9.292138637826518,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-21,445.84,91.330002,-3.391189408221207,8.210900279362555,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-24,448.0,91.519997,-4.033588244114561,6.953368002804727,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-25,448.85,90.910004,-4.398296059637907,5.770805320679662,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-26,453.44,92.050003,-3.2041840111004305,5.200003428571431,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-27,452.41,90.400002,-2.9600394671928876,4.147464142368751,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-05-28,450.19,90.870003,-3.407213508700413,3.5437567560675287,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-06-01,453.83,91.279999,-2.4776517105037033,3.7154833833545453,OUTPERFORM,144.3,201.3,194.7,202.9,
1993-06-02,453.85,90.360001,-2.0333714680423887,4.113377069784785,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-03,452.49,89.589996,-2.522619560534245,3.1429829249023378,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-04,450.06,88.18,-3.0669825543829465,2.060182822680967,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-07,447.69,88.029999,-3.6417640601795087,2.146668600603374,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-08,444.71,87.510002,-4.921642828127348,1.0858288090562551,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-09,445.78,87.93,-4.713250539725966,0.6409488162659294,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-10,445.38,89.379997,-5.0564911532722245,2.113558803993598,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-11,447.26,90.669998,-4.521390146016568,3.327633048433065,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-14,447.71,91.089996,-3.3065526327156536,2.798775501650197,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-15,446.27,90.379997,-2.4525126232267436,3.1970711761344583,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-16,447.43,91.529999,-2.641599756293922,4.66552560316269,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-17,448.54,91.959999,-2.5357988744268867,5.301725516964928,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-18,443.68,89.019997,-3.6169704342536857,1.8418864275535407,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-21,446.22,88.68,-3.773829034762355,0.20338983050847137,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-22,445.93,87.91999799999998,-3.6118796472419112,-0.8681970714128795,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-23,443.19,87.519997,-4.770192741571588,-2.0262005591357934,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-24,446.62,88.32,-3.693800539083558,-1.4615609102385796,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-25,447.6,88.790001,-4.100784162488747,-2.3104830268509513,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-28,451.85,88.099998,-2.7882360534411843,-2.2306103403549993,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-29,450.69,88.730003,-2.788921961951596,-1.7059865416856113,OUTPERFORM,144.5,202.2,195.5,203.8,
1993-06-30,450.53,87.489998,-2.6091655858192953,-3.101121906067983,UNDERPERFORM,144.5,202.2,195.5,203.8,
1993-07-01,449.02,86.07,-2.2019907215821255,-3.9504530303486995,UNDERPERFORM,144.5,202.2,195.5,203.8,
1993-07-02,445.84,85.050003,-3.294796434071534,-5.447464328431262,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-06,441.43,84.040001,-4.526775672636041,-6.215824057406261,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-07,442.83,84.730003,-4.3687643070012605,-5.308448637401142,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-08,448.64,86.08000200000002,-2.870751244858194,-3.519389110968485,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-09,448.11,85.68,-2.9623854999025534,-4.043007010381816,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-12,448.98,85.699997,-2.7950377795578962,-4.063589968351311,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-13,448.09,86.529999,-3.2432899311178875,-3.307631094147523,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-14,450.08,86.66999799999998,-3.1856998429736105,-3.2916814341102163,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-15,449.22,84.790001,-3.6897283622408517,-5.883000594205812,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-16,445.75,83.33000200000002,-4.501242608621137,-7.204900650170332,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-19,446.03,83.279999,-4.34493555512665,-6.970507382836488,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-20,447.31,84.650002,-3.6343659787151594,-4.209574373331182,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-21,447.18,83.910004,-3.6104584743387957,-4.626050080948508,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-22,444.51,83.0,-4.550139574833578,-5.79956979004006,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-23,447.1,84.209999,-3.4466375847622244,-3.9575741332116943,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-26,449.09,83.900002,-2.7606963450545696,-4.354763972243914,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-27,448.24,83.940002,-3.2589459144472643,-4.210881120993304,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-28,447.19,82.489998,-4.114670440413393,-6.537507216462557,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-29,450.24,81.68,-3.3508640120210376,-7.622707704652942,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-07-30,448.13,80.75,-3.6900924134966706,-9.12671720541619,UNDERPERFORM,144.8,202.8,196.1,204.4,
1993-08-02,450.15,80.75,-3.674141915603868,-9.564341924467001,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-03,449.27,80.989998,-3.8747913903034004,-10.031103422498456,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-04,448.54,80.870003,-4.675479236621749,-11.414172292538371,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-05,448.13,79.91999799999998,-4.843504480400895,-12.541036743522794,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-06,448.68,80.110001,-4.653831442050227,-12.572297694171052,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-09,450.72,79.099998,-3.8238306589279514,-13.267543199590238,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-10,449.45,78.199997,-3.6445492550112535,-13.80070972441898,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-11,450.46,77.339996,-3.218459951873498,-14.814412217045803,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-12,448.96,76.889999,-3.8403049968943503,-16.269195986732086,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-13,450.14,77.089996,-3.7236659180836296,-16.67747676213176,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-16,452.38,78.959999,-3.15550607980819,-13.930672856565796,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-17,453.13,80.889999,-3.5688444349861626,-12.304856077728877,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-18,456.04,83.709999,-4.046121152187165,-10.105244519805268,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-19,456.43,84.360001,-3.7331533545651996,-8.77041193067577,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-20,456.16,84.110001,-3.7982158297656943,-8.645594656239819,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-23,455.23,83.239998,-3.6489089254344242,-9.156389037096668,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-24,459.77,83.18,-3.187972457939403,-9.498426308413599,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-25,460.13,82.379997,-2.782590323262202,-10.251665647111174,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-26,461.04,83.900002,-2.7854507116499727,-8.853884556636027,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-27,460.54,83.599998,-2.9011174362218006,-7.440214791851185,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-30,461.9,83.629997,-2.7538001600067474,-7.180911369165621,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-08-31,463.56,83.779999,-2.3508594539939365,-6.880073281315169,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-09-01,463.15,83.449997,-1.8687628450960947,-5.652911441025832,UNDERPERFORM,145.0,203.6,196.4,205.3,
1993-09-02,461.3,85.41999799999998,-2.042809819077551,-4.130190889566599,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-03,461.34,84.82,-2.5063398140321214,-5.535138595220657,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-07,458.52,83.739998,-3.8842888586102187,-7.048505141458772,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-08,456.65,82.040001,-4.606225193231673,-9.528009483899424,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-09,457.5,82.339996,-5.006125288096175,-9.56617980561736,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-10,461.72,82.269997,-3.732121262666277,-9.154153249870866,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-13,462.06,81.199997,-4.136929460580907,-10.818237974138246,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-14,459.9,83.18,-4.3290133344427995,-8.270842523158361,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-15,461.6,83.040001,-1.7475149528532796,-6.264810080813188,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-16,459.43,82.099998,-2.613617093437337,-7.503384238319422,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-17,458.83,82.370003,-2.594204436896297,-6.535792801626905,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-20,455.05,80.879997,-3.7481227658269334,-8.122233421813396,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-21,452.95,82.550003,-3.4077580875610525,-5.968786809787141,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-22,456.2,82.690002,-2.9733293632225988,-5.755637240839684,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-23,457.74,84.269997,-2.656146991897579,-3.680421846620685,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-24,457.63,83.790001,-3.1511893676458125,-4.250943794973283,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-27,461.8,83.650002,-2.324499249138101,-3.651230131306138,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-28,461.53,82.620003,-1.8731130671429175,-4.14201057797865,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-29,460.11,82.610001,-1.6207316812418493,-3.8412325065192654,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-09-30,458.93,82.83000200000002,-2.657701607771601,-3.8872104896727655,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-10-01,461.28,83.16999799999998,-1.999192674584127,-3.4814901585584312,UNDERPERFORM,145.6,204.5,196.9,206.3,
1993-10-04,461.34,82.410004,-0.6289579115151045,-2.4733680473372766,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-05,461.2,82.879997,-1.0449074173407458,-2.5858074145320487,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-06,460.74,82.209999,-1.3700389604829333,-3.757901047948964,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-07,459.18,82.58000200000002,-1.132546722935146,-2.9954130034798188,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-08,460.31,82.550003,-0.9681375185559671,-2.67625206319263,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-11,460.88,84.480003,-0.46003326062071803,0.8596000272301785,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-12,461.12,84.480003,-0.7789301544949834,0.9922306995282515,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-13,461.49,84.400002,-1.1608232850014,-0.13016210791239047,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-14,466.83,85.57,0.2039151712887488,1.3382259275644959,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-15,469.5,85.949997,0.522416820108762,0.46755579891679666,UNDERPERFORM,146.0,205.1,197.1,207.0,
1993-10-18,468.45,87.5,0.9808148307824949,3.464585550431609,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-19,466.21,86.800003,-0.04930966469428588,2.394722274202743,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-20,466.07,87.760002,-0.2824193927983054,3.4905647350035984,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-21,465.36,88.010002,-0.3533114922592562,4.4877108694867385,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-22,463.27,86.790001,-1.3101273912487832,2.8439412589636337,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-25,464.2,86.860001,-1.4228073901040528,2.4896766961651773,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-26,464.3,86.400002,-1.4350613509956256,1.7787760840944244,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-27,464.61,86.18,-0.8387757715456523,0.96063611808066,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-28,467.73,86.57,-0.22824232081911644,3.3795104700145684,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-10-29,467.83,87.370003,-0.15153455414693706,5.3158197362080495,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-11-01,469.1,87.529999,1.0229352858834861,5.712555348578907,OUTPERFORM,146.0,205.1,197.1,207.0,
1993-11-02,468.44,87.75,1.7065439228798551,6.505645181522568,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-03,463.02,88.610001,0.6565217391304223,7.824289364808945,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-04,457.49,87.58000200000002,1.1072312588401578,7.105301715982715,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-05,459.57,87.449997,3.1466726517787036,8.687544229275957,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-08,460.21,87.33000200000002,3.2393386724095308,8.592395140323239,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-09,460.33,87.410004,4.877882074182072,10.519671792624695,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-10,463.72,88.5,3.441968368689907,9.570389113670519,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-11,462.64,88.690002,3.2563329985492606,10.973478753090093,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-12,465.39,89.33000200000002,3.218151171043293,10.91383274256481,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-15,463.75,89.629997,3.7239991053455546,12.276080113338805,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-16,466.74,90.889999,3.7499722141952185,12.710813649687669,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-17,464.81,90.110001,3.851911432848487,12.258632574758899,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-18,463.62,90.269997,3.89010890512258,12.13664223602484,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-19,462.6,90.290001,3.6336753438774183,12.890719696522158,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-22,459.13,89.610001,2.9024160652651343,12.688637299621618,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-23,461.03,89.949997,4.19698955837815,12.719290248648218,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-24,462.36,89.610001,4.4786911917566785,11.399799567384372,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-26,463.06,89.480003,4.774187709294964,10.92104278966266,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-29,461.9,89.220001,2.9349497470639196,7.936119867596414,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-11-30,461.79,89.290001,3.1633268547684557,7.760077145063038,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-12-01,461.89,89.33000200000002,2.0277882087870847,7.509936575276788,OUTPERFORM,146.3,205.8,197.5,207.7,
1993-12-02,463.11,89.489998,2.4874410781862144,8.578015253045779,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-03,464.89,89.620003,3.5159207303495865,7.949899106838076,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-06,466.43,90.089996,3.4419285444988956,8.620682213149689,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-07,466.76,89.800003,3.032978676438125,4.625423403811624,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-08,466.29,89.519997,2.926958479570896,4.3599883930984795,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-09,464.18,88.370003,2.758345877977497,3.6841486442280136,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-10,463.93,87.980003,2.7803624440604358,3.5424290509305845,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-13,465.7,88.110001,3.9926756286007725,4.494782969639477,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-14,463.06,87.68,4.688913004159878,4.133020337281024,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-15,461.84,87.720001,3.549247774713571,2.728659125525912,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-16,463.34,87.629997,4.949149471109182,3.2763689634972115,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-17,466.38,88.260002,5.099718309859158,3.4458532583216295,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-20,465.85,88.41999799999998,4.888098347367964,3.7184727272727036,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-21,465.3,88.860001,4.681770118562856,3.6509948564914962,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-22,467.32,89.290001,3.9944811625164167,3.0348452326404374,UNDERPERFORM,146.3,206.4,198.0,208.4,
1993-12-23,467.38,90.019997,3.017478895280923,3.829296556953743,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-27,470.54,91.290001,3.0800911321416047,5.2819767648711435,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-28,470.94,91.379997,3.5214982854128163,5.92326437660593,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-29,470.58,91.629997,3.8349514563106757,6.546508139534879,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-30,468.64,91.199997,3.0408302368021722,5.299614302048106,OUTPERFORM,146.3,206.4,198.0,208.4,
1993-12-31,466.45,90.720001,2.215453390016209,3.869939494844954,OUTPERFORM,146.3,206.4,198.0,208.4,
1994-01-03,465.44,90.790001,1.833457314138176,2.936512571536709,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-04,466.89,91.830002,2.0903942448560198,4.245664853929609,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-05,467.55,92.519997,2.420591456736032,5.4719516020069525,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-06,467.12,91.739998,2.07372768393681,4.61853792636473,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-07,469.9,92.239998,2.676718015951063,5.068910979964558,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-10,475.27,93.120003,3.2903744593919093,5.172805453209772,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-11,474.13,92.470001,3.3233089260809034,5.825136386763652,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-12,474.17,92.07,3.4831190938652723,4.827505298246448,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-13,472.47,91.629997,3.371548593182516,4.815830583752723,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-14,474.91,91.910004,3.7238457170314154,4.111922339283214,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-17,473.3,91.790001,3.1896570519109657,4.366121808963808,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-18,474.25,92.050003,3.2999346547593067,4.187894831644479,OUTPERFORM,146.7,207.2,198.4,209.2,
1994-01-19,474.3,90.32,2.580184700564492,1.5972980518043078,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-20,474.98,90.099998,3.1197759492846533,1.670046208416398,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-21,474.72,89.970001,2.7688177862446706,1.3860750819489454,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-24,471.97,88.449997,2.9490675100883434,0.614256598145535,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-25,470.92,89.099998,3.3898305084745672,1.6659048569820145,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-26,473.2,89.790001,4.843355341870881,2.6171439999999935,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-27,477.05,90.089996,5.288132600587092,3.89804755965919,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-28,478.7,90.68,6.4653159264284055,5.246048967221495,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-01-31,481.61,91.050003,8.764679313459812,6.954077538614278,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-02-01,479.62,90.559998,7.223178556258514,6.054572034835126,UNDERPERFORM,146.7,207.2,198.4,209.2,
1994-02-02,482.0,91.050003,8.054789607012358,6.391681318259357,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-03,480.71,90.68,7.390031946026854,5.576901916135779,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-04,469.81,88.589996,5.748756386881859,4.088820302093521,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-07,471.76,88.760002,5.728372926938596,3.8857676993031776,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-08,471.05,88.129997,5.5290454107578935,2.6557938883120302,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-09,472.77,88.029999,5.971353641315313,3.2488821663410272,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-10,468.93,87.790001,4.583166064498867,2.4985393462104044,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-11,470.18,87.739998,4.589033477922366,2.4281974117115412,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-14,470.23,87.489998,4.947998035977319,3.087068348518862,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-15,472.52,87.510002,5.484987163745947,4.327616988350624,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-16,472.79,86.82,5.361798854545041,3.0626805095603116,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-17,470.34,86.190002,3.733927350521582,1.0907811144550639,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-18,467.69,85.910004,2.979126299101642,0.6797163792401806,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-22,471.46,86.18,3.5675058213610944,0.9961302942427919,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-23,470.69,86.16999799999998,3.7081919534658336,1.424198463090831,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-24,464.26,84.5,2.80336581045173,0.0,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-25,466.07,85.08000200000002,2.973862707408137,0.3538605844994436,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-02-28,467.14,85.41999799999998,3.0963783628699337,0.9692671623940052,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-03-01,464.44,85.129997,2.2432581177765476,-0.6071278317074658,UNDERPERFORM,147.1,207.9,198.6,210.1,
1994-03-02,464.81,84.82,2.525586730192342,-0.6791592346801156,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-03,463.01,83.760002,2.3068254634642127,-1.8629127560143566,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-04,464.74,83.650002,2.311553363860508,-2.129400934486936,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-07,466.91,84.510002,1.8875747392310016,-1.9378022743095968,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-08,465.88,84.440002,1.0563762174356395,-2.0644850143297866,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-09,467.06,85.550003,1.411325343060632,-2.262077028014131,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-10,463.9,84.57,0.5309350958933701,-4.375850195028274,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-11,466.44,84.769997,1.753926701570685,-3.921575294517432,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-14,467.39,84.800003,2.2533855477039566,-3.62540637857498,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-15,467.01,84.230003,1.991744742186996,-4.457804924781994,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-16,469.42,84.389999,2.5113556953179517,-4.816157012580325,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-17,470.9,84.75,2.3028459700195514,-6.467278374712738,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-18,471.06,84.889999,2.6542887029288753,-6.364443795965413,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-21,468.54,85.360001,1.4287569814261714,-6.66958021724885,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-22,468.8,83.739998,1.6412635778245033,-9.077090316549196,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-23,468.54,82.959999,0.7591234597105423,-11.575358132594326,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-24,464.35,82.800003,-0.1762796397016153,-13.025204191970708,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-25,460.58,82.389999,-0.5591899302631931,-12.833261092888105,UNDERPERFORM,147.2,209.0,199.4,211.2,
1994-03-28,460.0,82.18,-0.7936507936507908,-13.321377772837828,UNDERPERFORM,147.2,209.0,199.4,211.2,
