,S&P 500,S&P 500 Industrials (Sector),S&P 500 Performance (%),S&P 500 Industrials (Sector) Performance (%),S&P 500 Industrials (Sector) Outperform/Underperform,overall,energy,commodities,communication,transportation,services,durable
1993-05-04,444.05,94.949997,-6.025141792939981,-13.152844358312555,-13.152844358312555,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-05,444.52,95.599998,-5.979398887455323,-12.93260893626752,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-06,443.26,96.019997,-5.7575371008206755,-12.254411952846567,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-07,442.31,95.919998,-5.426671513181802,-11.398488612627212,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-10,442.8,95.910004,-6.078988673482366,-12.097880010100992,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-11,444.36,95.940002,-5.593915315812947,-11.779308505747121,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-12,444.8,96.419998,-4.191616766467066,-9.988801998073127,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-13,439.23,95.760002,-5.758791597828649,-10.521393492470388,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-14,439.56,95.82,-5.904011645331164,-10.715616846813269,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-17,440.37,95.580002,-5.1825854792868835,-10.421738812232583,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-18,440.32,95.059998,-5.268819517652378,-10.909090278606104,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-19,447.57,96.199997,-3.334701194358658,-9.81531939280622,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-20,450.59,96.599998,-3.0447131729569255,-9.988820350354077,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-21,445.84,95.989998,-4.512646976933466,-11.28465742933431,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-24,448.0,96.480003,-3.8378981712028803,-10.666663888888895,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-25,448.85,96.599998,-3.8988566779428746,-10.613493106319972,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-26,453.44,97.309998,-2.254796292304373,-9.462229918248145,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-27,452.41,97.610001,-3.0078895463510835,-9.628738827354155,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-05-28,450.19,96.779999,-3.680010269796097,-10.496622875149065,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-06-01,453.83,97.910004,-2.8222093745315924,-9.334192227691307,UNDERPERFORM,144.3,103.9,131.3,,129.9,157.8,121.0
1993-06-02,453.85,98.279999,-3.3168591027225025,-8.907220399547878,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-03,452.49,97.959999,-3.9095349331068063,-9.338272762472766,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-04,450.06,97.699997,-4.458030824098847,-9.97051262358587,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-07,447.69,97.660004,-4.4499935971315185,-9.339024235619897,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-08,444.71,96.730003,-5.138651877133116,-10.018601860465115,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-09,445.78,96.860001,-4.857642890681701,-10.256646900769029,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-10,445.38,96.050003,-4.085280499623134,-10.225250214510705,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-11,447.26,96.650002,-2.8920057319032466,-8.75188460634224,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-14,447.71,96.279999,-2.6717391304347915,-9.04109511650628,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-15,446.27,96.489998,-1.3724363507779391,-7.087145057046607,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-16,447.43,96.839996,0.42195039838401893,-4.965658391253025,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-17,448.54,96.690002,0.6213966843888086,-5.456140768245055,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-18,443.68,96.260002,1.0844800874874716,-4.598612396459611,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-21,446.22,97.089996,-0.4617546677374018,-5.664595912642756,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-22,445.93,96.650002,-0.47316147751367277,-6.119470795127846,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-23,443.19,96.610001,-1.705553584102204,-6.521526009124845,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-24,446.62,96.989998,-0.10735853276672147,-5.486264700265108,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-25,447.6,96.690002,-0.504590214950984,-6.208162041251796,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-28,451.85,97.550003,0.9562749960900119,-5.300455192690901,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-29,450.69,97.400002,0.9926948415721837,-4.947788572774581,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-06-30,450.53,97.379997,0.9297011514852738,-4.454475165904148,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-07-01,449.02,96.959999,0.636514411224165,-4.510539644371292,UNDERPERFORM,144.5,103.4,131.3,,130.1,158.1,121.2
1993-07-02,445.84,96.739998,0.7639108619988288,-3.085556000801437,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-06,441.43,95.720001,-0.25082478420029863,-3.8859274580149594,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-07,442.83,95.580002,0.19685039370078705,-3.249315687323473,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-08,448.64,96.699997,-0.020056604194063077,-3.0867929754138435,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-09,448.11,96.790001,0.10723141880570886,-2.860295090930298,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-12,448.98,96.800003,-0.8239270172958335,-3.9015187957454844,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-13,448.09,96.690002,-0.8365237789629831,-4.105920775445371,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-14,450.08,97.449997,0.2182142061901482,-3.333003736395268,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-15,449.22,97.730003,-0.37479763145639167,-3.333328453676132,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-16,445.75,97.849998,-1.6047856606772326,-3.338935987189484,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-19,446.03,97.769997,-1.5451515352184142,-3.6843709253399415,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-20,447.31,97.639999,-0.9762684849021541,-3.9070976881498076,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-21,447.18,97.769997,-0.9304798617572718,-3.8548578256493715,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-22,444.51,97.309998,-0.7391362601045115,-2.9617082465268174,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-23,447.1,97.839996,1.0806655814794786,-1.2216122800117524,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-26,449.09,98.290001,0.6905674760655511,-1.2260084167217689,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-27,448.24,97.860001,1.5289134521733194,-0.5588893177974064,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-28,447.19,97.639999,0.7752112676056244,-1.204090838731331,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-29,450.24,98.449997,1.3734408069527637,-0.5455106686637179,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-07-30,448.13,98.089996,0.818916061103736,-0.7487665537029842,UNDERPERFORM,144.8,103.4,131.6,,130.5,158.6,121.7
1993-08-02,450.15,98.540001,0.17357634020962465,-0.8252817952366875,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-03,449.27,98.540001,-0.974233507461042,-1.735139626397486,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-04,448.54,98.239998,-1.7393971258324536,-2.848106125946215,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-05,448.13,98.580002,-1.4925701222192944,-1.988466852486248,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-06,448.68,98.790001,-0.9973521624006998,-1.140797558290807,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-09,450.72,99.400002,-0.8992766210065728,-1.0058778605366858,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-10,449.45,99.57,-1.5098391550159906,-0.9450825988385314,OUTPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-11,450.46,99.720001,-1.4440117271255493,-1.4624466836693717,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-12,448.96,99.199997,-1.8301882666783342,-2.4486232186326506,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-13,450.14,99.330002,-1.393209200438117,-2.339983308819027,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-16,452.38,99.279999,-1.147214999016677,-2.6857460111472053,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-17,453.13,99.389999,-0.987654320987652,-2.8635662627052305,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-18,456.04,99.879997,-0.8888792297828796,-2.6890121072584927,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-19,456.43,100.050003,-0.5339086471408572,-2.4378351310238355,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-20,456.16,100.089996,-0.4473931166932066,-1.8725529411764752,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-23,455.23,99.559998,-0.400385069793896,-2.219605185621687,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-24,459.77,100.599998,0.4171580832568855,-1.2078994165196977,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-25,460.13,101.059998,0.31831164017703806,-0.6097580645161416,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-26,461.04,100.849998,0.4225658897843543,-1.369195110024446,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-27,460.54,100.660004,-0.39578692389211634,-2.3666285619132643,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-30,461.9,100.93,0.28006339419464066,-1.598908062786375,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-08-31,463.56,101.400002,0.35286731755894696,-1.6202561366061796,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-09-01,463.15,101.029999,1.0251935870869255,-1.405291291057953,UNDERPERFORM,145.0,103.0,131.3,,130.4,159.0,122.1
1993-09-02,461.3,100.32,1.2777728989198156,-1.3084131567454471,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-03,461.34,100.099998,2.215624584570386,-0.1297066707660388,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-07,458.52,99.580002,1.1984373965437278,-0.8364827890158022,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-08,456.65,98.970001,1.5612837221715692,-1.2078249151527332,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-09,457.5,99.120003,3.3197831978319714,0.1616855311407095,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-10,461.72,99.790001,3.2214795108537864,-0.16007604282368693,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-13,462.06,100.580002,3.5846391821911405,0.7714698080647286,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-14,459.9,100.199997,2.7411031432209576,0.11989907833935831,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-15,461.6,100.510002,3.900781056564706,1.5662924572179993,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-16,459.43,100.400002,2.9650380995069447,1.1281255149891756,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-17,458.83,100.269997,2.791406232497695,0.7333694923310263,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-20,455.05,99.510002,1.9994172102302032,-0.11042059494817957,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-21,452.95,98.849998,1.019224764708504,-1.18952717723384,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-22,456.2,99.480003,1.4792570348125755,-0.6888240129544698,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-23,457.74,99.410004,2.1604249430879907,-0.2308259758212139,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-24,457.63,99.150002,2.160955463779435,-0.4717938022949064,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-27,461.8,100.160004,2.9126646312927607,0.49162838349809945,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-28,461.53,100.209999,1.7908736022584248,-0.5951780695402809,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-29,460.11,99.849998,1.310110974106049,-1.2656966656490742,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-09-30,458.93,99.589996,0.8149905540178359,-1.5325321488286803,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-10-01,461.28,100.019997,1.6348653769884924,-1.4192805186209356,UNDERPERFORM,145.6,105.3,132.2,,132.0,159.4,122.5
1993-10-04,461.34,100.110001,2.1567759078830795,-0.9204275443346455,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-05,461.2,99.809998,1.89788117805616,-0.864125943583649,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-06,460.74,99.639999,1.6839178124517185,-1.6872215429150739,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-07,459.18,99.089996,1.0853054485415514,-2.4992630866652488,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-08,460.31,99.25,1.532998058937718,-1.7326732673267342,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-11,460.88,99.260002,1.8361800384470994,-1.8005539809941795,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-12,461.12,98.68,1.5146178231771668,-2.874013836102629,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-13,461.49,98.650002,0.7048400471348248,-3.67151826300095,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-14,466.83,98.620003,1.2624455000976198,-4.233831688662892,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-15,469.5,99.440002,1.9411151641479885,-3.211987603893074,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-18,468.45,99.690002,1.5169574168382383,-2.930861818817765,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-19,466.21,99.769997,1.7037521815008727,-2.1575012046925357,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-20,466.07,99.0,1.9646021571244177,-2.7027027027026973,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-21,465.36,98.660004,1.6313961868571036,-2.9987169698035276,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-22,463.27,98.82,1.1683263452131332,-2.7840648738993723,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-25,464.2,99.260002,0.8472735172713408,-2.2742916215417908,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-26,464.3,99.730003,1.1811366806136814,-1.051689641316711,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-27,464.61,99.93,0.5779971424860308,-1.381626342018616,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-28,467.73,100.580002,1.40927519892462,-0.8673339332479268,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-10-29,467.83,100.599998,0.606438571213519,-1.4498471502772836,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-11-01,469.1,101.239998,0.8448524195455498,-0.520781188585473,UNDERPERFORM,146.0,104.4,132.4,,132.2,159.9,122.9
1993-11-02,468.44,101.379997,1.1378111708443939,0.5554423725451452,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-03,463.02,100.440002,-0.14233954451345898,-0.682285197734156,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-04,457.49,99.279999,-1.0447309223048928,-1.5079404313112943,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-05,459.57,99.370003,-1.063486254332524,-2.4732515700584212,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-08,460.21,99.449997,-1.8804767285674706,-3.4090928847037016,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-09,460.33,99.82,-1.6556998803623268,-3.331398347251635,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-10,463.72,100.370003,-2.127479949345712,-4.05314784386629,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-11,462.64,100.190002,-2.5179628732168835,-4.188579898632483,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-12,465.39,100.610001,-2.2433675719957136,-4.253902659803909,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-15,463.75,100.5,-2.4690319459925614,-4.367681201548434,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-16,466.74,101.059998,-1.3589196271952986,-3.651445358484573,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-17,464.81,100.879997,-1.3121297692095357,-3.2882763548705896,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-18,463.62,100.669998,-1.7462806764718342,-3.136728567304914,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-19,462.6,100.839996,-1.781354168878313,-2.4758278051097204,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-22,459.13,100.349998,-2.9610686054867497,-3.31438767401111,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-23,461.03,100.32,-1.5271903968559153,-2.630300908767369,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-24,462.36,100.639999,-0.8258081122241023,-1.6899520848895455,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-26,463.06,101.110001,-0.9518512972984561,-1.4234171785122318,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-29,461.9,100.970001,-1.471843003412976,-2.1323999637956836,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-11-30,461.79,101.040001,-2.7421494913754896,-3.3017485558761273,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-12-01,461.89,101.010002,-1.973726097752504,-2.772160003582258,UNDERPERFORM,146.3,103.7,132.4,,132.1,160.5,123.0
1993-12-02,463.11,101.459999,-1.6438356164383605,-1.8667182693366757,UNDERPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-03,464.89,101.800003,0.33019682320440946,0.18699143601033086,UNDERPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-06,466.43,102.089996,1.0770164261257875,0.8794456782444504,UNDERPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-07,466.76,102.239998,1.190192295185044,1.4789062034739509,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-08,466.29,102.589996,1.4401635956229564,2.1405754253170928,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-09,464.18,102.839996,0.7291350201814151,1.9226897537623522,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-10,463.93,102.870003,0.40688237203765354,2.134632623762589,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-13,465.7,103.449997,0.1850098958781521,2.1123275513242,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-14,463.06,103.550003,0.1773970231914168,2.6161915522270762,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-15,461.84,103.879997,-0.1880227356227504,3.1681348064726444,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-16,463.34,104.080002,0.34651535496166286,3.892994609702516,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-17,466.38,104.989998,2.593545832508415,6.189941149288725,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-20,465.85,104.739998,2.718733462691847,6.281070331372796,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-21,465.3,104.660004,2.86055354142718,6.4591660351778435,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-22,467.32,105.019997,2.6851241485387867,6.662602139575502,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-23,467.38,104.970001,1.8168351341930844,6.062443103339965,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-27,470.54,105.610001,1.0197728590137123,4.419618394498892,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-28,470.94,105.529999,1.1751562936386906,3.460783333333328,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-29,470.58,105.559998,0.5964214711729587,3.146376906248838,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-30,468.64,105.290001,-0.09806011511405144,2.422176972115464,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1993-12-31,466.45,105.0,-0.5352268850221775,2.209672864508727,OUTPERFORM,146.3,102.8,132.3,,131.7,160.8,123.2
1994-01-03,465.44,104.199997,-0.47470384467348525,1.9270213657335056,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-04,466.89,104.459999,-0.7208471548864503,1.447021448509056,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-05,467.55,104.660004,0.14994109456998306,2.5977864405884343,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-06,467.12,105.389999,0.47968336595753946,4.387876430149329,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-07,469.9,105.830002,1.9681878349933735,4.948439307752439,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-10,475.27,106.980003,2.9770545793339487,6.384253309153798,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-11,474.13,107.160004,2.4880031127058944,6.914098366334476,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-12,474.17,107.300003,1.7859826124288825,6.7661721393034835,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-13,472.47,107.07,-0.2743947485066456,4.478919658111247,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-14,474.91,107.919998,0.5419709960834185,5.679587573063438,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-17,473.3,108.0,1.0418000939327987,6.351547818270364,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-18,474.25,108.629997,1.6591284216844304,7.511872451386847,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-19,474.3,109.089996,1.3656472398538178,7.860388648016503,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-20,474.98,109.0,2.7472527472527597,8.760725316696028,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-21,474.72,109.0,2.5158183427991476,8.804152525454167,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-24,471.97,108.889999,1.3572425641576347,8.294376679431824,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-25,470.92,107.860001,1.186076493339061,7.387493879181717,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-26,473.2,107.809998,1.9015009582875608,7.444690350595584,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-27,477.05,108.269997,3.179409538228617,8.552234981997909,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-28,478.7,108.739998,2.716505021028226,8.69651830571252,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-01-31,481.61,109.550003,3.565361374534981,9.846585485413062,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-02-01,479.62,109.25,3.006743696576608,9.031939392173838,OUTPERFORM,146.7,104.1,132.4,,132.3,161.4,123.1
1994-02-02,482.0,110.129997,3.975667105291536,10.605601084664062,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-03,480.71,109.970001,4.169285110624732,11.226861194694205,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-04,469.81,107.660004,2.51145537857298,10.22832620514642,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-07,471.76,108.440002,4.814592637028148,13.728373649257986,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-08,471.05,108.720001,4.694063520992153,14.611005538572574,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-09,472.77,109.089996,4.528068274779451,14.434064524618396,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-10,468.93,107.949997,3.252157829839697,12.623890717243412,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-11,470.18,108.040001,3.29766900279016,12.906258482469246,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-14,470.23,108.389999,3.645661134254663,13.402382017108572,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
1994-02-15,472.52,109.330002,5.257061391784723,15.314844748757395,OUTPERFORM,147.1,104.3,132.5,,132.6,162.0,123.3
