,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
1996-08-30,651.99,124.480003,-10.914506674682666,-6.637665092062328,OUTPERFORM,157.7,143.6,109.8,104.4,128.3,182.5
1996-09-03,654.72,125.160004,-10.25823784198694,-7.746734101079589,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-04,655.61,125.82,-10.329216418420796,-7.212393486177293,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-05,649.44,124.82,-11.74648040441375,-7.820695433994662,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-06,655.68,125.459999,-11.108700957132411,-7.334367437287592,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-09,663.76,126.550003,-9.940028764484,-6.113206044902741,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-10,663.81,126.290001,-10.557022744421696,-6.728207831382904,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-11,667.28,126.610001,-10.305800120975883,-6.911252367886645,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-12,671.15,127.639999,-9.6398519017166,-5.856323117623208,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-13,680.54,128.759995,-9.107421901085843,-5.13519576026511,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-16,683.98,129.570007,-9.649551536927191,-5.02820959611131,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-17,682.94,130.25,-9.659241229694693,-4.669548976449212,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-18,681.47,129.820007,-9.739072847682117,-4.991211980322097,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-19,683.0,129.21000700000002,-9.777813003619451,-5.492973921204092,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-20,687.03,129.490005,-9.190282330548794,-5.474851979164463,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-23,686.48,129.130005,-8.258940503554813,-5.176963109404764,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-24,685.61,129.429993,-7.984163199570526,-4.571268724792876,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-25,685.83,129.320007,-7.865606276364212,-5.832662115595111,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-26,685.86,129.46000700000002,-7.266089778258522,-4.731762489747293,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-27,686.19,129.5,-8.478713188220222,-4.8074046872378045,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-09-30,687.33,129.759995,-8.054418492655902,-4.833157836458035,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-10-01,689.08,130.559998,-6.972851106341038,-2.348540815599265,OUTPERFORM,158.2,143.9,110.5,105.8,128.8,182.9
1996-10-02,694.01,131.46000700000002,-4.838886603592485,-0.7324519000767249,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-03,692.78,131.619995,-4.9214975845410684,-0.08350489891459922,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-04,701.46,132.75,-2.707426003495239,1.607352542243512,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-07,703.34,132.089996,-3.126549501404874,1.1873778789003309,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-08,700.64,131.259995,-4.223965880197933,0.374696784439954,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-09,696.74,131.179993,-6.573160266037325,-1.4573332879106449,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-10,694.61,132.050003,-7.2455833455739915,-1.6680245116998282,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-11,700.66,132.46000700000002,-6.193434370481443,-0.5854082638318547,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-14,703.54,132.050003,-6.323315979388311,-1.145380279302588,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-15,702.57,131.770004,-7.045328252758598,-1.8911429065764707,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-16,704.41,131.53999299999998,-6.921338812616451,-1.843147595073058,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-17,706.99,131.889999,-6.21609073423095,-1.947807670351942,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-18,710.82,132.600006,-4.039204039204036,-0.2932543690031375,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-21,709.85,133.149994,-3.6851603099008146,-0.14999024446988862,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-22,706.57,133.270004,-5.542558453537949,-1.2156251955933395,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-23,707.27,132.720001,-5.4009228917274115,-1.6816089457882488,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-24,702.29,132.009995,-6.762874553589215,-2.9409603316285726,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-25,700.92,131.96000700000002,-6.34545235900108,-2.87059765294716,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-28,697.26,131.429993,-7.62933033052925,-4.128676902142459,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-29,701.5,131.639999,-7.636603028308098,-5.049047930244144,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-30,700.9,130.720001,-7.716817421758771,-5.521827077754948,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-10-31,705.27,130.649994,-8.270686470878964,-5.695105672482592,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-11-01,703.77,131.619995,-8.26772679874871,-4.788780208739151,OUTPERFORM,158.7,144.6,111.8,107.9,129.4,183.5
1996-11-04,706.73,131.550003,-8.18707372523546,-5.665108762963966,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-05,714.14,131.990005,-7.991805918806449,-6.714255187142015,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-06,724.59,132.179993,-6.709154113557359,-5.7069484944260225,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-07,727.65,132.619995,-7.035721586263288,-5.2511294902398475,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-08,730.82,132.610001,-7.047556058659676,-3.9614722774989453,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-11,731.87,133.330002,-5.876073872112753,-2.550800191086089,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-12,729.56,135.669998,-5.315890567409031,-0.24264852941177084,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-13,731.13,135.600006,-4.429949543802769,0.2143285819869778,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-14,735.88,135.410004,-3.8090507437714027,0.1479158269698022,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-15,737.62,135.389999,-4.515210355987054,-0.4704844554178189,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-18,737.02,134.78999299999998,-6.012726832191994,-1.584414346591001,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-19,742.16,135.399994,-5.596825073776335,-0.6894543256404484,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-20,743.95,136.009995,-5.437697812464249,-0.22008877147808859,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-21,742.75,135.580002,-5.892861667891447,-1.245532148872619,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-22,748.73,135.729996,-3.7968340443028104,-0.05155154525291472,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-25,757.03,136.429993,-2.963532653976797,0.1247600221913947,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-26,755.96,136.630005,-4.2555347282030365,-1.1574846605652667,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-27,755.0,136.639999,-3.8743108870300302,-0.13156555385939184,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-11-29,757.02,136.720001,-4.124925594295781,-0.32805788916028256,OUTPERFORM,159.1,145.7,113.9,110.9,130.2,184.7
1996-12-02,756.56,136.990005,-5.7563187463408045,-1.6512227120292766,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-03,748.28,136.179993,-7.826858170530427,-2.610318921400012,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-04,745.1,135.630005,-7.839402335246392,-2.8994760903231054,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-05,744.38,137.330002,-8.809369219272556,-1.9421641854588167,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-06,739.6,135.889999,-8.971187337690312,-2.3638411880075427,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-09,749.76,136.03999299999998,-6.606875934230194,-1.988479784110686,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-10,747.54,136.350006,-6.763785125410038,-1.9981304535998556,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-11,740.73,133.699997,-8.583452633657496,-5.217638667483893,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-12,729.3,132.429993,-10.188047239634002,-5.790718926264271,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-13,728.64,131.729996,-9.562109025915987,-6.05477459667112,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-16,720.98,130.649994,-9.318676342963517,-6.698568211801536,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-17,726.04,130.53999299999998,-8.191497433044193,-6.5368405031408505,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-18,731.54,130.770004,-8.018257031849219,-7.281614797017156,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-19,745.76,133.119995,-5.713382641127762,-4.607673136345269,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-20,748.87,134.28999299999998,-6.623523984089575,-4.460732135184031,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-23,746.92,133.240005,-6.466639951913445,-5.1807563284726355,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-24,751.03,133.580002,-6.700870839907081,-5.663844392774953,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-26,755.82,134.309998,-7.107478645609278,-5.9124357267950955,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-27,756.79,134.009995,-6.723445164789121,-6.827509464958503,UNDERPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-30,753.85,134.509995,-6.267873573222582,-6.199441681984997,OUTPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1996-12-31,740.74,132.990005,-6.1831906378235875,-6.206353363738415,UNDERPERFORM,159.4,145.6,115.2,111.7,131.4,183.7
1997-01-02,737.01,133.350006,-7.080449336207872,-6.722160415115286,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-03,748.03,134.910004,-5.992132812205464,-6.097302235641433,UNDERPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-06,747.65,134.990005,-5.320011144036673,-5.103687170474524,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-07,753.23,136.009995,-4.141160899499852,-3.5047904257848206,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-08,748.41,135.860001,-4.374880214655342,-2.5184717844037974,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-09,754.85,137.089996,-3.7303915316923897,-1.4733383748263273,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-10,759.5,138.639999,-3.9689463768665667,-1.3799992690283314,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-13,759.51,138.360001,-3.746182214505689,0.1230183063460899,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-14,768.86,138.53999299999998,-2.737507906388359,0.6685060553882405,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-15,767.2,138.240005,-0.8631829224169052,2.5823761718008376,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-16,769.75,139.449997,1.66816356720203,4.5273913641438845,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-17,776.17,141.490005,2.176030751408553,6.696330542973139,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-20,776.7,140.179993,3.544813427363991,6.366188971570863,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-21,782.72,139.970001,4.318157586096594,6.757684335613723,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-22,786.23,138.080002,3.737960153054498,5.1237119852129975,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-23,777.56,136.820007,2.0245889808825135,4.2755885227564905,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-24,770.52,136.0,0.5743225604343927,2.7578344046315983,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-27,765.02,135.309998,0.5811201682881961,2.8425863046431354,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-28,765.02,135.21000700000002,0.880871376954917,2.6729477914352318,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-29,772.5,136.029999,4.724462821121134,5.859921400778223,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-30,784.17,136.96000700000002,5.437457141704649,6.583663035019471,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-01-31,786.16,136.339996,4.165783336866635,4.507119948261229,OUTPERFORM,159.7,145.2,115.0,110.9,131.4,182.9
1997-02-03,786.73,136.309998,3.0385184603093585,3.1479411190892703,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-04,789.26,137.28999299999998,3.6087007889520573,3.2566078309547386,UNDERPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-05,778.28,135.800003,1.558055171333872,1.5934802363055445,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-06,780.15,136.259995,2.6013651248734115,2.4434253982191345,UNDERPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-07,789.56,138.229996,1.9300034856250203,2.6130122612197493,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-10,785.43,136.820007,1.5239646347138258,2.433180976025562,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-11,789.59,137.169998,2.3872507067091986,3.11207925364263,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-12,802.77,139.28999299999998,4.8865254713406525,5.100727420966766,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-13,811.82,139.830002,5.027427033740417,5.056345376873983,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-14,808.48,139.679993,1.817265915244648,3.0544490289297954,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-18,816.29,140.050003,1.8656250779943484,2.443124737752367,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-19,812.49,139.179993,1.7482123401750815,2.353285111142367,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-20,802.8,138.800003,-1.2509686704306522,0.5141625176091624,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-21,801.77,139.130005,-3.434944417010921,-1.459024697796929,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-24,810.28,141.059998,-2.1117232047936585,-0.6409825974432404,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-25,812.03,140.570007,-0.4401559549790379,0.2996882040537274,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-26,805.68,140.220001,-1.7774851876234399,-0.6307136231967103,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-27,795.07,140.029999,-3.602172700598938,-1.241268133781448,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-02-28,790.82,139.669998,-5.59176754291717,-2.8044530856879635,OUTPERFORM,159.8,145.0,113.0,108.3,130.6,184.1
1997-03-03,795.31,141.03999299999995,-4.539507639864137,-1.239412523484562,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-04,790.95,139.550003,-5.3932826180565385,-2.480784661881852,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-05,801.99,140.559998,-4.738204969829429,-2.6390504481211496,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-06,798.56,140.520004,-3.758963543235916,-1.4862556189445764,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-07,804.97,141.600006,-3.3962581156167793,-1.2207882293356898,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-10,813.65,142.75,-3.327947152056654,-0.674924153389056,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-11,811.34,143.830002,-3.3371060940013075,0.7142385087072212,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-12,804.26,143.399994,-3.7575090347749085,0.4553373029772212,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-13,789.56,141.78999299999995,-6.784883652290952,-1.8822241326629685,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-14,793.17,142.96000700000005,-6.654034906026773,-1.6848888883875812,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-17,795.71,143.669998,-6.0787762184110194,-0.09040681313478016,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-18,789.66,142.25,-6.447256184247951,-1.4889155743316618,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-19,785.77,140.949997,-7.369029094167024,-2.5983068330582393,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-20,782.65,139.369995,-7.527529656410992,-3.4566403196409135,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-21,784.1,139.139999,-7.259781425935563,-3.535777747650526,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-24,790.89,140.580002,-5.85875659139875,-1.4580134176920279,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-25,789.07,138.190002,-6.445111034703521,-4.061365790263515,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-26,790.5,137.619995,-7.868206664257993,-5.3832947139902725,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-27,773.88,134.759995,-10.317414330579089,-7.432344313335015,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-03-31,757.12,133.410004,-12.498988754955098,-9.046897759260197,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-04-01,759.64,132.610001,-12.64188046965742,-10.658217844152285,OUTPERFORM,159.9,144.3,111.0,105.2,130.2,184.7
1997-04-02,750.11,131.78999299999998,-15.094061983564622,-12.820007446186521,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-03,750.32,131.110001,-16.003000212701636,-13.051258646851949,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-04,757.9,131.350006,-15.214229779617405,-12.80535921936642,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-07,762.13,131.21000700000002,-14.790590550300752,-12.62568505860936,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-08,766.12,132.350006,-13.82808809304208,-11.483411945334076,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-09,760.6,131.570007,-15.299724941257697,-13.08627120206529,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-10,758.34,131.690002,-15.618115055079562,-12.678201878896655,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-11,737.65,128.5,-16.04447884182013,-12.63258209637501,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-14,743.73,128.5,-17.02590534841689,-14.61226943277728,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-15,754.72,130.46000700000002,-15.103656959020906,-12.624734614221877,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-16,763.53,132.149994,-13.596550787615424,-11.278954909948746,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-17,761.77,132.96000700000002,-14.147413501634166,-10.878741726942254,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-18,766.34,133.669998,-13.421605621709553,-10.720012618754925,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-21,760.37,133.009995,-14.663928262796988,-11.691674800546892,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-22,774.61,134.71000700000002,-14.315896596351884,-11.076637036218973,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-23,773.64,133.570007,-15.626226933647425,-12.257760947454798,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-24,771.18,133.029999,-15.459329094496832,-12.295618974613209,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-25,765.37,132.529999,-16.69442176870748,-14.886652724895221,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-28,772.96,133.100006,-14.829098441941946,-13.520887180277107,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-29,794.05,135.53999299999998,-13.102716189892538,-13.132093912273902,UNDERPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-04-30,801.34,136.71000700000002,-12.582362438364525,-12.24161774452186,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-05-01,798.53,135.979996,-13.050153531218012,-12.400953743501997,OUTPERFORM,159.9,143.3,108.8,101.9,129.7,184.9
1997-05-02,812.97,138.089996,-12.183503283788454,-11.035952125783055,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-05,830.29,141.190002,-11.349683426045553,-10.412438689881787,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-06,827.76,141.970001,-11.147368534043222,-10.67136018813013,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-07,815.62,140.149994,-10.890418442040861,-10.142980636385325,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-08,820.26,141.110001,-10.151817205950008,-9.33564513836831,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-09,824.78,141.78999299999995,-11.691899184136712,-10.86875080627674,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-12,837.66,143.699997,-10.559921414538309,-10.484022989372853,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-13,833.13,142.809998,-11.397426353291495,-10.62085436613377,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-14,836.04,143.100006,-10.944939762886275,-10.011317821372955,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-15,841.88,144.369995,-10.09877729723958,-9.80821597640088,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-16,829.75,142.639999,-11.943244648675034,-11.21623587162366,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-19,833.27,143.350006,-12.498293587037557,-11.887636463364226,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-20,841.66,143.720001,-11.80434030870472,-11.458849924766213,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-21,839.35,142.809998,-11.380577316975316,-11.731253984293055,UNDERPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-22,835.66,142.75,-12.063558876144375,-11.806499988839125,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-23,847.03,144.509995,-11.0608271995128,-11.191006568393513,UNDERPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-27,849.71,145.410004,-11.518035654781745,-11.421783347422432,OUTPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-28,847.21,143.800003,-10.931569928195206,-12.07581757121704,UNDERPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-29,844.08,144.399994,-9.582878076997225,-10.438505499931916,UNDERPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-05-30,848.28,144.71000700000005,-9.468516542155825,-10.755465707880285,UNDERPERFORM,160.2,143.6,110.0,103.2,130.5,184.9
1997-06-02,846.36,144.360001,-8.652714968754383,-10.257366590467697,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-03,845.48,144.240005,-8.301338365762124,-9.663677079772992,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-04,840.11,142.660004,-9.154708738389006,-10.214610801275171,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-05,843.43,144.03999299999995,-6.36982271511195,-7.345949752851933,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-06,858.01,145.449997,-5.970476388782342,-7.25035677367366,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-09,862.91,145.580002,-6.81418127234047,-7.761515456357914,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-10,865.27,146.679993,-7.886304359397456,-8.593511506240969,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-11,869.57,148.429993,-5.997513647910912,-6.092626294984527,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-12,883.46,151.169998,-4.339822855534137,-3.9275549821078615,OUTPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-13,893.27,150.78999299999995,-2.9223178577638675,-4.399925934189486,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-16,893.9,150.639999,-2.0941490876432045,-4.136438870665893,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-17,894.42,150.169998,-2.1101017839553537,-4.056993251801866,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-18,889.06,149.520004,-1.6167406243429605,-3.9074561475273994,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-19,897.99,151.380005,-0.16454134101193674,-1.8478837281432514,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-20,898.7,150.809998,-3.113478082752974,-4.3447962870786005,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
1997-06-23,878.62,147.080002,-5.30683508287888,-6.145111715807683,UNDERPERFORM,160.4,143.3,109.1,101.5,130.6,185.5
