,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
1995-02-13,481.65,103.480003,-13.429911749375423,-11.153084818810989,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-14,482.55,103.690002,-13.395789587034946,-11.033891607879232,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-15,484.54,103.629997,-12.66087458091495,-11.222484077208495,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-16,485.22,104.209999,-13.4910588528945,-11.57403413787076,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-17,481.97,103.75,-14.087344028520498,-11.574193955949985,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-21,482.72,103.709999,-13.783064530532773,-11.138719999474933,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-22,485.07,103.720001,-13.799047483650838,-11.53189801316783,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-23,486.91,104.459999,-12.812018765891919,-10.832268701113644,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-24,488.11,105.519997,-11.41057751642528,-9.696192720516772,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-27,483.81,104.610001,-12.597102287097584,-10.27531984819693,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-02-28,487.39,104.970001,-11.963079368519924,-10.305048366274027,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-03-01,485.65,104.839996,-12.75173813844026,-10.507900802255222,OUTPERFORM,151.2,147.5,147.1,138.5,122.4,,222.5,147.7,125.6,127.1,128.6,126.7
1995-03-02,485.13,104.839996,-13.539476029228304,-10.93365313850695,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-03,485.42,105.080002,-13.566353875465175,-11.49667367565046,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-06,485.63,105.949997,-14.081242701956764,-10.484964426453491,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-07,482.12,104.959999,-14.35524843230952,-11.163777212631787,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-08,483.14,105.169998,-14.041205565242143,-10.645708852481949,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-09,483.16,105.209999,-13.66592809663354,-10.929566264911116,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-10,489.57,106.980003,-12.389047959914102,-9.500038994163262,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-13,490.05,107.099998,-12.295302013422816,-9.252668427029365,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-14,492.89,107.910004,-11.817010770386815,-8.990466391161334,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-15,491.88,108.050003,-12.16899094691355,-8.956856252106505,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-16,495.41,108.690002,-11.595495993861416,-8.579356620231781,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-17,495.52,109.07,-11.468439013060339,-7.887850421827536,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-20,496.14,109.730003,-10.998295811283532,-7.1972218741072735,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-21,495.07,109.93,-10.815874331213637,-6.314978909663493,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-22,495.67,109.919998,-11.44638582198878,-6.934216349722988,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-23,495.95,109.57,-11.210770360026501,-6.701295866803559,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-24,500.97,110.059998,-10.53627872921764,-5.649381814841292,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-27,503.2,110.150002,-9.988551803091006,-5.149397360270324,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-28,503.9,109.889999,-9.89073872069528,-5.062635853131747,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-29,503.12,109.519997,-9.852896382433574,-5.6106197156823185,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-30,502.22,108.660004,-10.24092078924792,-6.335658885688145,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-03-31,500.71,108.0,-10.128513479556311,-6.614787607180506,OUTPERFORM,151.8,148.5,148.1,138.9,122.5,,223.0,149.6,125.5,127.1,127.7,127.0
1995-04-03,501.85,108.599998,-9.975603630753781,-6.805115479319623,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-04,505.24,109.690002,-9.794679521514016,-6.279903398155295,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-05,505.57,109.690002,-9.566228423217948,-6.327921542748438,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-06,506.08,109.970001,-9.62857142857143,-6.248935901561747,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-07,506.42,110.080002,-9.716180560507725,-6.211127897815594,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-10,507.01,110.120003,-9.765430340998083,-5.9847982408810285,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-11,505.53,109.389999,-10.341586265607273,-6.878353563647277,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-12,507.17,110.0,-10.893054799093404,-6.4625834432412095,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-13,509.23,110.099998,-10.68804040900081,-6.7344386259778455,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-17,506.13,108.879997,-11.25041645478616,-7.477908735554051,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-18,505.37,109.260002,-11.753509813508412,-7.2101893842887455,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-19,504.92,109.480003,-12.021048596469818,-7.5728106603497825,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-20,505.29,109.360001,-12.353645209970331,-8.554223047218768,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-21,508.49,110.540001,-12.142992898733517,-8.606859246139543,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-24,512.89,111.459999,-12.117681328284302,-8.67677487889944,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-25,512.1,110.82,-12.213936744664434,-9.66742745353767,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-26,512.66,110.720001,-12.030475144568186,-10.180900710170382,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-27,513.55,110.449997,-12.09346114344404,-10.877110465585416,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-04-28,514.71,111.059998,-12.28079145150569,-10.788015274929963,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-05-01,514.26,110.830002,-11.790737564322473,-10.958462995432939,OUTPERFORM,152.1,148.7,148.2,139.2,122.6,,225.3,149.5,125.0,123.6,128.8,126.6
1995-05-02,514.86,111.559998,-11.495023464493837,-10.873212604828842,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-03,520.48,113.349998,-10.541241986215422,-9.558767899804222,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-04,520.54,113.059998,-10.46937617172048,-10.191437844081651,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-05,520.12,113.080002,-10.484648216990223,-10.125574630424417,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-08,523.96,114.089996,-10.567190673698935,-9.308431415538209,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-09,523.56,113.849998,-10.412210605568017,-9.405586208412299,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-10,524.36,113.82,-9.860413944853196,-9.558997370822375,OUTPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-11,524.37,113.559998,-9.954665659236872,-10.561552252015815,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-12,525.55,112.220001,-9.617005176535343,-12.396568506015537,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-15,527.74,112.089996,-9.421073408509685,-12.210216165413534,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-16,528.19,111.68,-9.32204844718364,-12.824916768207661,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-17,527.07,111.559998,-8.869754655324435,-13.020425425714388,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-18,519.58,110.18,-10.03255298517799,-13.982353469665188,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-19,519.19,110.610001,-10.401063058709825,-13.5791837421546,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-22,523.65,111.400002,-10.19550677413823,-12.873454458990652,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-23,528.59,112.400002,-9.565440547476467,-12.22178885852896,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-24,528.61,112.809998,-9.333996535341226,-11.770688942822705,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-25,528.59,113.389999,-9.916834247929362,-11.164211933282765,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-26,523.65,112.470001,-10.858981342775442,-11.940181553866413,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-30,523.58,113.07,-11.355286548717503,-13.129996523355969,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-05-31,533.4,115.839996,-9.202328669185999,-10.727496560091577,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-06-01,533.49,115.050003,-8.814480566095773,-10.710129885442154,UNDERPERFORM,152.4,148.8,148.3,139.6,122.4,,226.4,149.3,124.7,121.6,128.4,125.7
1995-06-02,532.51,114.879997,-9.211647969447945,-11.515061826772522,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-05,535.6,114.839996,-8.046766357065604,-11.368380183849192,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-06,535.55,114.830002,-7.1386461367734855,-10.470913397431525,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-07,533.13,114.610001,-8.03346558564776,-10.80933774319066,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-08,532.35,114.559998,-8.726960994427769,-10.959121375435366,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-09,527.94,113.300003,-9.210662080825438,-12.075118639801975,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-12,530.88,114.160004,-9.13012221423437,-11.503872868217059,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-13,536.05,114.57,-9.100929254561496,-11.631310989493759,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-14,536.47,115.110001,-9.160641414226934,-11.447037024115813,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-15,537.12,115.529999,-8.724467253509161,-10.58742145258147,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-16,539.83,116.75,-7.929117205621505,-9.55221708162044,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-19,545.22,117.410004,-7.856889354582486,-10.250727933381022,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-20,544.98,117.349998,-8.138084482351749,-9.855581264319158,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-21,543.98,117.730003,-8.22310703198812,-9.598397745477937,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-22,551.07,119.269997,-6.960999493499898,-9.09992330081959,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-23,549.71,118.849998,-6.716557212917229,-9.35783821529279,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-26,544.13,118.32,-8.389453835275107,-10.950549821274546,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-27,542.43,118.0,-9.192419727458411,-12.025650040048841,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-28,544.73,117.989998,-9.222257403302958,-12.353288974643029,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-29,543.87,117.620003,-8.87660216134708,-12.478604155655947,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-06-30,544.75,117.709999,-9.244635479141683,-12.846141905022101,UNDERPERFORM,152.6,149.0,148.5,139.6,122.9,,226.2,149.6,124.8,123.0,127.8,126.5
1995-07-03,547.09,118.050003,-8.574532085561493,-11.843776063213307,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-05,547.26,117.389999,-8.785439271963602,-12.565169542870901,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-06,553.99,117.879997,-7.871017095722754,-11.990447036128904,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-07,556.37,116.470001,-8.257894302910385,-13.424513591202814,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-10,557.19,116.550003,-8.30261338950693,-13.461531736194843,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-11,554.78,116.730003,-8.356872656391968,-13.147315319076569,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-12,560.89,117.849998,-7.593330916998919,-12.528760113672089,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-13,561.0,117.330002,-8.584278451310123,-13.479831033995804,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-14,559.89,116.709999,-9.355977205025246,-15.070586014707988,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-17,562.72,117.239998,-9.265052081653701,-15.533144476949335,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-18,558.46,117.150002,-9.365921742376282,-15.311212096996861,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-19,550.98,116.849998,-10.769579581524912,-15.63177039711191,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-20,553.54,116.589996,-10.650180785123975,-16.001445619565303,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-21,553.62,117.029999,-10.530398526132057,-16.035302911633565,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-24,556.63,117.150002,-10.465022760539833,-16.393087224988832,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-25,561.1,117.709999,-9.04817480386435,-15.939441662068432,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-26,561.61,118.730003,-8.879839049875072,-15.265481561000627,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-27,565.22,118.360001,-6.85387518333579,-14.07622431941924,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-28,562.93,118.150002,-8.007451832725964,-14.153892532373302,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-07-31,562.06,117.699997,-7.241641086576244,-12.295082242065924,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-08-01,559.64,118.120003,-8.329374764533416,-12.034551772673163,UNDERPERFORM,152.9,149.1,148.6,139.7,123.4,,227.4,149.6,125.2,128.0,128.0,127.7
1995-08-02,558.8,118.209999,-8.685350110303148,-12.150712873821545,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-03,558.75,118.019997,-9.042812957838187,-13.054374058701413,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-04,558.94,118.57,-9.04593754576667,-12.956981992681094,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-07,560.03,118.68,-8.807724874617339,-12.780191155571853,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-08,560.39,118.889999,-9.01725845469452,-12.722068618983485,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-09,559.71,118.410004,-9.830361026533275,-13.85857851731378,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-10,557.45,118.239998,-10.279727032768948,-14.615827978504559,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-11,555.11,117.339996,-10.132750526145385,-14.995652020932793,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-14,559.74,118.110001,-9.237729240647962,-13.76314620077379,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-15,558.57,117.440002,-9.683730556543669,-14.520705397195599,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-16,559.97,116.650002,-8.118795635408983,-14.567153961989721,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-17,559.04,116.129997,-6.590028071113496,-13.464977946310974,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-18,559.21,115.75,-7.214322454329758,-13.799522742028024,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-21,558.11,116.029999,-7.261428025456529,-14.026383386302,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-22,559.52,116.010002,-6.7186822713480865,-14.193783598974486,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-23,557.14,115.650002,-8.431398330155815,-15.713143284075493,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-24,557.46,116.529999,-8.06603229051569,-14.605017571192136,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-25,560.1,117.040001,-7.914638958305931,-14.625425330087548,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-28,559.05,117.099998,-8.626579278557777,-15.384060375634512,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-29,560.0,117.300003,-8.705575480925987,-15.086141704691913,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-30,560.92,117.370003,-8.464563716770835,-15.041615564601473,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-08-31,561.88,117.129997,-9.368346344925483,-16.40140163870244,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-09-01,563.84,117.470001,-8.620326402281886,-15.147356758922903,UNDERPERFORM,153.1,149.6,149.1,139.8,123.6,,228.2,150.2,126.9,131.2,128.5,126.4
1995-09-05,569.17,117.599998,-8.43763070686272,-15.632399136468889,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-06,570.17,118.050003,-8.65880619012529,-15.297404581237151,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-07,570.29,117.68,-9.499325557406967,-16.224105387455634,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-08,572.68,117.75,-9.958806326845071,-16.00085184766702,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-11,573.91,118.449997,-10.11026532594056,-15.657935550299973,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-12,576.51,119.589996,-9.330963764469058,-14.333817435509289,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-13,578.77,120.949997,-9.768797842321064,-13.883944760782018,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-14,583.61,122.050003,-9.704021165658416,-13.556199963790627,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-15,583.35,122.68,-10.244180142476866,-13.932926880387841,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-18,582.77,123.269997,-11.172588290883601,-15.074059872162305,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-19,584.2,123.93,-10.995322760028635,-15.174541471271397,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-20,586.77,124.489998,-11.290346965001142,-14.971658630649298,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-21,583.0,124.470001,-11.734871538659519,-15.031744998575158,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-22,581.73,125.169998,-11.26483419262333,-13.871880356817169,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
1995-09-25,581.81,125.330002,-10.672173432414189,-13.529736255971624,UNDERPERFORM,153.5,150.0,149.5,139.9,123.9,,228.0,150.7,125.9,131.0,128.4,127.1
