,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
2001-12-04,1144.8,236.339996,3.678748030212464,-1.6397548761434844,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-05,1170.35,245.139999,8.031642882197643,3.842077236012442,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-06,1167.1,244.02999900000003,6.295196633818456,1.8106708514275205,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-07,1158.31,240.199997,7.156667745964196,1.2861071377467503,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-10,1139.93,233.690002,4.596087499082446,-2.0003375241031462,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-11,1136.76,234.490005,2.463427165301102,-3.291127136177152,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-12,1137.07,235.089996,2.4959887504732325,-3.560736701632894,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-13,1119.38,233.139999,0.855039688617798,-4.112856807242149,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-14,1123.09,234.350006,1.4782286555889756,-3.396673455569865,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-17,1134.36,236.800003,0.22795949742882016,-4.1023732584805845,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-18,1142.92,237.27999900000003,-0.9464050474935704,-5.349237262361973,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-19,1149.56,238.369995,0.29839286649098185,-2.9477651441400465,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-20,1139.93,236.979996,-1.964274964094359,-4.57437391599218,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-21,1144.89,239.020004,-1.0928348048447445,-3.90769510517619,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-24,1144.65,238.770004,-1.6885537356889357,-4.827009230966817,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-26,1149.37,240.470001,-1.6169345864790463,-4.282926072251348,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-27,1157.13,242.820007,-0.7249609636404086,-3.0968133682112486,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-28,1161.02,244.830002,0.6004731000182062,-1.8442012304430433,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2001-12-31,1148.08,241.880005,-0.43016721015749493,-3.0385640131886826,UNDERPERFORM,177.7,123.2,136.8,141.7,118.3,117.1,111.8
2002-01-02,1154.67,241.410004,-0.98528503807368,-4.930488459470794,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-03,1165.27,241.550003,-0.024022993436567663,-5.207598946498737,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-04,1172.51,244.710007,0.18969657093541592,-4.181836423438023,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-07,1164.89,245.5,1.1320918522377266,-3.2169060440446873,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-08,1160.71,245.0,0.6172036858849372,-2.1448237038148243,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-09,1155.14,241.470001,0.5606337599024958,-3.0046178309453886,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-10,1156.55,242.080002,2.180462420596019,-1.2804824187240715,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-11,1145.6,238.589996,0.6245114142416686,-2.6441469028888553,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-14,1138.41,236.410004,-0.5390623634870306,-4.260312355008256,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-15,1146.19,237.889999,-0.10458518899415514,-3.5594109827657316,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-16,1127.57,234.00999500000003,-1.6545432344270639,-3.853898696963287,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-17,1138.88,235.839996,0.18649495056124454,-2.015042569154979,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-18,1127.58,234.449997,0.19370890350096648,-1.7269605898112772,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-22,1119.31,234.190002,-0.6241454622938014,-2.753095593091648,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-23,1128.18,237.470001,0.4854239220471568,-2.2636539397306144,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-24,1132.15,237.149994,0.6096206311262176,-3.1487409003155276,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-25,1133.28,235.089996,1.3848631239935516,-4.318274778000908,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-28,1133.06,237.570007,0.2291082470122996,-4.105109306024268,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-29,1100.64,233.039993,-0.2763457130172342,-4.07113171900515,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-30,1113.57,237.02999900000003,0.23042096830812042,-3.775424399988425,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-01-31,1130.2,239.720001,2.507822774477364,-2.0111175687177796,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-02-01,1122.2,237.089996,-0.5468064553293517,-4.229278592900942,UNDERPERFORM,178.0,122.3,132.4,136.7,117.3,117.4,112.2
2002-02-04,1094.44,232.240005,-2.8088839947782884,-5.719967882759169,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-05,1090.02,231.720001,-3.063665549103134,-5.628407751889119,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-06,1083.51,230.910004,-3.702551614422711,-6.510385308911593,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-07,1080.17,232.179993,-2.4967729705821173,-4.550876464542652,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-08,1096.22,236.809998,-0.43053335271036053,-2.9029484722741694,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-11,1111.94,241.300003,1.7198163089814589,-0.5850354293629012,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-12,1107.5,240.229996,1.4677318869791511,-1.0870008870383474,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-13,1118.51,243.179993,3.9198379664040495,1.2617110454726799,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-14,1116.48,243.679993,4.789525552583407,3.4954326204557074,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-15,1104.18,240.27999900000003,2.531292946551278,1.5639517155807692,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-19,1083.34,236.070007,-0.2871711797949428,-1.792993556182021,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-20,1097.98,239.690002,1.2373681492955813,0.025037348724321618,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-21,1080.95,237.149994,0.7005580242773091,0.0632886075949246,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-22,1089.84,238.460007,3.531021117729183,2.9797931679028444,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-25,1109.43,242.470001,5.711345510676624,3.690559847597674,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-26,1109.38,243.770004,1.8854755016761038,2.1368441960601947,OUTPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-27,1109.89,243.139999,3.437060232430267,2.9469075308169668,UNDERPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-02-28,1106.73,242.589996,4.904311889212232,5.099206586541705,OUTPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-03-01,1131.78,246.929993,5.324970220369263,5.458039430912831,OUTPERFORM,178.5,121.9,135.5,140.6,116.9,116.9,112.5
2002-03-04,1153.84,250.690002,5.154564012831719,3.6594468021740933,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-05,1146.14,245.610001,5.047338850852845,0.7134973697768832,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-06,1162.77,248.339996,5.876728918350427,1.214539854847807,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-07,1157.54,248.740005,4.604234630712378,0.5416374424002557,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-08,1164.31,250.880005,6.633512840238831,2.0999527832494147,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-11,1168.26,251.229996,8.184242693632605,4.3573941937901095,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-12,1165.58,250.580002,7.325831936796745,4.430091741155562,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-13,1154.09,249.429993,5.196521675721,3.489332362636577,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-14,1153.04,249.460007,6.386669373143139,4.02835858179702,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-15,1166.16,253.929993,8.525429249453275,7.3608949372417465,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-18,1165.55,254.820007,9.168649195436739,8.222203102202407,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-19,1170.29,255.389999,9.921477279131352,9.281130628341415,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-20,1151.85,253.660004,7.938039994752311,7.3465936435049395,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-21,1153.59,250.369995,10.849636775954163,8.034517799352736,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-22,1148.7,248.949997,10.378691060738543,8.272084799306722,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-25,1131.87,245.220001,7.807410229545653,5.3667362242381556,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-26,1138.49,245.070007,10.624301608123199,7.2422556932915105,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-27,1144.58,246.929993,11.391394898445784,7.712101635768809,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-03-28,1147.39,246.669998,11.317111977802362,6.410422383938763,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-04-01,1146.54,243.389999,13.115627466456182,5.946112061047515,UNDERPERFORM,179.3,121.7,134.8,139.8,115.5,117.1,112.7
2002-04-02,1136.76,240.690002,11.418657989140012,5.2979262814075945,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-03,1125.4,238.570007,11.474305638099791,5.993426728332807,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-04,1126.34,240.820007,11.821060887348978,7.739800774162475,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-05,1122.73,242.970001,8.353841551096819,5.850835762637652,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-08,1125.29,244.860001,8.499334708911022,6.497913678652711,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-09,1117.8,245.699997,9.58930969911469,7.782062403603973,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-10,1130.47,247.740005,12.340379015989434,11.348824411235903,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-11,1103.69,242.929993,11.580767131043146,11.394896722350545,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-12,1111.01,246.330002,11.915746635506475,12.100662780998839,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-15,1102.55,244.639999,12.94998668223819,12.747720301368236,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-16,1128.37,247.559998,15.905005495464941,15.42872982035377,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-17,1126.07,246.330002,13.670960187353632,13.542293342368673,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-18,1124.47,245.539993,13.603483461639488,13.063496459580026,UNDERPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-19,1125.17,246.990005,16.158571207350448,16.990342387986512,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-22,1107.83,243.25,16.84861141874716,17.81372539442183,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-23,1100.96,243.889999,15.405821863960846,15.582202160613278,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-24,1093.14,242.720001,10.526475435527761,11.115179810335295,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-25,1091.48,242.869995,11.719789555569204,12.83682835818556,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-26,1076.32,240.149994,12.96033920006716,14.036753198855646,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-29,1065.45,235.449997,15.750649124903582,15.87676297183165,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-04-30,1076.92,236.580002,16.12624950127781,16.421432926775115,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-05-01,1086.46,240.380005,17.915323587188926,20.244109944592893,OUTPERFORM,179.5,121.6,133.4,138.4,114.7,117.2,113.0
2002-05-02,1084.56,239.630005,18.152800322464667,19.9289361886686,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-03,1073.43,237.0,19.145559082735808,23.315467783802823,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-06,1052.67,231.559998,16.183612202551778,21.140468359104435,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-07,1049.49,233.839996,19.049185534733894,23.52878620926382,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-08,1088.85,238.669998,28.43998820406959,32.07348168604742,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-09,1073.01,236.179993,30.878819296212722,34.132207131619616,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-10,1054.99,230.820007,32.25398019305503,33.121868810899535,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-13,1074.56,234.149994,27.403578245971815,27.02760888593707,UNDERPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-14,1097.28,241.839996,30.834167978251536,33.97595850578801,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-15,1091.07,243.869995,27.93372731110171,33.320576025809935,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-16,1098.23,245.360001,22.166725994482505,26.99135247171749,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-17,1106.59,247.399994,22.575821351824366,28.3994202760844,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-20,1091.88,245.720001,19.773589872973396,28.239653315382007,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-21,1079.88,240.740005,22.067234869893525,29.744004908477418,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-22,1086.02,239.949997,25.661853188928994,35.04615401465037,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-23,1097.08,241.020004,31.44979630960938,39.665060105143304,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-24,1083.82,239.800003,26.08862570820292,34.236455632761185,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-28,1074.55,236.520004,22.557797369891762,30.609094496860003,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-29,1067.66,235.460007,17.91354670554195,28.920284871442647,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-30,1064.66,233.699997,17.170716675471056,27.37777060348956,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-05-31,1067.14,236.300003,18.072582429741104,30.711364258830432,OUTPERFORM,179.6,121.4,133.5,138.1,117.6,115.4,113.0
2002-06-03,1040.68,231.75,17.696022438108592,29.53439987626405,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-04,1040.69,229.929993,13.16522041712882,22.218671604245156,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-05,1049.9,232.729996,12.862133834990598,18.58853299363057,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-06,1029.15,228.520004,10.807842630575927,17.093666384634854,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-07,1027.53,229.25,8.081413695171968,13.9696777719019,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-10,1030.74,231.809998,9.953809884471386,16.13727005599388,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-11,1013.6,229.729996,6.766663857756816,13.228841802103819,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-12,1020.26,228.580002,5.979017347044757,11.410052263099413,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-13,1009.56,225.080002,7.301830240418328,12.63574025285752,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-14,1007.27,223.520004,6.257714014452231,11.192915905026046,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-17,1036.17,229.539993,10.84165935688155,16.04064269794896,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-18,1037.14,229.919998,12.994214867029118,17.77481652609969,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-19,1019.99,227.960007,11.134234037916757,15.968865484142757,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-20,1006.29,222.490005,9.848592356479301,13.209182380344897,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-21,989.14,218.080002,12.65574816063415,15.209472272525248,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-24,992.72,219.740005,11.117080814864577,13.890330010466156,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-25,976.14,216.979996,11.032247056816246,14.422818266550163,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-26,973.53,214.470001,8.905718632539816,9.267374206579237,OUTPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-27,990.64,216.949997,9.710286169929994,9.675951263090354,UNDERPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-06-28,989.82,217.169998,8.821653950174802,8.11470274592281,UNDERPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-07-01,968.65,211.119995,6.509428775633608,5.123732956991156,UNDERPERFORM,180.0,121.3,131.8,136.2,117.1,116.0,113.5
2002-07-02,948.09,206.470001,6.898106910509538,5.659892929534971,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-03,953.99,211.00999500000003,7.21277576111754,6.570704545454564,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-05,989.03,218.440002,10.989787902592285,9.912446666185804,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-08,976.98,215.240005,11.84403333638613,9.90605054955167,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-09,952.83,210.589996,9.588710233938302,7.6966367693385385,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-10,920.47,203.190002,9.14836598207085,6.975887048795548,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-11,927.37,203.210007,9.697299471249954,5.866116267769472,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-12,921.39,199.910004,10.518172004318082,7.178854660543532,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-15,917.93,199.809998,12.039692904832222,9.173857301412802,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-16,900.94,192.190002,7.298192125384095,2.802891192343804,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-17,906.04,191.149994,5.9757880577811395,-0.5928540441519581,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-18,881.56,189.300003,6.549669434473082,1.9825493476605338,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-19,847.75,180.710007,3.9826807967814792,0.662880444231706,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-22,819.85,176.080002,-3.309313488459853,-4.594709629331484,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-23,797.7,173.389999,-3.6489473493495628,-4.1938320078203635,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-24,843.43,184.330002,2.9891934794553876,2.9834051348286206,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-25,838.68,180.509995,4.759049688975492,1.8507019545382253,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-26,852.84,182.919998,8.603300733496333,7.4419958883994,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-29,898.96,193.210007,12.574040448312584,10.88092223816355,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-30,902.78,192.679993,16.223801431587614,14.751943547092061,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-07-31,911.62,191.610001,13.396855408498354,11.104020191765374,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-08-01,884.66,185.550003,5.906718383374021,2.5761534776723716,UNDERPERFORM,180.5,121.3,131.6,136.1,115.7,116.3,113.9
2002-08-02,864.24,177.679993,2.709640616086695,-2.185522230185155,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-05,834.6,172.570007,-5.295766337217877,-9.84274416503329,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-06,859.57,178.639999,-0.052324364549649616,-4.847132075020455,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-07,876.77,181.089996,-0.2763876251137498,-4.230789660601609,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-08,905.46,182.639999,2.382433089474101,-4.596742012152721,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-09,908.64,183.470001,0.9914195527497505,-6.258941312799193,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-12,903.8,180.779999,1.5323087984182582,-7.0969717271590955,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-13,884.21,178.910004,-1.3312652040975648,-9.47682407142696,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-14,919.62,188.130005,4.206232294617562,-3.5576981344958902,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-15,930.25,196.25,3.6317050075196367,-1.24792233176515,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-16,928.77,195.160004,4.329218291902093,0.02562810709019203,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-19,950.7,201.149994,7.770787281074654,3.143262165044347,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-20,937.43,199.600006,5.245253786305293,3.952924950599579,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-21,949.36,202.889999,7.1802745664739875,6.180655681592451,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-22,962.7,205.169998,6.852690463505584,7.373872646285595,OUTPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-23,940.86,199.830002,3.5790168987724913,3.458456229618112,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-26,947.95,201.020004,3.5569538666579303,2.5246069379698532,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-27,934.82,197.809998,1.1972806789642298,0.22800820719492965,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-28,917.87,195.220001,1.6861463468675675,1.2446810044976164,UNDERPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-29,917.8,196.570007,2.5772850213469756,2.7602144352632196,OUTPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-08-30,916.07,196.529999,4.551524212784908,5.051313287884174,OUTPERFORM,180.8,121.1,132.8,137.7,115.2,115.8,114.2
2002-09-03,878.02,189.289993,-0.5583555127697037,-0.43133343626672316,OUTPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
2002-09-04,893.4,192.940002,1.2316861749742225,0.9575642250140515,UNDERPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
2002-09-05,879.15,189.630005,-2.7779313700554087,-3.1907289363199642,UNDERPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
2002-09-06,893.92,196.279999,-1.7486783245221682,-0.537142506073629,OUTPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
2002-09-09,902.96,197.809998,0.28877337953707727,1.9796860237166314,OUTPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
2002-09-10,909.58,200.869995,1.431853156990881,5.5100271690821545,OUTPERFORM,181.2,120.9,132.8,137.8,114.3,116.2,113.9
