,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
1994-09-15,474.81,101.84,-12.838916934373568,-9.459459459459463,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-16,471.19,100.46,-13.873402913597399,-11.230891579040392,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-19,470.85,100.19,-13.962284837188898,-11.005507194883634,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-20,463.36,98.61,-16.359501074026607,-13.43165657097708,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-21,461.46,98.12,-17.058791811204777,-14.05045550105115,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-22,461.27,98.3,-17.214953606489715,-13.453072724071136,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-23,459.67,98.44,-17.143732650780485,-13.466947960618858,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-26,460.82,98.58,-17.84128795307458,-13.828671328671337,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-27,462.05,98.49,-17.638146167557935,-14.214789652469307,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-28,464.84,99.21,-16.97654896497527,-13.331003756442739,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-29,462.24,98.75,-17.856127381290875,-14.085609883417439,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-09-30,462.71,99.06,-17.145364036815536,-13.439356868227891,OUTPERFORM,149.4,105.7,100.1,122.5,169.5,169.5,136.3
1994-10-03,461.74,99.3,-16.196595157718974,-13.388573920628,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-04,454.59,98.0,-17.875853596849367,-14.701018365392981,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-05,453.52,97.8,-18.080994183736145,-15.148360229047375,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-06,452.36,98.03,-18.73237159333848,-15.38926290350423,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-07,455.1,100.16,-18.891463197291035,-13.213759639545962,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-10,459.04,100.42,-18.263563682982852,-13.706281687720201,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-11,465.79,101.15,-17.591380347475315,-13.153601785867597,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-12,465.47,100.83,-17.312987405183577,-12.58777633289987,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-13,467.79,101.51,-16.772230722698634,-12.611914600550955,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-14,469.1,102.07,-16.178257451218634,-11.6124004156564,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-17,468.96,102.48,-16.077308518253396,-11.188144553254176,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-18,467.66,102.26,-16.302460850111856,-11.240343720163171,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-19,470.28,102.03,-15.862167674526795,-11.146912827658273,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-20,466.85,101.64,-16.63839437173008,-11.114997813729776,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-21,464.89,101.54,-17.04170309962705,-10.781126438801502,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-24,460.83,101.07,-17.666291472369632,-11.310986310986316,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-25,461.53,102.4,-17.206924387837486,-9.46065428824049,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-26,462.62,103.47,-16.661562573183698,-7.616071428571425,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-27,465.85,105.08,-16.773859291814052,-6.437538954679011,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-28,473.77,106.97,-15.181624505433533,-3.881750381885174,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-10-31,472.35,107.07,-15.647266817865246,-2.90196789698014,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-11-01,468.42,105.13,-16.209931310818536,-4.695857129906633,OUTPERFORM,149.8,106.1,100.6,122.7,170.1,170.1,136.4
1994-11-02,466.51,104.71,-16.57695677831227,-5.368278355173983,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-03,467.91,105.12,-16.161688556019417,-5.399568034557234,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-04,462.28,103.61,-17.379182156133833,-6.766849635561956,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-07,463.07,103.35,-16.884445561259287,-6.816337571003517,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-08,465.65,103.5,-16.46934309188104,-6.487170220455374,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-09,465.4,102.53,-16.907695054454575,-8.127240143369175,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-10,464.37,101.76,-16.93587335658706,-8.579642440032343,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-11,462.35,101.52,-17.437499999999993,-8.737864077669899,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-14,466.04,101.43,-16.915068102403186,-8.81057268722467,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-15,465.03,101.73,-17.236776535915144,-8.974588403722262,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-16,465.62,102.22,-17.419835414301932,-10.207308503162338,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-17,463.57,102.12,-18.55333204490749,-10.944449289264846,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-18,461.47,101.34,-19.064489538207894,-10.980323260716796,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-21,458.3,101.74,-19.637377474618166,-11.050883021507262,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-22,450.09,100.94,-21.406370049591395,-11.742589839993013,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-23,449.93,100.31,-21.602690317297135,-12.66759533344941,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-25,452.29,100.47,-21.546894242944614,-13.544445400567929,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-28,454.16,101.29,-21.530141506988954,-12.973623163502012,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-29,455.17,101.57,-22.007847706516337,-13.321385902031068,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-11-30,453.69,101.22,-22.22679352018514,-13.612699496458136,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-12-01,448.92,100.01,-22.967894709748272,-13.628119872182399,OUTPERFORM,150.1,105.9,100.5,122.7,170.8,170.8,135.9
1994-12-02,453.3,100.36,-22.40671003081137,-13.572166724078539,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-05,453.32,99.52,-22.743153194607768,-14.406123677646853,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-06,453.11,99.47,-22.279588336192102,-14.205623598412975,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-07,451.23,99.38,-22.433087514826468,-13.642683350712549,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-08,445.45,99.15,-23.437204585689486,-13.451466480446928,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-09,446.96,99.82,-23.12481725460518,-11.749624259570336,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-12,449.47,100.79,-22.643879939418966,-11.033630505781622,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-13,450.15,100.34,-23.165548671206928,-12.159677842948435,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-14,454.97,100.2,-22.14883386663472,-12.012644889357215,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-15,455.34,100.14,-21.725228632331717,-11.677544540483332,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-16,458.8,101.29,-21.214410825291075,-10.899014778325123,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-19,457.91,101.15,-21.24959155244467,-12.393902650268485,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-20,457.1,100.82,-21.545406175445812,-12.330434782608702,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-21,459.61,100.8,-21.0956411268863,-12.279175006526843,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-22,459.68,100.65,-20.52146549786469,-12.22638876776837,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-23,459.83,100.57,-20.37851502978252,-12.265550030533024,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-27,462.47,100.95,-20.18948676353847,-11.299534311571913,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-28,460.86,100.75,-20.963814097067402,-11.210011456772717,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-29,461.17,100.37,-21.10008554319931,-12.348266526940876,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1994-12-30,459.27,100.0,-21.22703805979109,-12.43432574430824,OUTPERFORM,150.5,105.7,99.6,123.5,172.1,172.1,137.0
1995-01-03,459.11,100.32,-21.757728620607374,-12.422522915757316,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-04,460.71,100.71,-21.573267057061162,-11.951390103164893,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-05,460.34,100.71,-22.062134936087364,-12.074384494499746,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-06,460.68,100.45,-21.581043815749158,-12.484753441366092,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-09,460.83,100.31,-21.233719618500658,-11.807631440126599,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-10,461.68,99.98,-21.287550721178427,-12.711716430941156,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-11,461.66,99.15,-20.740982368190643,-13.557105492589361,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-12,461.64,99.17,-19.954223886808165,-12.168984146665485,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-13,465.97,99.71,-19.618768328445746,-11.447602131438728,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-16,469.38,99.54,-19.523360480068586,-12.661226638589095,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-17,470.05,100.36,-19.16595012897678,-12.003507233669442,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-18,469.71,101.47,-19.600492964978955,-11.673050139275764,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-19,466.95,101.49,-20.818354473309377,-11.238411754416655,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-20,464.78,102.06,-21.299761247608252,-11.082070047046521,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-23,465.82,103.1,-20.840838799578563,-9.964195266788934,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-24,465.86,102.62,-20.545094828762455,-10.210867092484033,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-25,467.44,103.38,-21.001842118605406,-11.155036094877968,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-26,468.32,103.65,-21.059906280551534,-10.072878709005728,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-27,470.39,103.2,-20.638750168713738,-10.276473656755336,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-30,468.51,102.34,-20.89988181664697,-11.699741156169107,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-01-31,470.42,101.81,-20.171732084372707,-12.27057302886686,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-02-01,470.4,101.39,-20.80274765977508,-13.334473031883064,OUTPERFORM,150.9,105.8,99.6,123.3,172.9,172.9,137.1
1995-02-02,472.79,101.61,-20.85077175477952,-14.224210704035112,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-03,478.65,102.45,-20.234305997633616,-14.915704675691387,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-06,481.14,102.9,-19.38678059814024,-14.335664335664333,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-07,480.81,102.55,-19.897041183526586,-15.156780011582693,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-08,481.19,102.81,-19.587232620320847,-13.937719738824706,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-09,480.19,102.45,-19.96433154991083,-14.13845122360039,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-10,481.46,102.43,-19.93281447482207,-14.406283947522347,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-13,481.65,102.89,-20.578778135048235,-14.09367955247558,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-14,482.55,103.35,-20.586202356658546,-13.478442863122652,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-15,484.54,104.0,-19.959694071394352,-12.221471978392984,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-16,485.22,104.24,-20.059969026986057,-12.937442579136393,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-17,481.97,104.24,-21.46232564202841,-13.879709187045608,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-21,482.72,105.33,-21.84950135992746,-13.593109105824453,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-22,485.07,105.33,-21.78561062917217,-13.910911319983654,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-23,486.91,105.06,-20.977976857036197,-14.278720626631857,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-24,488.11,104.94,-20.951285871607173,-14.973262032085566,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-27,483.81,104.56,-21.905668904958674,-17.311190193752466,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-02-28,487.39,104.99,-21.233717961149356,-17.102250296091604,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-03-01,485.65,104.85,-21.88228860042788,-18.073136427566816,OUTPERFORM,151.2,105.5,99.1,123.3,174.7,174.7,137.4
1995-03-02,485.13,105.35,-21.362575374440762,-16.50816294182914,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-03,485.42,105.2,-21.24152253626246,-16.148573250438382,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-06,485.63,106.34,-19.970007086237864,-13.628979857050027,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-07,482.12,105.97,-21.213210661350146,-14.698543025034216,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-08,483.14,107.28,-20.266032940555178,-13.720443944024453,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-09,483.16,107.03,-20.857016494946677,-14.478625649220934,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-10,489.57,107.59,-19.998365879565327,-14.33917197452229,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-13,490.05,107.34,-20.22627380758586,-14.802762123978086,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-14,492.89,106.9,-19.79398890208778,-15.60082109584714,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-15,491.88,106.42,-19.904904578909665,-16.402199528672423,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-16,495.41,107.32,-19.567158605685698,-14.805112328332148,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-17,495.52,107.5,-20.171411080502,-15.013044509447383,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-20,496.14,107.3,-20.147428056396066,-14.902054088349592,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-21,495.07,106.71,-19.85267929415575,-16.06890042472865,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-22,495.67,107.87,-19.626728932561498,-16.386326641345626,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-23,495.95,108.0,-19.808880121592352,-16.878319094897254,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-24,500.97,108.58,-17.799655427024362,-15.482213746399943,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-27,503.2,109.17,-15.920331506483098,-12.796549245147371,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-28,503.9,108.84,-16.391511390598822,-12.955854126679467,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-29,503.12,109.01,-16.398863428656874,-11.697043337383551,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-30,502.22,108.92,-16.271548131106005,-11.179972274321127,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-03-31,500.71,110.34,-17.70593649332721,-10.76425394257986,OUTPERFORM,151.8,105.6,99.4,123.4,176.0,176.0,138.0
1995-04-03,501.85,109.37,-17.23700051123901,-11.70582061839025,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-04,505.24,110.47,-16.934104958568984,-11.276202714641403,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-05,505.57,110.77,-17.367569422878915,-11.1066527566006,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-06,506.08,109.55,-17.495924356048253,-11.388821483458711,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-07,506.42,109.16,-17.358311982897888,-10.700261780104714,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-10,507.01,108.95,-18.218917349506427,-11.4371646886685,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-11,505.53,108.74,-18.070434176620264,-11.90148262172892,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-12,507.17,108.69,-18.411569769312443,-12.712817218117568,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-13,509.23,108.9,-18.421389894588447,-12.991371045062316,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-17,506.13,108.92,-19.6810283265889,-12.57725339112289,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-18,505.37,109.84,-20.541806861419452,-12.665977578118781,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-19,504.92,110.14,-20.915954014347026,-13.683385579937301,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-20,505.29,112.1,-20.531894816305986,-11.718380847377553,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-21,508.49,112.26,-20.725566312769892,-11.417975222914855,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-24,512.89,112.82,-20.645800133058966,-11.123365369465898,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-25,512.1,113.33,-21.206899204529705,-10.566603535353536,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-26,512.66,113.29,-21.8589479781121,-11.932524875621874,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-27,513.55,113.32,-21.759068817892356,-12.080068275273481,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-28,514.71,113.33,-22.18459445158364,-13.32313575525813,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-05-01,514.26,115.94,-22.141981196348283,-11.792452830188683,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-05-02,514.86,115.53,-21.464962323438787,-11.123932610200793,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-03,520.48,115.85,-20.088435791930237,-10.602669959101785,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-04,520.54,116.07,-19.667273681286467,-9.96043751454504,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-05,520.12,115.93,-18.813704831030975,-9.110152881223044,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-08,523.96,116.28,-19.154451473538035,-9.881422924901184,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-09,523.56,115.22,-20.535470357890915,-12.106186589366086,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-10,524.36,115.47,-20.440614189476246,-10.895902461609698,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-11,524.37,114.2,-19.384743104879632,-10.304743952246298,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-12,525.55,114.2,-18.801371979482116,-9.73045609042763,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-15,527.74,115.08,-18.14811942613416,-8.295481711690167,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-16,528.19,116.32,-17.525724903580397,-7.667883791077957,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-17,527.07,116.3,-18.203826993807905,-8.490046423794162,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-18,519.58,114.94,-20.16410319448071,-9.238787113076441,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-19,519.19,113.94,-20.829838820354063,-10.586204190535986,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-22,523.65,114.42,-19.68558282208589,-11.432773434476351,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-23,528.59,115.54,-19.132563298401273,-10.807472595337341,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-24,528.61,115.96,-16.557221783741117,-7.424556921603076,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-25,528.59,115.9,-17.41039342520545,-8.176200285216284,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-26,523.65,114.35,-17.80596148110942,-9.76879981062101,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-30,523.58,115.13,-18.00485474904079,-10.145945524077105,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-31,533.4,116.72,-16.76939160828249,-10.422102839600933,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-06-01,533.49,116.66,-16.82802488190449,-8.951845781628032,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-06-02,532.51,115.53,-18.408028805638555,-11.88987187309335,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-05,535.6,115.85,-17.813684420506682,-12.51982179264518,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-06,535.55,115.95,-17.605157081756374,-10.903642231443044,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-07,533.13,115.61,-17.877662933809834,-11.096585665948933,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-08,532.35,115.37,-18.178045556546063,-11.580318822808078,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-09,527.94,114.78,-18.783459479416642,-13.137581353110328,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-12,530.88,114.86,-18.69764307701732,-14.551406040767734,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-13,536.05,115.3,-17.392242375676137,-13.522838070951781,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-14,536.47,115.39,-17.331340339630785,-13.823749066467517,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-15,537.12,115.77,-16.790085205267236,-12.262220538082602,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-16,539.83,116.16,-17.42309516161106,-12.655086848635245,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-19,545.22,115.8,-16.793333943778034,-13.704448915716528,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-20,544.98,114.1,-16.908580837958166,-15.034626554471664,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-21,543.98,112.08,-17.058518586283654,-17.823887381772852,UNDERPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-22,551.07,112.07,-14.462001738482543,-16.415572792362777,UNDERPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-23,549.71,113.09,-14.400722527600863,-16.347362970633917,UNDERPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-26,544.13,112.34,-14.107340173638516,-16.057685122917142,UNDERPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-27,542.43,113.29,-14.060965176336381,-15.625232740001493,UNDERPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
