,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
1996-11-14,735.88,127.57,-3.8090507437714027,1.0615519037894705,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-15,737.62,127.68,-4.515210355987054,1.6075091005090192,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-18,737.02,127.07,-6.012726832191994,0.6495049504950501,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-19,742.16,127.360001,-5.596825073776335,1.2642156618640987,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-20,743.95,127.730003,-5.437697812464249,1.703962949405624,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-21,742.75,127.68,-5.892861667891447,1.6317782766483768,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-22,748.73,127.529999,-3.7968340443028104,2.392610139078033,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-25,757.03,128.029999,-2.963532653976797,3.0588391759114764,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-26,755.96,127.169998,-4.2555347282030365,1.858229905618436,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-27,755.0,126.769997,-3.8743108870300302,1.5053230963673947,OUTPERFORM,159.1,145.6,130.2,173.1
1996-11-29,757.02,126.790001,-4.124925594295781,1.1407147324448363,OUTPERFORM,159.1,145.6,130.2,173.1
1996-12-02,756.56,126.339996,-5.7563187463408045,0.039587457125755954,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-03,748.28,125.860001,-7.826858170530427,-0.7256649371010115,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-04,745.1,126.230003,-7.839402335246392,-0.07915696858771248,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-05,744.38,126.360001,-8.809369219272556,-0.1501398621065242,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-06,739.6,124.959999,-8.971187337690312,-0.6756211855277194,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-09,749.76,125.660004,-6.606875934230194,0.47977451590877074,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-10,747.54,125.190002,-6.763785125410038,-0.09575931842245033,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-11,740.73,124.080002,-8.583452633657496,-1.695451579025109,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-12,729.3,122.199997,-10.188047239634002,-2.5751439049669256,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-13,728.64,123.120003,-9.562109025915987,-0.7816850924872276,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-16,720.98,122.809998,-9.318676342963517,-0.5587060728745041,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-17,726.04,122.93,-8.191497433044193,-1.0066033177645317,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-18,731.54,123.440002,-8.018257031849219,-0.6599066367309336,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-19,745.76,125.18,-5.713382641127762,0.562336908041372,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-20,748.87,126.099998,-6.623523984089575,1.179492124997794,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-23,746.92,125.629997,-6.466639951913445,2.1465151987399844,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-24,751.03,125.830002,-6.700870839907081,1.8454058637295212,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-26,755.82,126.07,-7.107478645609278,2.0396575789642046,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-27,756.79,126.919998,-6.723445164789121,3.2709486855826198,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-30,753.85,126.629997,-6.267873573222582,3.362986640062249,OUTPERFORM,159.4,146.0,131.4,173.8
1996-12-31,740.74,125.410004,-6.1831906378235875,3.4479921608184805,OUTPERFORM,159.4,146.0,131.4,173.8
1997-01-02,737.01,124.360001,-7.080449336207872,1.8592882909095998,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-03,748.03,124.809998,-5.992132812205464,1.7362226931855185,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-06,747.65,124.75,-5.320011144036673,2.5820236610309744,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-07,753.23,126.019997,-4.141160899499852,3.541202888351025,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-08,748.41,126.099998,-4.374880214655342,4.344228454186649,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-09,754.85,126.870003,-3.7303915316923897,4.609172201592782,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-10,759.5,127.0,-3.9689463768665667,4.183755468683259,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-13,759.51,127.269997,-3.746182214505689,3.606318092032512,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-14,768.86,127.790001,-2.737507906388359,4.797440465844827,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-15,767.2,127.889999,-0.8631829224169052,6.681683517225978,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-16,769.75,127.650002,1.66816356720203,6.677250319998307,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-17,776.17,128.330002,2.176030751408553,7.353187992695442,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-20,776.7,127.900002,3.544813427363991,7.515133721546174,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-21,782.72,128.71000700000002,4.318157586096594,8.818065681586628,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-22,786.23,129.309998,3.737960153054498,9.920094439987203,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-23,777.56,128.860001,2.0245889808825135,9.733459082006313,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-24,770.52,127.419998,0.5743225604343927,8.878064674682262,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-27,765.02,126.580002,0.5811201682881961,8.13258513809303,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-28,765.02,126.230003,0.880871376954917,6.893053836668761,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-29,772.5,125.660004,4.724462821121134,8.364957816186248,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-30,784.17,126.25,5.437457141704649,9.27897610386026,OUTPERFORM,159.7,145.8,131.4,174.3
1997-01-31,786.16,125.769997,4.165783336866635,8.619048202616387,OUTPERFORM,159.7,145.8,131.4,174.3
1997-02-03,786.73,125.589996,3.0385184603093585,8.043701101921897,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-04,789.26,125.629997,3.6087007889520573,8.779980236903295,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-05,778.28,124.550003,1.558055171333872,7.195112192183273,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-06,780.15,124.230003,2.6013651248734115,7.70765329313865,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-07,789.56,124.849998,1.9300034856250203,8.048459332363667,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-10,785.43,124.889999,1.5239646347138258,8.242331640899604,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-11,789.59,125.360001,2.3872507067091986,9.743497949483547,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-12,802.77,126.290001,4.8865254713406525,10.741844872484707,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-13,811.82,126.779999,5.027427033740417,9.500777418386397,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-14,808.48,126.330002,1.817265915244648,7.771712098859296,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-18,816.29,126.550003,1.8656250779943484,7.867373849301074,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-19,812.49,125.809998,1.7482123401750815,7.136164523545929,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-20,802.8,125.059998,-1.2509686704306522,4.60020081298429,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-21,801.77,125.309998,-3.434944417010921,2.344001921855554,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-24,810.28,126.220001,-2.1117232047936585,2.1114796366679123,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-25,812.03,125.43,-0.4401559549790379,3.2260702291816434,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-26,805.68,124.089996,-1.7774851876234399,1.7047733512864038,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-27,795.07,123.5,-3.602172700598938,1.2627099152403343,OUTPERFORM,159.8,145.6,130.6,174.6
1997-02-28,790.82,124.18,-5.59176754291717,1.3797061209846806,OUTPERFORM,159.8,145.6,130.6,174.6
1997-03-03,795.31,124.260002,-4.539507639864137,2.2884416622874104,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-04,790.95,124.480003,-5.3932826180565385,1.8407919044230114,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-05,801.99,124.629997,-4.738204969829429,2.0386425580370293,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-06,798.56,122.989998,-3.758963543235916,0.9355765438748609,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-07,804.97,123.550003,-3.3962581156167793,1.4784418891170548,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-10,813.65,123.550003,-3.327947152056654,1.8213343273886462,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-11,811.34,122.900002,-3.3371060940013075,1.8395773947630145,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-12,804.26,122.510002,-3.7575090347749085,2.1171967815520887,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-13,789.56,121.230003,-6.784883652290952,0.4307878421902833,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-14,793.17,122.089996,-6.654034906026773,1.2858760470725317,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-17,795.71,122.68,-6.0787762184110194,1.6151718309822316,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-18,789.66,121.610001,-6.447256184247951,0.6788641387626138,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-19,785.77,121.709999,-7.369029094167024,0.01643273865670203,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-20,782.65,120.849998,-7.527529656410992,-0.1981980410669104,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-21,784.1,121.279999,-7.259781425935563,0.057751011119155926,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-24,790.89,121.900002,-5.85875659139875,0.9691037612249653,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-25,789.07,122.839996,-6.445111034703521,1.5206578512396707,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-26,790.5,121.940002,-7.868206664257993,0.2631137905826364,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-27,773.88,119.879997,-10.317414330579089,-1.2032298072599201,OUTPERFORM,159.9,145.4,130.2,175.1
1997-03-31,757.12,119.660004,-12.498988754955098,-1.1646122078136534,OUTPERFORM,159.9,145.4,130.2,175.1
1997-04-01,759.64,119.540001,-12.64188046965742,-1.8474423035762966,OUTPERFORM,159.9,145.4,130.2,175.1
1997-04-02,750.11,118.959999,-15.094061983564622,-3.6292959554553583,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-03,750.32,118.279999,-16.003000212701636,-4.651353374009992,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-04,757.9,117.639999,-15.214229779617405,-4.929690559716993,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-07,762.13,117.43,-14.790590550300752,-5.397564780413234,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-08,766.12,117.029999,-13.82808809304208,-5.605745952433949,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-09,760.6,117.059998,-15.299724941257697,-6.322023898223628,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-10,758.34,118.089996,-15.618115055079562,-5.140976867876567,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-11,737.65,115.959999,-16.04447884182013,-5.907172280220263,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-14,743.73,115.529999,-17.02590534841689,-6.7479215977715885,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-15,754.72,115.790001,-15.103656959020906,-6.052737525354967,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-16,763.53,116.239998,-13.596550787615424,-5.687628397565925,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-17,761.77,115.489998,-14.147413501634166,-7.012881811905358,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-18,766.34,116.190002,-13.421605621709553,-6.951229912279244,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-21,760.37,115.339996,-14.663928262796988,-7.764899453860874,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-22,774.61,115.550003,-14.315896596351884,-8.460746055753477,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-23,773.64,115.379997,-15.626226933647425,-9.498785151757549,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-24,771.18,114.230003,-15.459329094496832,-9.585240924022198,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-25,765.37,114.040001,-16.69442176870748,-10.063092821851116,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-28,772.96,115.779999,-14.829098441941946,-7.965026837082034,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-29,794.05,117.220001,-13.102716189892538,-7.577072339713431,OUTPERFORM,159.9,145.2,129.7,175.6
1997-04-30,801.34,117.32,-12.582362438364525,-7.469044029741756,OUTPERFORM,159.9,145.2,129.7,175.6
1997-05-01,798.53,117.43,-13.050153531218012,-7.279906714885009,OUTPERFORM,159.9,145.2,129.7,175.6
1997-05-02,812.97,119.559998,-12.183503283788454,-5.798928550251015,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-05,830.29,122.440002,-11.349683426045553,-3.552575901203048,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-06,827.76,123.610001,-11.147368534043222,-1.6392114528401724,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-07,815.62,121.510002,-10.890418442040861,-2.3074409625528425,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-08,820.26,122.010002,-10.151817205950008,-1.4299539621098312,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-09,824.78,121.959999,-11.691899184136712,-2.7587299116365926,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-12,837.66,122.489998,-10.559921414538309,-1.3291453305070533,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-13,833.13,121.480003,-11.397426353291495,-2.347266039433027,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-14,836.04,122.230003,-10.944939762886275,-1.8784595006823501,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-15,841.88,122.139999,-10.09877729723958,-1.927093287882664,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-16,829.75,121.849998,-11.943244648675034,-3.2783020333790547,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-19,833.27,121.75,-12.498293587037557,-3.7701526344487646,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-20,841.66,121.339996,-11.80434030870472,-4.59942283828253,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-21,839.35,120.68,-11.380577316975316,-4.366433087147426,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-22,835.66,119.970001,-12.063558876144375,-4.535686393501825,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-23,847.03,120.709999,-11.0608271995128,-3.9697677956189614,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-27,849.71,120.540001,-11.518035654781745,-4.613438206533871,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-28,847.21,120.730003,-10.931569928195206,-3.877384615881918,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-29,844.08,120.790001,-9.582878076997225,-2.4786048564620855,OUTPERFORM,160.2,145.7,130.5,176.0
1997-05-30,848.28,121.690002,-9.468516542155825,-3.0435821361870397,OUTPERFORM,160.2,145.7,130.5,176.0
1997-06-02,846.36,121.089996,-8.652714968754383,-3.3522268069899774,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-03,845.48,121.209999,-8.301338365762124,-2.58780117335049,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-04,840.11,120.730003,-9.154708738389006,-2.7703914435111887,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-05,843.43,121.0,-6.36982271511195,-1.2406113591400092,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-06,858.01,121.620003,-5.970476388782342,-1.9035327818148207,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-09,862.91,121.339996,-6.81418127234047,-3.005597170353269,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-10,865.27,121.07,-7.886304359397456,-3.2755437129590836,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-11,869.57,121.790001,-5.997513647910912,-1.3286875151907962,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-12,883.46,123.440002,-4.339822855534137,-0.899161864148379,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-13,893.27,124.050003,-2.9223178577638675,-0.3534380328289455,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-16,893.9,123.739998,-2.0941490876432045,-0.7618926816602367,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-17,894.42,124.129997,-2.1101017839553537,-0.5368637691459011,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-18,889.06,123.980003,-1.6167406243429605,-0.2734853603603593,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-19,897.99,124.959999,-0.16454134101193674,0.7416946086609588,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-20,898.7,124.489998,-3.113478082752974,-1.1748852808217358,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-23,878.62,123.239998,-5.30683508287888,-2.700146764561917,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-24,896.34,123.889999,-3.7094331109607137,-2.2486973686081324,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-25,888.99,123.25,-4.311931542974001,-2.3220795688698725,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-26,883.68,123.25,-5.10309278350517,-2.7613412228796874,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-27,887.3,124.199997,-4.961333304770688,-2.6340553878026807,OUTPERFORM,160.4,145.9,130.6,176.5
1997-06-30,885.14,124.870003,-3.6875836479766666,-1.5143134197151742,OUTPERFORM,160.4,145.9,130.6,176.5
1997-07-01,891.03,125.050003,-2.362506711666801,-1.04455168842561,OUTPERFORM,160.4,145.9,130.6,176.5
1997-07-02,904.03,126.230003,-2.151724735093241,-1.6440650348781505,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-03,916.92,127.489998,-0.3098600737140855,-0.8708521820165571,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-07,912.2,126.339996,-3.5362294319191134,-3.217402501316191,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-08,918.75,126.800003,-2.5715800636267216,-1.9486574880869023,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-09,907.54,125.800003,-4.196180683845496,-2.9395864289824436,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-10,913.78,126.830002,-3.864241302037852,-2.159996059554281,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-11,916.68,126.790001,-4.055765466857853,-2.648958743513552,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-14,918.38,126.650002,-3.524418812307628,-2.4343240495235285,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-15,925.76,126.919998,-1.9820430289683277,-1.8027094777562813,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-16,936.59,126.949997,-0.14073845038435895,-1.3904054143853761,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-17,931.61,125.669998,-1.439876430883813,-2.6493129645770552,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-18,915.3,124.379997,-3.990181886839961,-3.81254433241891,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-21,912.94,123.779999,-3.6251161219491457,-3.8900491282734873,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-22,933.98,125.419998,-2.2430160873342264,-3.2103750083288363,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-23,936.56,124.139999,-2.488390979322419,-5.272799574067921,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-24,940.3,124.400002,-2.5626146337419553,-4.498689716670112,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-25,938.79,124.57,-3.485180273262811,-4.631752588874316,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-28,936.45,124.540001,-4.74713158108877,-4.989320186308821,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-07-29,942.29,125.980003,-3.239751909964683,-2.12864976593653,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-30,952.29,126.519997,-1.888483649626016,-1.3873779878243675,OUTPERFORM,160.8,144.7,130.1,177.0
1997-07-31,954.31,127.190002,-1.3102649486028795,-1.3036339452018875,OUTPERFORM,160.8,144.7,130.1,177.0
1997-08-01,947.14,126.190002,-2.165065592397486,-2.3070341767753133,UNDERPERFORM,160.8,144.7,130.1,177.0
1997-08-04,950.3,125.669998,-2.0591994063569263,-3.3530731627553045,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-05,952.37,125.699997,-1.3823882698918988,-3.0989854833565755,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-06,960.32,126.370003,0.5307511122742747,-3.016116584433237,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-07,951.19,125.599998,0.7445771903067389,-3.473714397237715,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-08,933.54,123.860001,-2.309519573884744,-5.809885171102669,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-11,937.0,125.510002,-3.6285843584152655,-5.37545013099705,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-12,926.53,125.290001,-4.332517630538268,-5.384380839516389,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-13,922.02,124.43,-3.015704383132256,-4.738933729097128,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-14,924.77,124.169998,-1.791555159084146,-5.358231067642471,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-15,900.81,122.519997,2.71610850750863,-3.428711198186063,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-18,912.49,123.980003,-1.015349568801871,-3.7048520388349493,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-19,926.01,125.099998,0.7452456590800294,-3.233292877732774,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-20,939.35,125.169998,3.947193696883855,-2.5990172982264914,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-21,925.05,123.43,1.1403643043012446,-4.7534502586141,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-22,923.54,124.559998,-1.6453849348768368,-4.7924817734085305,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-25,920.16,124.489998,-2.189718950635655,-4.8096047163909255,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-26,913.02,124.690002,-3.1545674402817303,-4.254007655809177,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-27,913.7,124.800003,-2.5937336758952156,-3.6070116350736647,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-28,903.67,124.32,-2.5703226919386313,-3.538178788866453,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-29,899.47,124.040001,-2.351459620249041,-4.186625758486184,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-09-02,927.58,125.970001,0.41135335252981964,-3.5230188813576535,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-03,927.86,126.660004,2.417325268223758,-3.0391187690760657,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-04,930.87,126.739998,1.5501930923134122,-2.8588970425469706,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-05,929.05,126.18,0.07540259600364863,-3.5837053405556984,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-08,931.2,126.75,-1.5852885225110969,-4.98500322271378,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-09,933.62,127.559998,-0.4913507348944357,-3.8226696892607492,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-10,919.03,126.790001,-2.7059359087011403,-5.1044083144644254,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-11,912.59,126.370003,-4.837431437569084,-7.087708517304192,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-12,923.91,128.339996,-4.068155624084979,-6.163638044494013,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-15,919.77,128.610001,-2.841539290354611,-5.814721219742481,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-16,945.64,130.53999299999998,-0.5447929155886544,-5.364657744459079,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-17,943.0,129.320007,-0.9079063511411856,-6.357710802706262,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-18,947.29,129.610001,-0.8488591166003756,-6.466050045014427,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-19,950.51,129.630005,-2.488792227910175,-7.552414722918154,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-22,955.43,130.240005,-1.6723612712003955,-6.342580991551583,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-23,951.93,129.809998,-2.5430756472864635,-6.165966637732156,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-24,944.48,129.25,-2.9411160209639298,-6.320215218379244,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-25,937.91,128.740005,-4.663596905843725,-6.9797611407410916,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-26,945.22,129.089996,-3.78167085721266,-6.639189798533584,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-29,953.34,129.309998,-2.2996987025763915,-6.6353805054151564,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-30,947.28,128.78999299999998,-2.3211210674475957,-7.1248324385207,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-10-01,955.41,129.580002,0.049217751900632045,-6.006092369025884,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-10-02,960.46,131.050003,0.7415643126107874,-5.848120470606776,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-03,965.03,130.259995,0.1702322008739987,-7.793592898886015,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-06,972.69,130.619995,0.48035205156813365,-7.558391913126861,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-07,983.12,131.080002,1.8207427967769307,-7.832934131395475,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-08,973.84,128.720001,1.940751596357182,-9.714529929145622,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-09,970.62,128.300003,2.5180084074441833,-10.26089242315945,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-10,966.98,128.869995,1.392471427073505,-11.362544957442367,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-13,968.1,129.169998,3.0847699466527656,-11.533454952861277,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-14,970.28,130.029999,4.0291626460812635,-10.644588080137762,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-15,965.72,129.720001,3.124532815069525,-11.022698931057606,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-16,955.25,130.300003,0.19929721508364917,-11.655028420400415,UNDERPERFORM,161.7,147.5,131.8,178.4
