,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Real Estate (Sector) Performance (%),S&P 500 Real Estate (Sector) Outperform/Underperform,overall,commodities,housing,shelters,transportations
2002-02-11,1111.94,92.480003,19.19560067319135,9.095206173004811,9.095206173004811,178.5,149.0,179.0,206.3,207.3
2002-02-12,1107.5,91.610001,21.262222027570065,8.671408944077964,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-13,1118.51,91.989998,19.13363937499335,8.312725774166951,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-14,1116.48,92.470001,19.242558554324972,8.980557666011958,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-15,1104.18,93.330002,18.153510320695965,9.234550345633163,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-19,1083.34,91.68,17.658430627206066,8.215296173096132,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-20,1097.98,92.900002,19.660411081322614,9.875811595181139,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-21,1080.95,91.989998,19.237769565936812,9.173980318680751,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-22,1089.84,93.459999,19.469870537035593,11.381235305387417,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-25,1109.43,93.860001,24.375560538116602,11.791331726909625,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-26,1109.38,93.480003,22.657968931394777,12.20742437180229,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-27,1109.89,93.650002,22.645199787835924,13.570219664931127,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-02-28,1106.73,93.309998,22.754497659664153,13.07561971918152,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-03-01,1131.78,94.139999,27.24063497773981,14.358599368318758,UNDERPERFORM,178.5,149.0,179.0,206.3,207.3
2002-03-04,1153.84,95.25,26.73989455184533,14.236031934613758,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-05,1146.14,96.57,26.927208496218125,17.381795941964096,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-06,1162.77,97.080002,30.48410988419068,18.491397534480637,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-07,1157.54,97.0,30.906417868249925,19.26718014835407,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-08,1164.31,96.809998,29.980128605876576,18.683337011156055,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-11,1168.26,96.120003,30.185651563440242,17.66434159225505,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-12,1165.58,96.389999,30.601588848924877,17.663575870692803,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-13,1154.09,95.809998,29.72259065260885,16.798731156878333,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-14,1153.04,97.040001,31.715787068768563,18.936151191869154,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-15,1166.16,97.089996,32.61010473168901,17.741932060901444,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-18,1165.55,96.470001,32.47596099202108,16.96168464009391,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-19,1170.29,96.709999,28.740525615216228,15.88975731179476,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-20,1151.85,96.459999,26.773352117016458,14.411103413856097,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-21,1153.59,97.080002,24.17412083831174,13.477496897340835,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-22,1148.7,96.949997,24.4623102510483,14.88327781589378,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-25,1131.87,96.660004,24.39088721110414,15.802087986077783,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-26,1138.49,96.599998,22.73898465883977,14.945260412360062,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-27,1144.58,96.839996,23.395538881162594,16.801340402781783,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-03-28,1147.39,96.290001,23.873426467730454,17.269516291931364,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-04-01,1146.54,96.82,23.064207972865635,17.81455341932341,UNDERPERFORM,179.3,150.0,179.5,207.0,208.0
2002-04-02,1136.76,97.269997,23.800396419158808,19.481626606970813,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-03,1125.4,96.949997,23.048327137546476,19.83930111645733,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-04,1126.34,97.419998,24.901860764266214,21.942670195802606,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-05,1122.73,98.139999,26.487686172010537,23.96109824330175,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-08,1125.29,99.07,28.112618971720018,24.600676025640134,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-09,1117.8,99.260002,25.972006220839795,23.99749941296068,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-10,1130.47,100.32,31.23635941490597,28.024500663291207,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-11,1103.69,99.620003,30.231981875678482,28.029823365372675,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-12,1111.01,100.82,29.406900086192845,28.99180506694958,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-15,1102.55,99.959999,27.556805034939135,26.59574501767661,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-16,1128.37,98.559998,33.59657119854131,26.732675584390186,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-17,1126.07,97.480003,31.596353862334926,22.848148023897874,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-18,1124.47,97.730003,30.703691649618747,24.401738146683762,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-19,1125.17,96.43,32.6538552228248,21.878155136065924,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-22,1107.83,94.639999,31.323273154020303,19.05900286976985,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-23,1100.96,93.769997,31.355962536538804,18.29191440489142,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-24,1093.14,94.029999,31.752823343658477,18.78473250203474,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-25,1091.48,93.870003,30.564493941170134,17.337503750000003,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-26,1076.32,93.82,29.80221900627109,18.62435800350779,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-29,1065.45,93.360001,30.142424390482248,18.823979890543473,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-04-30,1076.92,94.129997,31.754285085089997,19.545338317128234,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-05-01,1086.46,95.32,30.13211321251903,21.380365737684514,UNDERPERFORM,179.5,149.7,179.8,207.4,208.7
2002-05-02,1084.56,96.440002,27.419904366930226,21.52217840823869,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-03,1073.43,95.970001,27.013595541514324,20.157753092860165,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-06,1052.67,95.080002,25.75200095568033,19.13294622560948,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-07,1049.49,95.010002,23.735807680064134,17.805331238553478,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-08,1088.85,95.160004,30.7802253236926,19.113787947349948,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-09,1073.01,94.0,27.957117473794657,16.164115574990532,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-10,1054.99,93.989998,27.48353573802187,16.772270263940126,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-13,1074.56,94.419998,28.339384674183066,16.40980993206993,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-14,1097.28,95.709999,30.44997919514949,18.21887374282205,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-15,1091.07,96.269997,30.696805261077365,18.340503216730262,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-16,1098.23,96.050003,33.60624825119527,20.077516441493092,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-17,1106.59,96.440002,33.34819545701029,19.474728450511304,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-20,1091.88,96.339996,32.81595912905972,20.77221966048213,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-21,1079.88,95.589996,30.280254316013,19.637038306957734,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-22,1086.02,95.489998,34.49497201169069,20.934649454592822,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-23,1097.08,96.790001,37.00997839471481,22.658720179509807,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-24,1083.82,97.18,34.771633569181404,23.29358030956612,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-28,1074.55,97.68,29.16816925111192,21.780328160831928,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-29,1067.66,97.650002,28.128937799272748,21.955791182715135,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-30,1064.66,97.080002,23.39735045607856,18.246046729501742,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-05-31,1067.14,97.18,23.162329043799424,18.080190106432937,UNDERPERFORM,179.6,149.7,180.0,207.8,208.6
2002-06-03,1040.68,96.720001,19.068213542024214,15.818463278207084,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-04,1040.69,97.269997,18.844998686719894,15.646172682841852,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-05,1049.9,96.57,17.203808928431897,13.14587259861446,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-06,1029.15,96.120003,19.08288302882335,16.283569257993257,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-07,1027.53,95.709999,17.466904451608478,13.818531992794947,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-10,1030.74,96.800003,18.482671417897567,14.529113151766904,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-11,1013.6,96.879997,16.70427854280847,16.065647345565502,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-12,1020.26,96.989998,18.154024319629425,16.420598161579612,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-13,1009.56,97.290001,19.02662170765639,18.28571550151976,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-14,1007.27,96.93,17.331795731991416,15.516619448617842,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-17,1036.17,97.769997,17.626291292995823,14.834388240948893,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-18,1037.14,96.379997,18.334189058132246,13.241682372909391,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-19,1019.99,96.230003,16.059623371451327,14.030103259036641,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-20,1006.29,96.599998,14.36023320036821,12.995672312449935,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-21,989.14,96.629997,12.621116032290015,13.508751797559682,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-24,992.72,96.459999,14.63411817688427,13.562510865022093,UNDERPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-25,976.14,97.260002,11.996603868835898,15.703074368381497,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-26,973.53,95.959999,12.119083266152252,14.41516104393128,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-27,990.64,96.5,11.907639822419025,13.236328171364375,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-06-28,989.82,97.620003,11.114603563049364,14.055389136833242,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-07-01,968.65,96.120003,10.085122342057717,12.171782887809934,OUTPERFORM,180.0,149.9,180.2,208.2,208.8
2002-07-02,948.09,94.910004,6.100181293225004,9.545250571851916,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-03,953.99,94.080002,6.948352596943974,7.9641990815262576,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-05,989.03,94.849998,8.521237258193715,7.661748187553874,UNDERPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-08,976.98,93.82,6.306718025723046,6.143230072895456,UNDERPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-09,952.83,92.910004,4.542312629604028,6.487110601719204,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-10,920.47,90.959999,2.40985302789245,5.119611754531506,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-11,927.37,89.470001,1.369638406715934,3.50532037238962,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-12,921.39,88.839996,0.3867776518783117,2.527402134393486,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-15,917.93,87.779999,0.11015137634688976,2.4031707605789876,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-16,900.94,88.139999,-1.6763068863909103,2.393119135847588,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-17,906.04,86.910004,-2.5847238947187434,-0.3439915186789433,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-18,881.56,84.41999799999998,-4.85564729372403,-3.915323196957421,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-19,847.75,82.339996,-9.272359507272121,-7.389503660353003,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-22,819.85,81.32,-11.808050601320963,-7.34874925425828,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-23,797.7,79.440002,-13.318917274278197,-10.166230917109576,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-24,843.43,80.309998,-9.63992243494285,-10.677350208993442,UNDERPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-25,838.68,81.360001,-11.261123043878495,-9.8604041688366,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-26,852.84,84.389999,-9.493791786055382,-6.087248986342653,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-29,898.96,89.18,-4.292649689123573,0.3375371401058924,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-30,902.78,89.68,-4.636251280805348,1.1276499774470095,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-07-31,911.62,89.709999,-3.4607645875251447,1.081689014084497,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-08-01,884.66,88.300003,-3.921717692800597,0.4664967626180072,OUTPERFORM,180.5,150.2,180.7,208.9,210.0
2002-08-02,864.24,87.389999,-6.033292379285227,-1.6542898755988023,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-05,834.6,85.809998,-9.61859175673041,-3.595106087066491,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-06,859.57,85.980003,-7.758592936783026,-4.050884900670848,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-07,876.77,87.57,-6.048948800925835,-2.472436769434949,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-08,905.46,88.0,-4.836675495018284,-2.2330873851108213,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-09,908.64,86.389999,-4.676779757034055,-2.2516384561542813,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-12,903.8,86.720001,-4.827092371846176,0.4983196141114865,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-13,884.21,85.480003,-8.237943523697833,-3.4124259887005737,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-14,919.62,86.5,-4.899689762150983,-2.3371344699107954,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-15,930.25,87.220001,-4.251924739594049,-2.1429328669224645,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-16,928.77,88.199997,-5.827182024659317,-1.9673268648735531,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-19,950.7,88.120003,-3.983275092411165,-2.0126731902591066,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-20,937.43,88.150002,-5.09536729569936,-3.014629805420066,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-21,949.36,88.610001,-2.7225313290912156,-1.489712111941477,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-22,962.7,88.709999,-2.248080906543193,-2.580714969925646,UNDERPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-23,940.86,88.93,-5.676304286802747,-2.8830402970404956,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-26,947.95,89.809998,-5.063544681575538,-0.7405006385775681,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-27,934.82,90.190002,-5.4409726788116615,0.9288283244311968,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-28,917.87,91.139999,-9.188317470368245,1.277920908499186,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-29,917.8,90.309998,-9.277820611667952,0.9727146473006432,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-08-30,916.07,90.790001,-9.30808145808789,2.81992968901712,OUTPERFORM,180.8,150.2,181.1,209.4,210.3
2002-09-03,878.02,89.199997,-11.730169900472509,1.1911457472230103,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-04,893.4,89.57,-10.273277827436257,1.3464619149059054,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-05,879.15,89.370003,-10.440691088382703,2.21892142285256,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-06,893.92,89.470001,-9.10366566678531,1.8324607121277037,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-09,902.96,89.470001,-7.4191034737317025,1.2218599527306084,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-10,909.58,89.349998,-7.73366334624982,0.42710688516234274,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-11,909.45,89.129997,-6.839646800926014,0.3942306870267087,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-12,886.91,88.389999,-8.988199076449465,-0.15813848591594848,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-13,889.81,89.120003,-9.417501425197505,-0.033650027287723816,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-16,891.1,88.709999,-10.329559748427675,-2.3125195972364176,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-17,873.52,88.129997,-11.380744648473174,-2.8335171830270234,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-18,869.46,86.910004,-13.43661018299117,-5.481232370241395,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-19,843.32,85.639999,-16.324019685664393,-7.114965524348116,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-20,845.39,87.139999,-15.647419203560132,-4.702540360836826,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-23,833.7,86.209999,-15.677151815515323,-4.11523171548297,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-24,819.29,85.279999,-17.918328090247858,-6.337181559455852,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-25,839.66,85.010002,-16.35686251070867,-7.0522600814810765,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-26,854.95,85.120003,-14.540892825013485,-7.0742305038041575,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-27,827.37,83.809998,-16.771117303262283,-7.738879689074407,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-09-30,815.28,83.370003,-16.95476352968739,-7.715290357108273,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-10-01,847.91,83.660004,-14.638787097813399,-8.48828940031262,OUTPERFORM,181.2,150.5,181.5,209.7,210.9
2002-10-02,827.91,81.849998,-15.41581528402125,-10.242355296801076,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-03,818.95,82.279999,-17.11955146694194,-10.584653681307987,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-04,800.58,80.559998,-19.019633627011657,-11.511426718899099,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-07,785.28,77.43,-20.000000000000007,-15.626018817457298,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-08,798.55,76.58000200000002,-20.039452076741306,-17.407246361008966,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-09,776.76,74.190002,-22.05274354754546,-19.358693478260857,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-10,803.92,77.660004,-18.73685912987223,-16.03415971530241,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-11,835.32,80.150002,-15.409776301532164,-14.213847800492353,OUTPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-14,841.44,78.769997,-15.032666538760575,-16.005547195623237,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-15,881.27,81.550003,-10.08825179819416,-12.864615359103116,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-16,860.02,80.5,-12.494658228363287,-13.958954979883597,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-17,879.2,82.050003,-8.93460112278085,-11.802640135468556,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-18,884.39,81.339996,-8.550481862927583,-12.856225106330621,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-21,899.72,81.529999,-7.637662710959637,-13.173591838688136,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-22,890.16,79.730003,-8.94342208901483,-14.909279025910749,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-23,896.14,79.440002,-8.61216206569515,-15.21877850220208,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-24,882.5,80.43,-10.890089362346645,-14.042962487976906,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-25,897.65,82.0,-8.778187656880377,-11.178509532062385,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-28,890.23,80.760002,-10.124077495431639,-13.846806354743046,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-29,882.15,80.16999799999998,-10.95420271129639,-13.498059991368184,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-30,890.71,80.360001,-10.905835517234475,-14.044279902541025,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-10-31,885.76,80.16999799999998,-11.631665585873197,-14.430572858777424,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-11-01,900.96,80.480003,-9.931020693791858,-14.236992294841954,UNDERPERFORM,181.5,150.5,182.0,210.4,211.8
2002-11-04,908.35,82.220001,-9.461062326193348,-12.597001169341981,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-05,915.39,82.0,-7.821279680986038,-11.609353614617458,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-06,923.76,83.110001,-7.039277052661241,-9.770925960580545,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-07,902.65,82.57,-9.438865088840508,-11.338985654643597,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-08,894.74,81.989998,-10.237863541969716,-12.73017496743507,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-11,876.19,81.599998,-12.629133261537229,-12.885662707070844,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-12,882.95,82.75,-12.406622950169144,-12.350390325160877,OUTPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-13,882.53,80.989998,-13.645926085382442,-14.926470008187076,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-14,904.27,82.959999,-11.887709861927176,-13.655290098765816,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-15,909.83,82.949997,-11.492553284628926,-13.503654567181345,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-18,900.36,82.540001,-11.84953837417636,-13.362019944222315,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-19,896.74,82.739998,-13.07626691481525,-13.5784418963535,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-20,914.15,82.870003,-10.65512084990764,-13.478801560647335,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-21,933.76,84.16999799999998,-7.632651446207417,-10.723378348784273,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-22,930.55,84.690002,-8.448279254638836,-11.077274487133016,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-25,932.87,84.769997,-8.419151212903609,-11.002627821522303,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-26,913.31,84.300003,-10.001872271656765,-11.019627633937667,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-27,938.87,84.93,-8.787354758481325,-10.637627202886913,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-11-29,936.31,84.849998,-8.739046950690577,-9.791622576900327,UNDERPERFORM,181.8,150.3,182.3,210.8,212.5
2002-12-02,934.53,85.440002,-10.105042420977695,-9.949404825550312,OUTPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-03,920.75,84.720001,-11.150246067740998,-11.232188574346436,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-04,917.58,84.550003,-10.289200445826241,-11.093580674943858,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-05,906.55,84.260002,-11.902471259341318,-12.10097942727958,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-06,912.23,83.910004,-9.624720125225384,-11.384515547903362,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-09,892.0,83.959999,-11.09073330210213,-11.350438299550614,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-10,904.45,83.309998,-9.269197973616894,-11.644928288843703,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-11,904.96,82.459999,-10.095571141886383,-13.163437375352116,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-12,901.58,82.519997,-9.477193088145219,-13.49198252953121,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-13,889.48,82.32,-12.643633006619392,-14.481614076841598,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-16,910.4,83.379997,-10.766094252332792,-13.952533251753696,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-17,902.99,82.269997,-12.318298781375924,-16.15369498103255,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-18,891.12,81.93,-13.847343742446938,-17.8069823434992,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-19,884.25,81.33000200000002,-14.914601876353139,-17.923094880334823,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-20,895.76,81.57,-13.351003114782644,-17.81360201511336,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
2002-12-23,897.38,81.690002,-13.607963570899084,-17.924241112471016,UNDERPERFORM,182.6,151.3,182.9,211.5,213.1
