,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
1999-09-02,1319.11,150.240005,-6.052318583566585,4.522053550784277,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-03,1357.24,151.5,-2.9544674522365866,5.20103135896921,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-07,1350.45,150.5,-0.7138866015762857,6.217797921973367,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-08,1344.15,150.190002,-3.6078481993029543,6.472426009817456,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-09,1347.66,150.96000700000005,-4.372445504087185,5.161967150916769,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-10,1351.66,151.699997,-4.077722266379002,5.625958975976864,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-13,1344.13,153.869995,-5.67310188986434,8.001680297594715,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-14,1336.29,151.339996,-6.183786516143974,6.615004718879991,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-15,1317.97,148.929993,-7.461523338763132,6.836441470722021,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-16,1318.48,147.179993,-8.548123075215718,6.729513708318224,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-17,1335.42,148.149994,-5.4040844082708155,8.933819117647058,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-20,1335.53,147.070007,-5.738161953092469,9.110478995276772,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-21,1307.58,144.880005,-5.734183055539532,9.583236766638992,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-22,1310.51,144.21000700000005,-5.714635164107806,7.772221175879568,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-23,1280.41,140.669998,-8.675867479761767,1.6548583012408358,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-24,1277.36,138.779999,-7.949296302435027,1.7001259570505356,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-27,1283.31,142.350006,-7.559823087894202,4.869604211374545,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-28,1282.2,141.509995,-4.746339397811427,7.172070964893207,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-29,1268.37,141.759995,-6.197445587463124,4.319667409814332,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-09-30,1282.71,143.720001,-5.730915932357849,7.962745190908405,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-10-01,1282.81,143.5,-5.217853897135438,10.682612141115877,OUTPERFORM,168.1,147.6,112.0,109.6,130.6,191.9
1999-10-04,1304.6,145.669998,-2.15695686086278,14.367586220438412,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-05,1301.35,144.240005,-3.464263194985351,12.678705283911619,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-06,1325.4,145.270004,-3.0020052399701402,14.214955354745573,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-07,1317.64,146.839996,-4.462764376191819,17.6319744030766,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-08,1336.02,148.5,-3.310270958777217,21.92117926302515,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-11,1335.21,147.899994,-5.248479601467537,16.456688188976365,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-12,1313.04,145.399994,-5.62359841297223,17.551937625484058,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-13,1285.55,144.46000700000005,-5.168852628317666,21.374567838377658,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-14,1283.42,145.850006,-6.0935099143923255,19.991774907648498,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-15,1247.41,141.240005,-11.006713324629548,15.694628674727573,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-18,1254.13,143.179993,-10.102718859985504,16.81487558130048,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-19,1261.32,142.080002,-8.839132131654647,13.96487068203851,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-20,1289.43,142.820007,-5.129676636132874,17.267432323939303,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-21,1283.61,144.160004,-7.795911330756978,10.8582065211277,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-22,1301.65,145.119995,-10.752363778480179,5.35026860254082,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-25,1293.63,145.429993,-11.66565378601132,9.428141132948431,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-26,1281.91,142.800003,-11.994809938007588,5.6369362291652125,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-27,1296.71,143.139999,-13.197935563335495,4.5657097272679525,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-28,1342.44,143.300003,-10.542168674698793,7.931007518836863,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-10-29,1362.93,146.869995,-10.76505057779814,7.675954149968645,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-11-01,1354.12,144.850006,-11.348251345370752,6.195023732918936,OUTPERFORM,168.4,147.5,111.5,108.5,130.9,192.8
1999-11-02,1347.74,146.100006,-11.557492158072257,8.166134914022782,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-03,1354.93,147.369995,-10.1344405165381,10.331651775686424,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-04,1362.64,148.369995,-9.670405430488149,9.668122312638449,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-05,1370.23,148.630005,-7.909699446206786,7.1207243243243346,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-08,1377.01,145.770004,-8.112346354548972,4.427257093696024,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-09,1365.28,147.5,-9.3421515700844,2.3949996030197873,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-10,1373.46,148.389999,-8.113170940571202,3.588131937172756,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-11,1381.46,147.520004,-7.120622306487279,4.416764612236435,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-12,1396.06,147.910004,-7.012402253986439,4.7298790548715886,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-15,1394.39,150.669998,-8.042997988591017,8.465908618071882,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-16,1420.07,151.320007,-5.609321617058615,6.570886450775193,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-17,1410.71,150.169998,-5.989644073331146,3.1599854219969803,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-18,1424.94,150.070007,-2.8783303911612212,1.138968825348119,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-19,1422.0,149.259995,-1.2849615761084565,3.1299655394172676,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-22,1420.94,147.130005,4.745827681783332,6.941417983116471,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-23,1404.64,146.929993,0.2283365681013949,6.7184779708697295,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-24,1417.08,147.179993,-1.7015697726847079,9.794844987806517,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-26,1416.62,146.369995,-0.7600860263263121,10.22667574054319,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-29,1407.83,143.559998,-1.8619208945027665,6.191283287354343,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-11-30,1388.91,144.520004,-2.8639167470941085,5.566114195739114,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-12-01,1397.72,144.699997,-5.395819796404588,6.162871471103326,OUTPERFORM,168.8,148.8,113.8,114.0,130.4,193.2
1999-12-02,1409.04,147.690002,-3.555808047967479,10.274031000658667,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-03,1433.3,149.759995,-2.1584796439396037,12.331223474958254,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-06,1423.33,149.850006,-2.0035388968831613,12.306088481920252,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-07,1409.17,148.860001,-4.023837902264593,11.172522532002516,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-08,1403.88,148.03999299999995,-2.932330307199793,7.92446975176011,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-09,1408.11,147.630005,-0.49395802416790646,9.048603595486648,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-10,1417.04,149.949997,0.5299488496491866,9.805213236748877,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-13,1415.22,149.490005,-1.2152474819039139,7.9974043923913385,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-14,1403.17,152.53999299999995,-1.474543067190015,11.124053729902972,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-15,1413.33,155.679993,0.08426926508702248,13.271238893026215,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-16,1418.78,153.410004,2.5834207006254273,12.059905568732155,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-17,1421.03,156.369995,0.9390471725587934,12.536882602451582,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-20,1418.09,150.580002,-0.20197612881432958,8.580912605035973,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-21,1433.43,150.669998,-1.303395852268019,5.733331929824548,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-22,1436.13,150.649994,-2.0401898993206102,6.338671650154182,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-23,1458.34,154.009995,0.728001105125009,9.991423082661811,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-27,1457.1,153.100006,1.3839313670235942,9.364955019467281,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-28,1457.66,156.800003,3.604250328725267,12.473996485933704,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-29,1463.46,159.639999,4.479125021417563,14.997832408984092,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-30,1464.47,157.410004,6.595286273710577,15.284907038189166,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
1999-12-31,1469.25,159.96000700000005,5.017690575747835,17.999416760097642,OUTPERFORM,169.3,149.1,115.0,116.2,131.1,193.4
2000-01-03,1455.22,157.240005,5.334703804505181,19.829297212091923,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-04,1399.42,154.75,1.5529527873325621,20.072931406233252,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-05,1402.11,160.880005,-1.4299272382157668,22.659347433383758,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-06,1403.45,165.600006,-1.2072363789947804,27.43363587765224,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-07,1441.47,166.970001,-0.506622676541435,28.82493612510657,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-10,1457.6,164.520004,-1.3308422349484927,24.37254705452485,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-11,1438.56,162.070007,-1.9807444655669415,22.882711523866206,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-12,1432.25,161.350006,-1.755336662459528,23.34684539938605,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-13,1449.68,161.0,-1.4734667246628863,25.330835456049748,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-14,1465.15,160.330002,0.2380838356127013,25.444021992708276,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-18,1455.14,155.75,-0.12423212876213618,21.965547109605655,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-19,1455.9,154.309998,0.6846473029045619,20.36661592121567,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-20,1445.57,150.380005,-1.6244283536585469,19.86290945211948,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-21,1441.36,149.0,-1.9843050852067945,15.298308915834058,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-24,1401.53,146.279999,-5.2206961379021255,13.93410712621006,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-25,1410.03,143.479996,-3.716728350381715,12.163851034456696,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-26,1404.09,143.740005,-5.5121130551817,15.398207536901221,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-27,1398.56,144.009995,-5.24340255428708,17.47287682430465,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-28,1360.16,141.690002,-8.043241635285604,16.954188741986155,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-01-31,1394.46,141.059998,-3.9747138784448244,16.318958926007078,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-02-01,1409.28,143.550003,-2.2338152454421834,18.440599466351483,OUTPERFORM,170.0,150.0,118.8,122.4,134.5,193.6
2000-02-02,1409.12,143.619995,-3.173894221849649,20.780413900246764,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-03,1424.97,142.470001,-1.7634690289889954,15.866950356757892,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-04,1424.37,141.949997,-2.0930424382397894,16.257165704458075,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-07,1424.24,139.399994,-1.2583281914045452,15.751884082039336,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-08,1441.72,137.899994,-0.8854667949951822,16.785223292933217,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-09,1411.71,136.0,-3.935245042666413,11.7502081779016,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-10,1416.83,134.78999299999998,-2.0328716732470054,11.066242492862187,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-11,1387.12,132.21000700000002,-4.7745886165020295,11.484957803691987,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-14,1389.94,133.809998,-6.015281628237201,14.084744529928006,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-15,1402.05,138.380005,-4.985700925712577,15.364742360101946,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-16,1387.67,136.46000700000002,-6.294230457565774,7.830899853870421,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-17,1388.26,135.740005,-7.010422527663918,8.705054647912513,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-18,1346.09,132.03999299999998,-10.011097443576855,4.404200170758266,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-22,1352.17,135.889999,-10.451131803070234,9.139825569997173,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-23,1360.69,133.119995,-9.917311600871237,9.293917669279516,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-24,1353.43,129.649994,-9.393200958667503,7.548727311105896,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-25,1333.36,127.370003,-10.027261194634141,6.336620523765402,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-28,1348.05,128.009995,-9.863797749353086,7.454040311945942,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-02-29,1366.42,127.190002,-7.686175423425368,5.780109876581996,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-03-01,1379.19,124.830002,-5.811690307247874,4.468996643551693,OUTPERFORM,171.0,153.6,124.3,133.4,133.6,194.4
2000-03-02,1381.76,121.800003,-6.287683031869085,2.2155076463407974,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-03,1409.17,127.0,-2.977788793875047,7.672745426182592,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-06,1391.28,123.690002,-4.024502973192967,3.7754844571610935,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-07,1355.62,119.019997,-4.526406975188236,0.5236444168303267,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-08,1366.7,121.550003,-4.482013935967233,2.3665193256951156,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-09,1401.69,122.080002,-2.5318128085668468,1.5725101660286178,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-10,1395.07,122.57,-3.032598873983461,1.8192416137043033,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-13,1383.62,124.669998,-4.746103431183569,3.9783118602450207,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-14,1359.15,121.790001,-7.093982623912288,1.9333762487434791,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-15,1392.14,130.03999299999998,-5.893248249195571,6.546488982880216,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-16,1458.47,137.75,-1.640814674939295,10.032748461814055,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-17,1464.47,132.899994,-0.5703150990922445,6.447734184184761,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-20,1456.63,135.179993,-0.24790275637732728,9.902433333333338,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-21,1493.87,136.889999,1.4967659528209554,8.53948282890542,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-22,1500.64,132.770004,0.6087586151412028,5.156028747726449,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-23,1527.35,136.399994,2.89134549961938,7.740913234453606,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-24,1527.46,136.399994,3.2172179612798724,7.4100292528550105,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-27,1523.86,135.070007,1.8575334041856406,6.800036318494218,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-28,1507.73,133.570007,1.0732577159252354,6.396372419974727,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-29,1508.52,135.28999299999998,0.6028756635633625,9.201706426682566,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-30,1487.92,138.75,-0.6815162903085925,12.924226102606994,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-03-31,1498.58,139.589996,-0.49071362643346994,14.869979794354338,OUTPERFORM,170.9,152.1,120.9,126.1,133.7,194.7
2000-04-03,1505.97,144.050003,-0.15514052151082147,18.238529619329746,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-04,1494.73,143.25,-0.777987984997841,17.533642538570128,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-05,1487.37,141.279999,-1.7647563883256612,16.27983456790123,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-06,1501.34,141.229996,-0.5629735601123342,17.819297960641588,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-07,1516.35,138.910004,0.9157521346475184,16.203783535186677,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-10,1504.46,141.990005,-0.8710663644510008,18.128126908355924,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-11,1500.59,145.570007,-1.326959369266889,21.10649803094422,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-12,1467.17,148.380005,-2.6481673169307385,20.958675649444448,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-13,1440.51,144.729996,-3.4672474451331925,16.370501333830468,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-14,1356.56,137.580002,-9.71374566558626,16.091468802776674,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-17,1401.44,137.679993,-6.226831716293068,17.21436588808416,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-18,1441.61,134.050003,-3.1995756281643306,15.232528750407837,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-19,1427.47,132.78999299999998,-3.6788372391176716,15.1990946959077,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-20,1434.54,135.190002,-3.392124775238914,17.69980917900218,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-24,1429.86,136.899994,-3.44459675731158,21.16116153927181,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-25,1477.44,136.300003,0.7934179736800884,23.359585000626026,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-26,1460.99,133.929993,1.1408712989179781,21.46743204303587,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-27,1464.92,133.320007,0.34385916843620024,24.56321428163333,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-04-28,1452.43,133.429993,0.07510300825444016,26.151079497525174,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-05-01,1468.25,133.899994,1.3250060384389695,27.13634067603494,OUTPERFORM,171.2,152.0,120.0,124.1,133.8,195.5
2000-05-02,1446.29,137.169998,-0.1677342757744782,29.515619695378348,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-03,1415.1,135.380005,-1.6629257207980475,29.29042717305348,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-04,1409.57,136.559998,-1.2359778869262428,31.954778856986742,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-05,1432.63,138.419998,0.424795137988343,33.314066583568014,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-08,1424.17,137.270004,-2.3397266661637883,29.414541340624133,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-09,1412.14,137.440002,-1.6964727011994252,26.988818433276762,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-10,1383.05,136.899994,-3.7027495596109294,28.23153937370664,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-11,1407.81,138.949997,-1.3074323850651326,23.797219775431564,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-12,1420.96,138.679993,-0.9314518378046643,21.457341916272533,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-15,1452.36,142.5,1.1195588603893247,27.198073080407692,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-16,1466.04,141.669998,4.048999638038597,27.21802867081511,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-17,1447.8,140.020004,3.264552113720809,24.550797447977168,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-18,1437.21,139.990005,3.618549119695458,25.102772562953124,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-19,1406.95,139.410004,3.104229109109702,27.001920205937502,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-22,1400.72,138.820007,5.334717020860591,29.72619793054485,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-23,1373.86,136.53999299999998,-0.022559072021666182,30.672787456652053,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-24,1399.05,135.559998,1.7772184312755623,28.834819151921522,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-25,1381.52,131.220001,2.337088972347523,27.22513309312713,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-26,1378.02,128.880005,2.6741075752721333,22.53280566647653,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-30,1422.45,131.160004,2.42590512399552,25.80088383270891,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-05-31,1420.6,129.949997,1.6944299284860298,25.53129903974012,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-06-01,1448.81,129.610001,3.7993093467451944,25.42094640684911,OUTPERFORM,172.2,155.0,126.8,134.9,136.6,196.0
2000-06-02,1477.26,132.279999,5.659702602762251,21.83844432163582,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-05,1467.63,131.889999,7.52655872225072,22.8826949989249,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-06,1457.84,130.809998,6.84529917035559,20.351454221152743,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-07,1471.36,128.46000700000002,6.6527493874947385,17.218735002052576,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-08,1461.67,127.809998,4.505026239400567,8.765207918216177,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-09,1456.95,127.699997,1.9273821183713347,7.645621031247263,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-12,1446.0,128.199997,1.743572423692319,9.703915713640976,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-13,1469.44,125.459999,2.878906687577021,8.201813062573859,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-14,1470.54,129.229996,3.0735478625349533,10.349239942368381,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-15,1478.73,128.389999,3.2495688421229074,9.463720611614622,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-16,1464.46,127.919998,2.276044612988626,8.031410927069981,OUTPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-19,1486.0,124.559998,5.443914623069945,4.4265585548839415,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-20,1475.95,122.589996,5.414458554144574,4.190032154001955,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-21,1479.13,121.150002,8.283430211276887,4.746669384517754,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-22,1452.18,121.269997,7.468584876337636,4.201752986812668,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-23,1441.48,121.199997,4.232257131494266,3.625169319640631,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
2000-06-26,1455.31,118.910004,4.712874421683533,0.49015633414761783,UNDERPERFORM,172.7,154.6,127.3,133.8,138.6,196.1
